"GEO_ID","NAME","S2406_C01_001E","S2406_C01_001M","S2406_C01_002E","S2406_C01_002M","S2406_C01_003E","S2406_C01_003M","S2406_C01_004E","S2406_C01_004M","S2406_C01_005E","S2406_C01_005M","S2406_C01_006E","S2406_C01_006M","S2406_C01_007E","S2406_C01_007M","S2406_C02_001E","S2406_C02_001M","S2406_C02_002E","S2406_C02_002M","S2406_C02_003E","S2406_C02_003M","S2406_C02_004E","S2406_C02_004M","S2406_C02_005E","S2406_C02_005M","S2406_C02_006E","S2406_C02_006M","S2406_C02_007E","S2406_C02_007M","S2406_C03_001E","S2406_C03_001M","S2406_C03_002E","S2406_C03_002M","S2406_C03_003E","S2406_C03_003M","S2406_C03_004E","S2406_C03_004M","S2406_C03_005E","S2406_C03_005M","S2406_C03_006E","S2406_C03_006M","S2406_C03_007E","S2406_C03_007M","S2406_C04_001E","S2406_C04_001M","S2406_C04_002E","S2406_C04_002M","S2406_C04_003E","S2406_C04_003M","S2406_C04_004E","S2406_C04_004M","S2406_C04_005E","S2406_C04_005M","S2406_C04_006E","S2406_C04_006M","S2406_C04_007E","S2406_C04_007M","S2406_C05_001E","S2406_C05_001M","S2406_C05_002E","S2406_C05_002M","S2406_C05_003E","S2406_C05_003M","S2406_C05_004E","S2406_C05_004M","S2406_C05_005E","S2406_C05_005M","S2406_C05_006E","S2406_C05_006M","S2406_C05_007E","S2406_C05_007M","S2406_C06_001E","S2406_C06_001M","S2406_C06_002E","S2406_C06_002M","S2406_C06_003E","S2406_C06_003M","S2406_C06_004E","S2406_C06_004M","S2406_C06_005E","S2406_C06_005M","S2406_C06_006E","S2406_C06_006M","S2406_C06_007E","S2406_C06_007M"
"0500000US12071","Lee County, Florida","316819","7085","92836","5794","68338","5515","84657","5781","42754","5503","28234","3617","11.9","(X)","71.3","1.7","54.0","3.1","72.3","4.0","80.8","2.0","81.6","4.2","82.0","5.4","(X)","(X)","5.3","0.7","7.7","1.5","2.8","1.2","5.6","1.3","4.9","1.6","2.6","1.3","(X)","(X)","7.5","1.0","16.0","2.5","5.0","1.9","4.5","1.4","1.5","1.0","3.6","2.5","(X)","(X)","10.3","1.1","17.2","2.2","11.4","2.3","5.8","1.5","4.7","2.9","6.3","3.8","(X)","(X)","5.7","0.7","5.1","1.3","8.5","2.3","3.2","0.9","7.4","2.6","5.6","2.7","(X)","(X)"
"0500000US12073","Leon County, Florida","147503","4390","68455","4321","27274","2926","35984","3173","8346","1710","7444","1711","22.5","(X)","55.2","2.4","37.5","3.1","70.4","5.4","70.0","3.9","70.6","9.4","74.2","11.7","(X)","(X)","3.4","0.7","3.3","1.1","2.8","2.1","3.7","1.6","6.8","4.4","0.8","1.0","(X)","(X)","8.0","1.4","11.8","2.6","2.9","1.7","6.0","1.9","2.0","2.1","7.4","5.9","(X)","(X)","29.0","2.3","43.4","3.5","16.0","4.1","18.2","3.2","15.6","7.8","11.2","9.5","(X)","(X)","4.4","0.8","3.9","1.2","8.0","2.9","2.1","1.1","5.0","4.1","6.5","4.4","(X)","(X)"
"0500000US12081","Manatee County, Florida","162665","5249","55242","4359","33058","3311","43505","3678","15243","2128","15617","2610","17.8","(X)","69.4","2.0","54.5","3.7","70.0","6.5","77.3","3.3","79.7","6.5","89.0","3.9","(X)","(X)","7.0","1.0","10.2","2.3","4.6","2.6","6.0","2.0","6.4","2.5","3.5","2.3","(X)","(X)","7.7","1.2","13.9","3.3","6.8","3.7","5.2","1.9","2.0","2.0","0.7","1.1","(X)","(X)","10.2","1.3","14.4","2.6","11.9","3.8","8.0","2.2","3.8","2.4","4.6","2.8","(X)","(X)","5.6","1.2","6.9","1.9","6.6","3.3","3.6","1.4","8.0","5.3","2.2","1.5","(X)","(X)"
"0500000US12083","Marion County, Florida","123022","4947","41114","3439","27163","3207","32389","3493","12367","2271","9989","1976","12.5","(X)","65.4","2.6","47.7","5.2","72.1","5.1","76.6","4.5","72.2","8.9","74.6","9.5","(X)","(X)","7.3","1.9","8.9","2.9","4.1","2.6","7.1","3.9","12.3","6.4","4.2","3.6","(X)","(X)","5.7","1.3","11.8","2.9","3.4","1.6","2.2","1.4","3.3","2.6","0.9","1.6","(X)","(X)","15.6","2.2","26.2","4.7","10.7","3.8","10.4","3.3","2.7","2.2","17.9","8.6","(X)","(X)","6.0","1.4","5.3","2.0","9.7","3.8","3.7","2.1","9.4","8.0","2.4","2.2","(X)","(X)"
"0500000US12085","Martin County, Florida","65562","3066","24471","2964","13415","2304","18310","2618","5920","1527","3446","968","19.7","(X)","68.4","3.7","54.9","6.2","76.0","7.6","73.7","6.0","83.0","8.0","80.5","9.2","(X)","(X)","9.7","2.4","11.9","3.4","7.2","4.4","9.2","4.9","8.9","5.5","8.7","7.2","(X)","(X)","6.5","1.8","9.6","3.3","4.9","3.6","6.3","3.2","1.5","1.8","1.1","2.0","(X)","(X)","10.1","2.4","15.0","4.5","9.4","5.1","7.8","4.0","2.6","3.5","3.7","4.8","(X)","(X)","5.3","1.6","8.7","3.5","2.5","1.9","3.0","2.6","4.1","4.3","6.0","4.9","(X)","(X)"
"0500000US12086","Miami-Dade County, Florida","1323402","13901","430772","12834","276556","11811","348866","10689","131080","6721","136128","7374","11.8","(X)","71.2","0.8","61.0","1.5","71.1","1.6","82.1","1.2","67.5","3.2","78.9","2.4","(X)","(X)","6.4","0.5","9.7","0.8","3.5","0.6","5.0","0.7","7.1","1.4","5.0","1.3","(X)","(X)","5.2","0.4","10.7","0.9","2.7","0.7","3.1","0.5","1.6","0.8","2.0","0.7","(X)","(X)","9.1","0.5","13.8","1.0","10.0","1.0","5.7","0.9","4.4","1.0","5.5","1.2","(X)","(X)","8.1","0.6","4.8","0.6","12.7","1.4","4.0","0.6","19.3","2.8","8.6","1.6","(X)","(X)"
"0500000US12087","Monroe County, Florida","41207","1981","11969","1773","10229","1736","10142","1430","4922","1175","3945","967","14.8","(X)","59.8","4.2","39.1","7.6","69.9","6.9","67.3","7.8","56.9","11.7","80.7","9.5","(X)","(X)","9.2","2.7","15.6","5.7","5.1","2.8","9.8","4.5","5.6","5.2","3.3","4.3","(X)","(X)","4.8","1.8","11.2","4.2","0.4","0.7","5.3","4.3","1.1","1.7","0.2","0.5","(X)","(X)","14.0","2.6","22.0","5.3","13.2","4.9","9.6","6.1","13.6","8.1","3.2","3.7","(X)","(X)","12.2","2.6","12.0","5.4","11.4","4.5","8.0","4.5","22.8","10.1","12.5","8.6","(X)","(X)"
"0500000US12089","Nassau County, Florida","37320","1820","13797","1498","7820","1202","7581","1602","3758","924","4364","1039","14.2","(X)","64.4","4.7","49.7","8.0","67.4","10.7","71.8","11.8","80.9","9.4","78.9","7.9","(X)","(X)","4.3","1.4","7.3","3.2","2.9","3.5","2.8","3.1","3.0","3.4","1.0","1.2","(X)","(X)","11.1","3.2","17.2","5.7","9.4","7.8","11.0","9.1","0.0","5.5","4.2","3.1","(X)","(X)","14.4","3.1","21.5","6.9","14.0","7.3","5.2","3.5","12.5","9.1","10.6","6.4","(X)","(X)","5.8","2.1","4.3","2.7","6.3","4.6","9.3","7.8","3.6","3.8","5.4","4.2","(X)","(X)"
"0500000US12091","Okaloosa County, Florida","89629","3329","33606","2405","18568","2183","22230","2014","9322","1735","5903","1170","17.5","(X)","62.3","3.1","45.7","5.0","70.1","5.5","76.1","5.4","70.4","7.6","66.9","10.6","(X)","(X)","5.3","1.3","6.7","2.1","3.5","2.5","3.2","1.9","8.9","5.4","5.5","4.8","(X)","(X)","5.3","1.4","9.1","2.7","4.4","3.5","3.4","1.9","0.4","0.7","1.9","3.4","(X)","(X)","21.6","2.2","34.4","4.5","15.0","4.2","13.2","4.0","14.0","6.9","13.7","7.7","(X)","(X)","5.4","1.4","4.1","1.6","7.0","3.2","4.0","2.5","6.3","3.8","12.0","7.6","(X)","(X)"
"0500000US12095","Orange County, Florida","687466","9327","253571","8717","135549","7133","172041","8299","58662","4773","67643","5978","21.3","(X)","74.4","1.3","61.6","2.3","80.0","2.4","82.8","1.9","82.9","3.6","82.5","3.7","(X)","(X)","4.7","0.6","6.1","1.0","2.4","0.8","3.3","0.7","9.1","3.0","3.7","1.7","(X)","(X)","6.3","0.6","12.2","1.4","2.5","0.8","4.5","1.0","0.9","0.6","1.7","0.9","(X)","(X)","9.8","0.8","15.6","1.7","9.0","1.7","6.4","1.3","2.6","1.1","4.2","1.7","(X)","(X)","4.8","0.7","4.5","0.9","6.1","1.4","3.0","0.8","4.5","1.6","7.9","3.5","(X)","(X)"
"0500000US12097","Osceola County, Florida","165782","5453","44178","5402","45044","4836","44056","4678","14863","2838","17641","3356","16.3","(X)","82.1","2.3","68.4","5.5","86.9","4.0","88.2","3.0","80.9","8.7","90.2","4.1","(X)","(X)","3.5","1.1","5.9","3.6","1.0","0.7","3.3","1.7","7.2","4.6","1.5","1.6","(X)","(X)","3.1","0.8","7.9","2.5","0.6","0.6","2.7","1.4","1.2","1.4","0.0","1.2","(X)","(X)","7.5","1.4","13.5","3.6","6.8","2.8","4.7","2.0","3.2","2.9","4.5","3.2","(X)","(X)","3.8","1.2","4.4","2.2","4.6","3.0","1.1","0.8","7.5","6.3","3.8","2.4","(X)","(X)"
"0500000US12099","Palm Beach County, Florida","681335","9367","249472","8760","145455","7991","172027","7442","62397","4899","51984","4387","14.1","(X)","70.6","0.9","60.7","1.8","73.9","1.9","79.4","1.6","72.0","3.8","78.4","4.0","(X)","(X)","8.0","0.6","11.0","1.1","4.4","1.0","7.1","0.9","9.4","2.3","5.6","1.7","(X)","(X)","4.9","0.5","8.7","1.0","3.1","0.8","3.2","0.9","1.0","0.7","2.1","1.1","(X)","(X)","9.2","0.8","14.3","1.4","8.1","1.4","5.8","1.1","3.4","1.7","6.6","1.9","(X)","(X)","7.2","0.6","5.4","0.7","10.5","1.7","4.5","1.0","14.2","3.1","7.4","3.0","(X)","(X)"
"0500000US12101","Pasco County, Florida","219697","4578","77852","3938","42209","3105","57464","3401","21262","2185","20910","2403","12.0","(X)","72.3","1.4","60.8","2.6","71.6","3.4","82.7","2.4","75.3","3.6","85.4","3.8","(X)","(X)","4.4","0.7","4.4","1.1","4.4","1.6","3.7","1.3","7.7","2.7","2.7","1.4","(X)","(X)","6.1","0.7","11.1","1.6","4.3","1.4","3.8","1.2","1.8","1.5","2.3","1.6","(X)","(X)","12.2","1.2","19.4","2.4","12.8","2.6","6.4","1.5","6.5","2.8","6.3","3.0","(X)","(X)","4.9","0.7","4.4","1.1","6.9","1.9","3.4","1.2","8.6","3.1","3.3","1.6","(X)","(X)"
"0500000US12103","Pinellas County, Florida","453721","6963","169566","6301","86147","6354","122153","5369","31158","3074","44697","4094","13.0","(X)","70.9","1.3","60.9","2.0","70.2","3.0","79.6","2.0","74.9","4.0","84.0","3.0","(X)","(X)","6.7","0.6","8.4","1.1","3.6","1.0","6.6","1.1","8.1","2.3","6.0","2.5","(X)","(X)","7.1","0.7","11.4","1.2","7.2","1.8","5.2","0.9","0.5","0.5","0.9","0.7","(X)","(X)","9.9","0.8","14.9","1.5","11.2","2.0","5.1","1.1","5.5","2.1","4.6","1.5","(X)","(X)","5.3","0.6","4.4","0.9","7.8","1.8","3.4","0.9","10.9","2.9","4.6","1.7","(X)","(X)"
"0500000US12105","Polk County, Florida","281545","5650","84407","4594","54313","4306","72500","4327","31850","3420","38475","3676","20.5","(X)","74.7","1.7","62.8","3.1","71.4","3.9","82.3","2.5","78.6","4.8","88.0","2.7","(X)","(X)","4.7","0.7","6.0","1.5","3.3","1.7","4.4","1.1","6.2","2.6","3.1","1.5","(X)","(X)","6.2","0.8","11.4","1.9","5.1","2.0","3.3","1.3","4.1","2.2","3.4","1.4","(X)","(X)","10.0","1.0","16.1","2.2","13.1","2.5","6.0","1.5","4.7","3.0","4.1","1.9","(X)","(X)","4.4","0.7","3.7","1.0","7.1","2.1","4.0","1.5","6.4","2.5","1.4","0.8","(X)","(X)"
"0500000US12107","Putnam County, Florida","26249","1968","6791","1300","5955","1512","5963","1112","3914","1007","3626","972","16.4","(X)","63.3","5.6","36.8","10.2","54.8","15.3","73.8","9.5","88.3","8.6","82.3","11.7","(X)","(X)","5.3","2.7","7.7","6.7","7.0","5.9","3.3","3.2","3.5","5.5","3.1","3.9","(X)","(X)","7.3","2.6","14.3","7.6","4.9","4.7","8.0","5.4","0.0","5.3","5.1","5.7","(X)","(X)","17.4","3.8","36.1","9.3","15.7","12.0","13.6","7.1","3.8","4.3","5.8","5.3","(X)","(X)","6.8","3.1","5.1","5.2","17.7","11.6","1.3","1.7","4.4","4.7","3.7","6.1","(X)","(X)"
"0500000US12109","St. Johns County, Florida","109451","5440","49402","4247","17702","2703","27036","3145","7408","2040","7903","2269","19.4","(X)","66.8","2.8","58.2","4.3","64.7","8.4","79.0","5.1","75.6","11.4","75.5","10.2","(X)","(X)","6.1","1.3","6.0","1.8","9.5","6.2","5.1","2.6","8.0","6.3","1.3","1.7","(X)","(X)","7.7","1.5","12.8","2.9","4.1","2.5","3.4","1.8","0.5","0.9","4.7","5.1","(X)","(X)","14.4","2.2","19.2","3.5","12.9","5.8","8.8","2.9","6.8","7.5","14.7","9.2","(X)","(X)","4.9","1.3","3.8","1.8","8.8","4.3","3.7","2.4","9.1","6.0","3.8","3.3","(X)","(X)"
"0500000US12111","St. Lucie County, Florida","133097","5386","35514","4391","34225","5276","33251","3052","13873","2378","16234","2876","12.4","(X)","72.9","3.0","62.6","5.8","74.4","6.1","78.9","4.9","74.9","8.3","78.6","7.6","(X)","(X)","4.8","1.4","3.7","1.8","1.9","1.4","5.6","2.6","10.2","5.4","6.7","5.5","(X)","(X)","5.5","1.5","13.1","3.9","2.2","1.7","3.8","2.1","3.1","3.2","1.5","1.8","(X)","(X)","9.0","1.6","15.0","3.8","9.8","4.1","4.9","2.0","2.2","2.4","8.1","4.5","(X)","(X)","7.8","1.6","5.5","3.3","11.6","4.1","6.9","3.8","9.6","5.4","5.1","4.4","(X)","(X)"
"0500000US12113","Santa Rosa County, Florida","76888","3504","28802","3141","11111","2336","22445","3528","7939","1796","6591","1556","5.9","(X)","67.8","3.2","54.2","5.2","74.0","8.8","72.6","6.1","80.3","7.3","85.3","8.7","(X)","(X)","4.7","1.8","6.9","3.1","1.6","1.9","5.6","4.1","3.1","2.7","0.0","3.2","(X)","(X)","9.0","2.4","16.3","4.3","4.7","4.3","7.3","5.6","0.0","2.6","1.1","1.9","(X)","(X)","13.5","2.0","18.6","4.1","14.3","6.3","9.5","4.1","6.4","4.9","12.1","8.2","(X)","(X)","4.9","1.3","4.0","2.0","5.3","3.9","5.0","2.9","10.2","5.1","1.5","1.8","(X)","(X)"
"0500000US12115","Sarasota County, Florida","168540","4777","57806","5164","36571","3881","45418","4474","15203","2070","13542","2514","13.0","(X)","71.6","1.9","57.5","4.1","76.9","4.4","84.3","2.9","65.6","7.1","82.0","6.8","(X)","(X)","6.6","0.8","11.0","1.8","2.9","1.3","3.7","1.2","12.2","3.9","0.8","0.9","(X)","(X)","6.0","0.9","11.0","2.3","5.4","2.3","2.9","1.0","0.3","0.6","2.9","2.5","(X)","(X)","6.9","1.0","12.0","2.2","4.2","1.9","4.2","1.4","3.0","2.2","5.8","3.9","(X)","(X)","9.0","1.2","8.5","2.2","10.6","3.1","5.0","2.1","18.9","6.8","8.6","6.1","(X)","(X)"
"0500000US12117","Seminole County, Florida","229293","5402","109575","4917","33691","3469","59011","4714","12684","1921","14332","2177","30.3","(X)","68.9","1.9","63.3","2.8","66.0","4.4","80.2","3.0","64.9","8.6","75.9","7.4","(X)","(X)","5.5","0.8","6.5","1.1","2.5","1.5","3.9","1.1","17.0","6.5","1.9","1.4","(X)","(X)","8.5","1.1","12.9","2.0","4.5","2.2","4.5","1.5","1.1","1.2","6.8","4.4","(X)","(X)","11.1","1.3","12.8","2.0","16.0","4.0","6.9","1.8","4.4","3.1","9.1","4.7","(X)","(X)","6.0","1.1","4.4","1.4","11.0","3.4","4.5","1.2","12.6","6.2","6.3","4.6","(X)","(X)"
"0500000US12119","Sumter County, Florida","N","N","N","N","N","N","N","N","N","N","N","N","14.7","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)"
"0500000US12127","Volusia County, Florida","225997","5915","70664","3923","47078","3694","60848","4746","22827","2579","24580","3199","19.6","(X)","72.8","1.7","58.3","3.2","74.5","3.9","80.8","3.0","78.7","5.4","85.9","4.3","(X)","(X)","5.3","0.9","6.8","1.7","2.9","1.4","5.6","2.1","6.8","3.1","3.1","2.0","(X)","(X)","6.7","0.9","14.6","2.2","4.5","1.6","3.5","1.3","0.4","0.5","1.7","1.2","(X)","(X)","9.9","1.3","15.2","2.6","9.8","2.6","6.8","1.8","7.1","3.7","5.4","2.4","(X)","(X)","5.3","0.9","5.0","1.5","8.3","2.3","3.3","1.1","7.0","2.9","3.9","2.7","(X)","(X)"
"0500000US12131","Walton County, Florida","29173","1992","10841","1682","6069","1358","6735","1220","3509","900","2019","857","12.5","(X)","56.4","5.5","44.7","10.0","53.5","12.2","63.9","11.9","60.0","11.9","97.3","4.3","(X)","(X)","8.5","3.1","9.1","4.5","7.2","6.7","9.3","6.2","11.2","10.3","2.2","4.1","(X)","(X)","8.4","2.9","13.9","6.4","8.3","6.1","6.4","6.5","0.0","5.9","0.0","10.0","(X)","(X)","18.1","4.5","28.0","8.4","15.7","9.2","10.7","5.2","16.4","11.2","0.5","1.0","(X)","(X)","8.5","3.0","4.4","2.8","15.3","9.7","9.6","7.7","12.5","8.7","0.0","10.0","(X)","(X)"
"0500000US13013","Barrow County, Georgia","38551","1495","10811","1244","5717","985","10949","1341","3850","737","7224","1089","15.0","(X)","75.4","3.6","64.3","6.9","58.5","9.0","81.7","5.2","79.5","10.6","93.5","4.2","(X)","(X)","3.3","1.2","5.0","2.7","2.5","2.2","2.9","1.8","6.9","5.2","0.0","2.8","(X)","(X)","4.9","1.5","9.9","3.8","5.5","5.6","4.3","2.3","0.0","5.2","0.6","1.0","(X)","(X)","12.8","2.8","17.8","5.4","24.3","8.5","9.4","4.1","4.4","4.1","5.9","4.1","(X)","(X)","3.6","1.6","2.9","2.3","9.3","4.0","1.7","1.6","9.2","10.3","0.0","2.8","(X)","(X)"
"0500000US13015","Bartow County, Georgia","51514","3097","16316","2557","8803","1729","11341","2370","6352","1397","8702","2007","10.8","(X)","69.7","4.5","56.8","7.5","48.7","9.4","86.4","7.6","70.7","10.4","92.6","4.5","(X)","(X)","3.6","1.6","4.0","2.5","5.2","4.6","2.1","2.3","5.3","4.6","2.1","2.1","(X)","(X)","7.6","2.9","11.9","5.7","13.0","9.1","6.7","6.4","1.4","2.4","0.0","2.4","(X)","(X)","9.4","3.6","17.9","5.5","15.2","11.4","1.3","1.1","2.8","2.9","3.0","2.5","(X)","(X)","9.6","2.8","9.4","4.1","17.9","10.6","3.5","3.0","19.7","9.3","2.3","2.4","(X)","(X)"
"0500000US13021","Bibb County, Georgia","61994","3214","20842","2704","15784","2185","15950","2424","2763","882","6655","1374","12.1","(X)","67.9","3.5","56.2","5.7","69.0","6.9","75.9","6.9","70.0","15.6","81.3","9.3","(X)","(X)","4.3","1.6","7.5","3.4","2.4","2.0","3.1","2.7","6.1","7.8","0.8","1.4","(X)","(X)","7.9","1.5","13.2","3.3","2.4","1.8","9.2","3.8","4.3","4.9","2.9","3.1","(X)","(X)","16.2","2.8","19.6","5.1","22.0","6.6","9.1","3.7","14.0","12.2","9.6","7.6","(X)","(X)","3.8","1.4","3.5","2.1","4.2","2.5","2.7","2.4","5.7","6.9","5.5","4.6","(X)","(X)"
"0500000US13031","Bulloch County, Georgia","34062","2009","9120","1479","8394","1583","6908","1403","4238","1145","5402","1221","8.2","(X)","61.6","4.6","45.4","8.8","56.7","9.7","78.1","8.5","67.6","12.6","70.6","11.0","(X)","(X)","3.4","2.2","6.0","4.9","2.6","3.6","2.1","2.6","2.6","3.8","2.3","2.8","(X)","(X)","3.2","1.6","6.0","4.4","4.2","3.0","0.7","1.2","2.7","4.6","0.4","0.6","(X)","(X)","23.6","3.9","38.9","7.7","19.0","7.1","16.1","6.9","17.2","11.6","19.7","9.9","(X)","(X)","8.3","2.2","3.8","3.3","17.5","6.9","3.1","3.8","9.8","8.9","7.0","7.6","(X)","(X)"
"0500000US13045","Carroll County, Georgia","56981","2680","17303","2461","11734","1974","12493","2418","3872","1088","11579","2316","7.3","(X)","67.8","4.3","57.8","8.1","49.6","12.1","75.6","7.3","79.9","11.2","88.5","5.8","(X)","(X)","3.3","1.4","8.0","3.9","0.0","1.8","3.3","2.5","0.0","5.2","0.8","1.3","(X)","(X)","8.4","2.6","12.2","4.6","12.6","8.4","7.7","4.9","0.0","5.2","2.2","2.9","(X)","(X)","14.5","3.1","18.3","5.2","25.0","9.0","11.3","6.3","4.3","6.1","5.0","3.9","(X)","(X)","6.0","2.0","3.8","2.2","12.7","7.4","2.1","1.8","15.8","10.1","3.5","2.9","(X)","(X)"
"0500000US13047","Catoosa County, Georgia","N","N","N","N","N","N","N","N","N","N","N","N","7.5","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)"
"0500000US13051","Chatham County, Georgia","138848","4358","52231","3480","30510","4161","29357","3474","8530","1576","18220","2664","13.3","(X)","67.7","2.6","58.2","4.0","65.9","6.2","75.9","5.4","73.0","12.7","81.8","6.1","(X)","(X)","4.6","1.0","8.2","2.5","2.9","1.6","2.9","1.4","1.9","1.7","1.6","1.6","(X)","(X)","8.2","1.3","13.4","2.3","6.9","2.7","5.6","2.3","0.8","1.3","3.1","2.2","(X)","(X)","12.6","2.0","15.7","2.8","14.1","5.5","11.9","4.7","5.4","3.6","5.9","3.6","(X)","(X)","6.9","1.8","4.5","2.0","10.2","4.4","3.7","2.3","18.8","12.0","7.6","3.8","(X)","(X)"
"0500000US13057","Cherokee County, Georgia","125683","3623","54932","3799","17892","2656","33545","3912","11488","2123","7826","1661","9.5","(X)","72.7","2.7","64.5","4.1","77.3","7.2","83.0","3.4","65.2","8.9","87.5","7.6","(X)","(X)","6.8","1.5","6.6","2.0","2.9","3.2","6.7","2.3","18.0","8.4","1.2","1.5","(X)","(X)","5.2","1.4","9.2","2.6","0.9","1.1","3.1","2.0","1.1","1.8","2.1","3.4","(X)","(X)","9.7","1.9","15.1","3.4","11.0","5.2","3.2","1.6","3.3","4.2","6.2","6.0","(X)","(X)","5.5","1.2","4.7","2.0","7.9","3.9","3.9","2.0","12.3","5.6","2.9","3.2","(X)","(X)"
"0500000US13059","Clarke County, Georgia","61792","2491","26336","2004","10448","1929","12025","1832","3525","1084","9458","2220","13.5","(X)","61.8","3.6","38.6","5.1","76.2","7.7","77.4","6.0","68.7","16.6","88.1","5.5","(X)","(X)","3.2","1.1","4.5","2.0","0.0","2.0","4.7","3.9","1.5","2.0","1.9","2.5","(X)","(X)","6.4","1.7","9.4","3.0","8.5","4.6","4.4","3.1","0.0","5.7","0.6","0.6","(X)","(X)","23.4","2.9","42.2","4.8","6.9","4.0","11.1","5.0","16.0","12.6","7.7","4.1","(X)","(X)","5.2","1.7","5.3","2.2","8.5","4.8","2.4","1.9","13.7","11.2","1.7","2.2","(X)","(X)"
"0500000US13063","Clayton County, Georgia","133230","4059","29390","3475","23915","2888","38802","4015","12229","1756","28894","3119","15.5","(X)","75.6","2.6","54.7","6.1","79.6","5.3","78.3","4.2","71.4","9.1","91.6","3.0","(X)","(X)","1.8","0.6","2.2","1.6","0.5","0.8","0.9","0.8","7.3","3.4","1.5","1.1","(X)","(X)","4.9","1.2","8.4","3.2","3.2","2.2","7.4","2.5","0.1","0.3","1.2","1.5","(X)","(X)","13.1","2.0","30.8","5.9","10.1","3.8","10.7","3.5","7.0","5.4","3.7","2.0","(X)","(X)","4.6","1.1","3.9","2.1","6.7","3.2","2.8","1.8","14.3","6.7","2.0","1.4","(X)","(X)"
"0500000US13067","Cobb County, Georgia","389063","6123","185515","6532","55118","4862","88062","5886","28643","3492","31725","3600","11.1","(X)","72.5","1.2","65.8","1.9","70.0","4.1","81.1","1.9","80.1","4.9","86.1","3.2","(X)","(X)","5.1","0.6","6.3","1.0","4.8","2.0","3.9","1.1","5.5","2.7","1.7","1.2","(X)","(X)","6.4","0.7","9.3","1.2","3.0","1.1","5.0","1.1","3.2","2.2","1.4","1.4","(X)","(X)","9.7","0.9","13.0","1.5","11.7","2.9","5.4","1.3","2.7","2.8","4.8","2.5","(X)","(X)","6.3","0.7","5.5","1.1","10.6","2.6","4.6","1.4","8.4","2.7","6.1","1.9","(X)","(X)"
"0500000US13073","Columbia County, Georgia","65755","3788","27481","3618","14302","3266","11452","2406","5750","1690","6770","1930","21.2","(X)","67.3","3.8","55.6","6.9","74.4","9.4","80.6","7.2","60.8","15.3","82.4","8.9","(X)","(X)","4.0","1.4","4.6","2.2","0.0","1.4","4.9","3.6","11.2","10.0","2.8","3.0","(X)","(X)","3.9","1.5","5.2","2.3","2.6","3.8","3.6","2.4","0.0","3.5","5.0","7.6","(X)","(X)","18.4","3.4","31.4","7.0","10.4","5.1","7.9","5.3","13.2","10.8","4.3","4.3","(X)","(X)","6.5","2.4","3.3","2.4","12.6","9.5","3.0","2.9","14.8","9.8","5.5","5.6","(X)","(X)"
"0500000US13077","Coweta County, Georgia","72472","2725","24606","2106","12210","1809","18070","2615","7036","1723","10550","2089","12.7","(X)","70.6","3.4","60.4","5.6","60.2","8.9","80.0","5.7","86.5","7.8","79.6","8.0","(X)","(X)","4.6","1.5","6.3","2.8","5.6","3.9","2.8","1.8","3.0","3.2","3.4","3.1","(X)","(X)","4.0","1.4","7.1","2.5","4.1","3.7","2.9","2.5","0.6","1.1","0.7","1.2","(X)","(X)","16.2","2.4","23.5","4.8","22.8","7.2","9.9","5.5","1.2","2.2","12.5","6.6","(X)","(X)","4.6","1.6","2.7","1.7","7.3","4.6","4.4","3.1","8.7","7.7","3.8","3.5","(X)","(X)"
"0500000US13089","DeKalb County, Georgia","388834","6218","173192","6103","61404","5087","90579","5376","21683","2660","41976","3647","12.7","(X)","69.0","1.5","55.8","1.9","74.3","3.6","79.8","2.4","79.2","6.0","86.8","3.1","(X)","(X)","4.2","0.5","5.4","0.9","2.3","1.0","4.1","1.2","2.9","1.5","2.7","1.5","(X)","(X)","9.9","1.0","16.1","1.7","6.3","1.9","6.3","1.5","0.9","0.9","2.4","1.3","(X)","(X)","11.8","1.0","18.3","1.8","10.0","2.3","5.9","1.5","4.9","2.7","3.8","1.5","(X)","(X)","5.1","0.7","4.5","0.8","7.1","2.3","3.8","1.3","12.1","5.0","4.4","2.1","(X)","(X)"
"0500000US13095","Dougherty County, Georgia","35210","2205","9824","1490","6745","1540","9496","1636","2914","863","6231","1320","14.2","(X)","67.7","3.6","42.2","8.7","52.3","9.6","84.1","5.8","76.8","12.6","95.4","4.6","(X)","(X)","2.6","1.6","3.7","2.7","3.9","5.9","1.3","1.6","0.0","6.9","2.8","3.8","(X)","(X)","6.6","2.4","11.5","4.9","11.3","7.5","4.7","3.8","0.0","6.9","0.0","3.3","(X)","(X)","18.9","3.2","36.2","7.8","27.5","10.5","7.3","3.7","17.0","12.4","1.1","1.9","(X)","(X)","4.1","1.4","6.4","3.6","5.0","3.5","2.6","2.6","6.1","6.2","0.8","1.4","(X)","(X)"
