"GEO_ID","NAME","S2406_C01_001E","S2406_C01_001M","S2406_C01_002E","S2406_C01_002M","S2406_C01_003E","S2406_C01_003M","S2406_C01_004E","S2406_C01_004M","S2406_C01_005E","S2406_C01_005M","S2406_C01_006E","S2406_C01_006M","S2406_C01_007E","S2406_C01_007M","S2406_C02_001E","S2406_C02_001M","S2406_C02_002E","S2406_C02_002M","S2406_C02_003E","S2406_C02_003M","S2406_C02_004E","S2406_C02_004M","S2406_C02_005E","S2406_C02_005M","S2406_C02_006E","S2406_C02_006M","S2406_C02_007E","S2406_C02_007M","S2406_C03_001E","S2406_C03_001M","S2406_C03_002E","S2406_C03_002M","S2406_C03_003E","S2406_C03_003M","S2406_C03_004E","S2406_C03_004M","S2406_C03_005E","S2406_C03_005M","S2406_C03_006E","S2406_C03_006M","S2406_C03_007E","S2406_C03_007M","S2406_C04_001E","S2406_C04_001M","S2406_C04_002E","S2406_C04_002M","S2406_C04_003E","S2406_C04_003M","S2406_C04_004E","S2406_C04_004M","S2406_C04_005E","S2406_C04_005M","S2406_C04_006E","S2406_C04_006M","S2406_C04_007E","S2406_C04_007M","S2406_C05_001E","S2406_C05_001M","S2406_C05_002E","S2406_C05_002M","S2406_C05_003E","S2406_C05_003M","S2406_C05_004E","S2406_C05_004M","S2406_C05_005E","S2406_C05_005M","S2406_C05_006E","S2406_C05_006M","S2406_C05_007E","S2406_C05_007M","S2406_C06_001E","S2406_C06_001M","S2406_C06_002E","S2406_C06_002M","S2406_C06_003E","S2406_C06_003M","S2406_C06_004E","S2406_C06_004M","S2406_C06_005E","S2406_C06_005M","S2406_C06_006E","S2406_C06_006M","S2406_C06_007E","S2406_C06_007M"
"0500000US27171","Wright County, Minnesota","75205","1985","26958","2315","8456","1489","18271","1868","10478","1650","11042","1703","13.6","(X)","73.2","2.7","63.3","4.6","59.3","9.3","82.6","5.0","77.5","7.4","88.3","5.0","(X)","(X)","4.7","1.1","4.5","1.6","4.8","4.6","3.2","1.6","9.4","4.5","3.2","1.9","(X)","(X)","7.0","1.7","11.6","3.7","9.0","5.8","6.0","3.2","0.3","0.3","2.3","1.4","(X)","(X)","10.7","2.0","17.5","3.7","14.9","6.6","5.8","2.3","5.2","2.9","4.1","3.9","(X)","(X)","4.4","1.0","3.1","1.7","12.1","5.0","2.3","1.3","7.5","4.2","2.2","1.5","(X)","(X)"
"0500000US28033","DeSoto County, Mississippi","92042","3016","30606","2421","14130","1946","20601","2409","8279","1310","18426","2503","14.3","(X)","72.9","2.9","56.0","5.7","71.5","7.3","80.2","5.2","76.1","8.5","92.5","4.1","(X)","(X)","1.3","0.6","1.7","1.0","1.8","1.8","0.6","0.5","3.9","3.5","0.0","1.1","(X)","(X)","7.1","1.7","16.0","4.4","2.3","1.8","4.0","2.6","1.8","2.4","2.0","1.8","(X)","(X)","13.0","2.1","24.8","4.5","10.4","4.0","9.0","3.9","5.6","3.5","3.2","3.0","(X)","(X)","5.6","1.5","1.5","0.8","13.9","6.7","6.2","3.2","12.6","6.1","2.4","2.2","(X)","(X)"
"0500000US28035","Forrest County, Mississippi","32549","2713","10204","1842","6983","1758","8198","1832","2349","880","4815","1390","15.7","(X)","64.7","5.2","41.2","8.9","58.7","13.2","86.6","8.0","84.5","12.4","76.2","12.0","(X)","(X)","1.6","0.9","3.0","2.2","0.7","0.7","0.5","0.9","0.0","8.1","2.6","3.6","(X)","(X)","8.7","2.5","16.8","6.2","8.2","6.5","5.6","4.3","0.0","8.1","1.5","2.5","(X)","(X)","17.0","3.3","30.7","7.6","18.1","8.6","7.0","7.6","0.0","8.1","12.2","11.3","(X)","(X)","8.0","3.2","8.2","4.4","14.3","10.0","0.3","0.7","15.5","12.4","7.7","8.7","(X)","(X)"
"0500000US28047","Harrison County, Mississippi","85825","3231","24995","2647","23906","3419","18251","2462","8069","1727","10604","2166","13.5","(X)","70.0","3.6","54.3","5.5","75.4","7.1","78.2","5.2","65.3","11.9","84.0","8.3","(X)","(X)","3.0","1.1","2.2","1.4","1.6","1.5","4.8","2.5","3.4","3.7","4.5","5.4","(X)","(X)","5.0","1.3","10.3","2.9","2.1","1.8","4.2","2.5","3.6","4.8","1.9","2.5","(X)","(X)","17.0","2.7","28.1","4.8","14.3","4.9","10.8","4.1","15.4","9.1","9.0","5.6","(X)","(X)","5.0","1.3","5.1","2.0","6.6","2.9","2.0","1.5","12.3","6.3","0.6","1.0","(X)","(X)"
"0500000US28049","Hinds County, Mississippi","105511","3361","34935","2925","20532","2817","22879","2611","7869","1760","19296","2569","8.5","(X)","66.5","2.9","49.2","5.1","60.3","7.1","78.6","4.4","60.4","11.1","92.7","2.9","(X)","(X)","2.8","0.8","3.2","1.2","1.6","1.4","2.2","1.4","8.5","5.8","1.8","1.2","(X)","(X)","8.6","1.5","15.0","3.4","13.7","4.8","3.6","1.8","0.0","2.5","1.0","0.8","(X)","(X)","18.4","2.4","31.3","4.8","18.1","4.4","15.0","4.0","11.3","6.3","2.6","1.8","(X)","(X)","3.6","1.2","1.3","0.9","6.3","2.8","0.5","0.5","19.8","11.0","1.9","1.6","(X)","(X)"
"0500000US28059","Jackson County, Mississippi","59522","3048","21794","2949","10313","2045","10726","2242","6944","1303","9745","2419","10.8","(X)","72.9","3.6","62.5","6.0","71.6","8.7","77.8","8.5","88.8","7.2","80.8","8.8","(X)","(X)","2.1","1.1","2.8","1.8","1.1","1.4","2.8","3.0","1.6","2.8","1.4","1.6","(X)","(X)","3.4","1.5","5.8","3.3","3.7","2.3","3.6","3.4","0.0","2.8","0.0","2.0","(X)","(X)","17.1","3.1","26.1","5.9","15.8","7.4","13.4","6.7","2.9","3.4","12.5","7.9","(X)","(X)","4.4","1.5","2.8","1.6","7.8","4.8","2.4","2.5","6.6","5.2","5.3","4.4","(X)","(X)"
"0500000US28067","Jones County, Mississippi","N","N","N","N","N","N","N","N","N","N","N","N","9.4","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)"
"0500000US28075","Lauderdale County, Mississippi","N","N","N","N","N","N","N","N","N","N","N","N","9.0","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)"
"0500000US28081","Lee County, Mississippi","38049","2264","12326","1786","6528","1499","7318","1479","3372","951","8505","1236","7.9","(X)","73.1","3.5","53.7","6.7","74.5","9.7","80.2","7.8","69.7","15.8","95.6","2.9","(X)","(X)","1.6","0.9","3.0","2.1","0.0","3.0","2.9","2.9","1.4","2.5","0.0","2.3","(X)","(X)","5.6","2.0","9.4","4.1","6.8","6.4","4.5","4.5","2.1","3.6","1.4","2.1","(X)","(X)","11.9","2.8","25.8","7.3","10.4","6.6","3.6","3.5","9.8","10.4","0.8","1.0","(X)","(X)","7.7","2.0","8.1","3.6","8.3","5.5","8.8","6.4","17.0","10.9","2.2","1.8","(X)","(X)"
"0500000US28089","Madison County, Mississippi","55342","2465","29031","2774","7305","1374","9849","1723","2937","1033","6220","1569","10.8","(X)","59.7","4.1","48.0","4.9","59.3","11.2","75.8","6.7","80.0","11.2","80.0","10.9","(X)","(X)","5.7","1.7","8.3","3.0","3.1","2.7","5.6","3.3","0.0","6.5","0.0","3.1","(X)","(X)","8.3","1.9","12.1","2.7","7.4","6.4","2.8","3.1","3.7","6.1","2.9","5.0","(X)","(X)","20.7","3.2","28.9","4.4","14.4","7.4","11.6","5.1","7.7","7.8","10.3","7.5","(X)","(X)","5.5","2.0","2.7","1.9","15.7","9.8","4.1","2.3","8.6","7.2","6.8","7.2","(X)","(X)"
"0500000US28121","Rankin County, Mississippi","76109","3386","28879","2683","10581","2229","19706","2499","9131","1783","7812","1971","14.4","(X)","63.5","3.5","48.5","5.1","60.1","8.7","76.7","6.7","74.8","9.8","77.4","8.6","(X)","(X)","2.4","0.8","2.9","1.5","1.4","1.8","1.9","1.4","3.2","2.8","1.9","2.9","(X)","(X)","5.0","1.4","12.4","3.4","1.3","2.2","0.6","1.1","0.0","2.1","0.0","2.5","(X)","(X)","21.8","2.9","31.2","5.0","25.6","8.8","14.8","4.9","4.7","4.9","19.2","8.3","(X)","(X)","7.3","2.6","5.1","2.5","11.6","6.4","5.9","4.3","17.3","9.2","1.5","1.8","(X)","(X)"
"0500000US29019","Boone County, Missouri","94606","3453","45919","3128","16337","2582","18114","2456","6254","1367","7982","1639","10.5","(X)","60.6","2.9","45.7","4.4","65.7","6.8","76.2","6.2","73.3","12.2","90.4","5.1","(X)","(X)","2.4","0.8","3.0","1.3","0.2","0.4","3.4","2.7","2.9","3.0","0.0","1.9","(X)","(X)","9.8","1.7","14.3","2.6","6.8","3.8","6.7","3.1","2.9","4.0","2.5","2.5","(X)","(X)","23.2","3.0","34.9","4.7","16.2","5.6","11.4","4.1","14.5","9.9","4.0","4.2","(X)","(X)","4.1","1.2","2.1","1.1","11.0","4.9","2.3","3.0","6.4","4.5","3.0","3.2","(X)","(X)"
"0500000US29021","Buchanan County, Missouri","41192","2010","10997","1594","5710","1033","9428","1307","3651","923","11406","1893","11.2","(X)","75.9","3.1","51.9","7.2","77.9","7.9","82.1","5.2","74.5","10.6","93.3","3.9","(X)","(X)","1.7","0.9","0.7","0.9","1.2","1.6","2.6","2.0","6.4","6.0","0.7","0.8","(X)","(X)","9.1","2.0","22.9","6.2","8.2","5.9","4.7","3.2","0.4","0.7","2.6","3.2","(X)","(X)","10.4","2.0","20.9","5.0","8.8","4.1","10.0","4.0","7.8","5.5","2.3","1.7","(X)","(X)","2.9","1.1","3.6","2.1","3.9","3.3","0.6","0.7","10.9","7.6","1.1","1.1","(X)","(X)"
"0500000US29031","Cape Girardeau County, Missouri","40065","2002","13100","1911","8038","1450","9059","1661","4238","1031","5630","1409","16.6","(X)","65.4","4.0","46.2","6.7","59.0","8.6","83.0","5.7","72.7","10.5","85.6","9.0","(X)","(X)","2.9","1.2","3.5","1.8","1.5","1.7","2.7","2.3","6.6","5.8","1.5","2.5","(X)","(X)","11.8","3.2","20.2","7.1","11.8","6.8","7.1","4.0","1.0","1.4","8.3","8.9","(X)","(X)","14.8","3.1","25.3","6.5","19.6","6.5","6.1","3.8","8.1","7.2","2.4","2.8","(X)","(X)","5.0","1.8","4.8","3.2","8.3","4.7","1.0","1.2","11.6","6.9","2.3","2.4","(X)","(X)"
"0500000US29037","Cass County, Missouri","52825","1618","18543","1789","10462","1756","11250","1294","5910","1267","6660","1414","9.3","(X)","71.0","2.8","63.0","5.6","66.6","8.5","74.1","5.6","73.3","9.5","92.9","7.2","(X)","(X)","3.9","1.2","4.3","1.9","1.6","1.2","7.3","4.6","3.6","2.6","0.7","1.1","(X)","(X)","8.8","2.2","13.3","4.3","7.4","4.8","9.1","4.2","0.2","0.3","5.7","7.1","(X)","(X)","9.7","2.2","15.1","4.8","13.8","6.4","5.2","2.5","4.4","3.2","0.6","0.6","(X)","(X)","6.6","1.7","4.3","2.2","10.6","5.2","4.3","2.3","18.6","8.2","0.1","0.2","(X)","(X)"
"0500000US29043","Christian County, Missouri","40495","2010","15085","1451","6798","1154","9351","1637","3030","810","6231","1194","13.9","(X)","71.7","4.0","56.8","6.9","75.0","9.5","81.8","6.2","78.7","11.4","85.9","6.9","(X)","(X)","2.2","1.1","3.2","2.0","0.0","2.2","2.5","2.3","3.3","2.8","1.2","2.1","(X)","(X)","10.9","2.6","22.5","5.5","5.1","3.9","5.6","3.8","3.2","4.0","0.9","1.2","(X)","(X)","9.5","2.2","13.3","4.3","8.8","6.2","4.2","2.7","3.0","3.1","12.0","6.2","(X)","(X)","5.7","2.0","4.3","2.9","11.1","6.3","5.9","3.8","11.8","8.7","0.0","2.4","(X)","(X)"
"0500000US29047","Clay County, Missouri","128139","3617","51448","3368","19070","2128","28613","2690","10278","1712","18730","2303","12.9","(X)","71.4","2.0","59.6","3.5","68.5","5.9","77.4","4.0","83.6","5.7","90.5","3.7","(X)","(X)","2.4","0.7","3.0","1.2","1.7","1.4","1.9","1.2","3.5","3.3","1.7","1.4","(X)","(X)","8.7","1.2","16.4","2.3","3.2","1.8","5.2","2.2","2.6","2.3","2.1","2.6","(X)","(X)","12.7","1.6","16.4","2.8","18.1","4.5","11.4","2.9","5.8","4.0","2.7","2.0","(X)","(X)","4.8","1.2","4.5","1.8","8.5","3.5","4.1","2.2","4.4","2.7","2.9","1.7","(X)","(X)"
"0500000US29051","Cole County, Missouri","38989","1683","15735","2041","5688","1375","9182","1434","3133","895","5251","1131","12.6","(X)","58.0","4.3","45.3","7.4","58.6","11.4","54.9","7.4","76.5","11.2","89.8","7.4","(X)","(X)","2.9","1.2","4.0","2.2","2.9","2.5","3.2","2.7","1.8","3.3","0.0","2.8","(X)","(X)","9.5","2.1","14.5","5.2","12.8","8.6","5.8","3.6","0.2","0.4","2.9","3.5","(X)","(X)","27.0","4.0","34.6","7.1","21.7","8.7","34.2","7.8","11.5","7.3","6.6","5.8","(X)","(X)","2.6","1.1","1.5","1.7","4.0","3.3","2.0","1.9","10.1","8.1","0.8","1.5","(X)","(X)"
"0500000US29071","Franklin County, Missouri","51465","2375","15764","2021","8365","1587","9397","1611","7654","1393","10285","1636","10.8","(X)","75.3","3.0","59.5","6.6","66.2","8.7","83.6","5.7","82.3","7.0","94.0","3.5","(X)","(X)","2.2","0.9","1.0","1.1","3.8","3.5","3.1","2.2","3.5","3.0","0.8","1.4","(X)","(X)","9.6","2.2","23.2","6.1","4.6","4.7","6.1","3.6","0.0","1.9","3.3","3.1","(X)","(X)","6.4","1.7","9.8","4.4","11.9","5.3","3.7","2.5","4.0","3.0","0.9","1.1","(X)","(X)","6.5","2.0","6.5","3.8","13.4","6.7","3.5","3.3","10.2","5.9","0.9","0.9","(X)","(X)"
"0500000US29077","Greene County, Missouri","135829","3666","53778","3789","23735","2559","30780","2543","10894","1721","16642","2033","10.8","(X)","71.5","2.2","58.7","3.3","73.7","5.9","80.3","4.1","75.8","6.8","90.9","3.8","(X)","(X)","2.7","0.7","3.4","1.1","1.7","1.3","1.7","1.0","6.1","3.8","1.5","1.4","(X)","(X)","10.8","1.5","18.3","2.9","9.9","3.4","7.7","2.8","0.6","0.7","0.3","0.4","(X)","(X)","8.6","1.3","13.4","2.1","7.5","2.7","5.9","2.1","3.0","2.1","3.4","2.7","(X)","(X)","6.3","1.2","6.1","2.2","7.2","2.7","4.3","2.2","14.6","5.7","3.8","2.3","(X)","(X)"
"0500000US29095","Jackson County, Missouri","353167","4823","136935","5014","59793","3797","78695","3690","29356","3219","48388","3811","14.1","(X)","72.3","1.4","62.9","1.9","68.6","3.7","77.9","2.7","78.0","4.5","90.6","2.4","(X)","(X)","2.1","0.4","2.3","0.7","2.7","1.2","2.1","0.7","2.5","1.2","0.5","0.6","(X)","(X)","8.8","0.8","15.9","1.5","7.7","2.0","3.9","1.1","2.5","1.7","1.8","1.0","(X)","(X)","11.7","1.0","15.4","1.5","13.0","2.7","11.4","2.1","3.8","1.4","4.7","1.8","(X)","(X)","5.2","0.7","3.4","0.7","8.1","2.3","4.7","1.2","13.2","4.0","2.5","1.2","(X)","(X)"
"0500000US29097","Jasper County, Missouri","56103","2244","17904","1933","9185","1693","13352","1691","3925","1058","11737","1602","8.3","(X)","75.2","2.6","60.4","4.7","77.3","6.9","76.2","6.3","79.1","11.1","93.6","3.9","(X)","(X)","3.6","1.4","4.4","2.2","0.6","1.0","6.1","3.2","4.7","5.5","1.3","1.7","(X)","(X)","8.1","1.8","14.9","3.8","7.2","4.3","8.2","4.2","0.0","3.7","0.9","0.9","(X)","(X)","9.0","1.8","17.3","4.6","8.4","3.9","6.3","4.2","3.2","3.7","2.0","2.3","(X)","(X)","4.2","1.3","2.9","1.8","6.6","3.6","3.3","2.5","13.0","9.3","2.2","2.1","(X)","(X)"
"0500000US29099","Jefferson County, Missouri","114228","3433","37741","2958","21167","2384","24606","2320","15142","1903","15572","1882","11.7","(X)","76.2","2.3","68.5","4.1","68.2","6.2","81.9","3.7","81.4","4.5","91.7","2.9","(X)","(X)","2.8","1.2","3.2","2.6","4.5","4.2","2.1","1.4","3.2","2.0","0.6","0.7","(X)","(X)","8.1","1.3","13.3","2.9","7.2","2.9","8.0","3.3","3.1","2.0","1.5","1.3","(X)","(X)","8.5","1.5","11.8","2.5","14.0","4.7","5.6","2.0","3.2","1.9","3.1","2.6","(X)","(X)","4.3","0.9","3.2","1.7","6.2","2.6","2.3","1.7","9.1","4.0","3.2","2.0","(X)","(X)"
"0500000US29165","Platte County, Missouri","54262","1437","24063","1916","8461","1608","10519","1683","2802","668","8417","1572","12.2","(X)","72.1","3.4","66.7","5.0","64.8","9.8","76.0","7.0","78.8","10.8","88.1","6.1","(X)","(X)","2.7","1.1","3.2","1.9","2.0","2.3","2.1","1.6","11.1","8.3","0.3","0.5","(X)","(X)","9.7","2.2","14.0","3.5","11.5","6.1","4.7","2.7","0.0","5.2","4.9","4.6","(X)","(X)","9.8","2.2","12.3","3.1","15.3","9.1","8.0","3.9","0.5","0.8","2.6","2.4","(X)","(X)","5.6","1.6","3.8","1.8","6.4","4.7","9.2","5.7","9.6","7.6","4.1","3.4","(X)","(X)"
"0500000US29183","St. Charles County, Missouri","209733","3631","91590","3781","30954","2760","48787","3209","17601","1929","20801","2471","12.9","(X)","75.1","1.6","67.6","2.5","70.1","4.0","82.7","2.7","84.3","4.4","89.9","3.8","(X)","(X)","2.9","0.6","3.5","0.9","1.5","0.9","3.0","1.0","3.7","2.2","0.9","0.9","(X)","(X)","8.7","0.9","14.0","1.7","8.5","2.5","4.7","1.2","0.3","0.4","3.0","1.7","(X)","(X)","9.4","1.1","12.7","1.8","13.1","2.8","5.8","1.6","2.6","1.8","3.5","2.8","(X)","(X)","3.9","0.7","2.2","0.8","6.8","2.5","3.9","1.4","9.2","3.3","2.7","1.4","(X)","(X)"
"0500000US29187","St. Francois County, Missouri","27111","1884","7722","1526","6486","1345","5612","1286","2650","910","4641","1231","8.5","(X)","66.7","5.0","48.3","10.2","58.0","12.5","78.5","9.5","79.5","16.5","88.1","9.6","(X)","(X)","5.0","2.5","4.2","3.6","5.9","5.8","2.3","2.9","14.0","15.6","3.3","5.6","(X)","(X)","4.6","2.6","9.2","6.9","5.3","4.2","0.6","0.7","2.9","5.5","1.7","3.1","(X)","(X)","21.4","4.8","32.6","13.7","30.3","11.9","18.1","9.8","0.0","5.5","6.6","7.9","(X)","(X)","2.2","1.5","5.6","4.7","0.6","1.1","0.5","0.9","3.6","4.3","0.3","0.5","(X)","(X)"
"0500000US29189","St. Louis County, Missouri","498663","5848","230161","6806","74104","4629","117614","6625","24991","2602","51793","4003","11.2","(X)","70.6","1.2","61.4","1.8","69.9","3.4","78.3","2.1","76.8","4.0","91.6","2.2","(X)","(X)","4.2","0.4","5.2","0.7","2.5","0.9","3.5","0.9","6.7","2.6","2.3","1.2","(X)","(X)","12.4","0.8","19.8","1.4","10.1","2.1","5.9","1.1","1.8","1.2","2.2","1.1","(X)","(X)","8.2","0.7","9.8","1.1","9.9","1.7","7.7","1.5","3.8","1.7","1.5","0.8","(X)","(X)","4.8","0.5","3.8","0.7","7.5","2.0","4.6","1.0","10.9","3.5","2.4","1.2","(X)","(X)"
"0500000US29510","St. Louis city, Missouri","158338","3836","71644","3464","33128","3017","28503","2740","6794","1366","18269","2672","13.7","(X)","68.1","1.9","57.6","2.6","71.5","4.6","77.8","3.6","73.8","7.9","86.0","5.5","(X)","(X)","1.3","0.5","1.5","0.6","1.2","1.1","1.0","0.8","1.4","1.8","0.8","0.8","(X)","(X)","16.9","1.5","26.4","2.6","11.5","2.8","8.7","2.4","1.3","1.7","7.9","4.6","(X)","(X)","9.6","1.2","12.0","2.1","8.1","2.3","9.6","2.9","7.3","4.8","4.0","2.7","(X)","(X)","4.1","0.9","2.5","0.8","7.7","2.9","2.9","1.3","16.2","7.2","1.3","0.9","(X)","(X)"
"0500000US30013","Cascade County, Montana","37225","2190","13800","1788","6409","1093","9334","1256","3348","933","4334","974","15.1","(X)","58.4","4.7","34.8","7.8","63.1","8.7","80.2","6.9","58.5","14.1","79.5","11.5","(X)","(X)","1.7","0.8","1.6","1.2","0.5","0.8","3.1","2.0","2.6","3.2","0.0","2.8","(X)","(X)","13.8","3.3","29.7","7.6","12.5","6.1","2.4","1.6","0.0","3.6","0.6","1.0","(X)","(X)","18.1","3.5","25.1","5.4","19.1","8.0","10.3","6.1","10.2","6.4","17.5","11.3","(X)","(X)","8.0","2.4","8.9","3.9","4.7","3.4","4.0","3.0","28.7","14.0","2.5","2.9","(X)","(X)"
"0500000US30029","Flathead County, Montana","49555","1828","16351","2092","10745","1944","11792","1703","6392","1238","4275","1092","9.8","(X)","65.9","3.3","49.3","6.1","72.5","7.3","75.5","5.6","62.3","11.7","92.0","4.7","(X)","(X)","7.1","1.9","10.7","4.0","2.3","2.3","2.9","2.1","16.4","9.3","3.3","3.0","(X)","(X)","9.0","2.1","16.6","4.8","8.8","4.5","6.2","3.3","0.0","1.9","1.4","1.9","(X)","(X)","10.7","2.4","17.7","5.1","8.6","4.8","9.0","4.9","5.1","3.6","2.2","3.1","(X)","(X)","7.3","1.9","5.8","2.8","7.8","3.7","6.4","3.5","16.1","6.9","1.0","1.8","(X)","(X)"
"0500000US30031","Gallatin County, Montana","65763","1720","27261","2202","11783","1828","13179","1816","7010","1028","6530","1417","11.7","(X)","63.0","3.6","50.1","5.5","66.3","7.4","70.3","7.7","69.7","7.6","88.6","7.3","(X)","(X)","7.2","1.7","10.4","3.4","3.8","2.9","5.6","2.7","9.7","4.6","0.6","0.7","(X)","(X)","8.2","1.9","11.7","2.9","6.4","3.5","9.8","4.7","1.6","2.4","0.2","0.4","(X)","(X)","12.7","2.3","18.0","4.3","13.0","5.6","12.1","4.5","2.3","2.3","2.6","2.5","(X)","(X)","8.9","1.8","9.7","2.9","10.4","4.6","2.3","1.6","16.6","7.2","8.0","6.9","(X)","(X)"
"0500000US30049","Lewis and Clark County, Montana","35237","1453","15579","1484","7046","1290","7112","1061","2649","784","2851","876","11.4","(X)","51.1","4.3","34.1","5.9","60.0","7.9","67.6","9.6","53.5","16.7","79.2","9.8","(X)","(X)","4.7","2.2","3.6","2.7","4.1","4.3","4.8","3.6","11.4","13.1","5.5","8.5","(X)","(X)","10.5","2.5","16.5","4.5","8.1","5.0","7.0","5.9","2.3","3.9","0.0","4.2","(X)","(X)","25.8","3.5","40.4","5.4","13.3","5.4","17.0","7.4","17.9","12.0","6.5","6.4","(X)","(X)","7.9","2.3","5.5","3.3","14.5","6.5","3.6","3.1","14.9","9.2","8.8","5.6","(X)","(X)"
"0500000US30063","Missoula County, Montana","68413","2107","24835","2545","15403","2350","16140","1969","5949","1456","6086","1460","13.6","(X)","64.6","3.4","44.2","6.2","74.9","6.3","82.3","5.4","63.2","12.4","76.1","9.1","(X)","(X)","4.8","1.6","7.7","3.1","1.8","1.3","2.5","2.1","10.1","9.3","1.3","1.8","(X)","(X)","9.0","2.5","17.0","5.0","4.8","2.9","3.2","2.0","6.6","8.8","5.1","4.6","(X)","(X)","14.2","2.2","24.4","5.0","13.4","6.0","6.2","3.3","0.4","0.6","9.3","6.6","(X)","(X)","7.4","1.7","6.7","2.5","5.2","2.9","5.7","4.4","19.8","10.3","8.2","5.7","(X)","(X)"
"0500000US30111","Yellowstone County, Montana","80537","2051","28434","2537","14202","1870","18367","2088","9059","1821","10475","1734","8.4","(X)","66.2","3.0","48.4","5.2","70.5","7.3","77.3","5.2","73.3","9.0","83.3","6.0","(X)","(X)","5.0","1.2","6.0","2.0","0.8","1.1","4.4","2.5","10.5","5.9","4.5","2.7","(X)","(X)","10.1","1.6","19.9","3.6","7.3","3.5","4.7","2.6","0.6","1.1","4.7","3.5","(X)","(X)","12.8","2.1","18.6","3.7","14.5","5.9","9.5","3.5","7.6","4.2","4.9","3.2","(X)","(X)","5.8","1.3","7.0","2.8","6.9","3.1","4.0","1.8","7.9","5.3","2.6","2.5","(X)","(X)"
"0500000US31055","Douglas County, Nebraska","296408","3834","124789","3939","48380","3352","66006","3204","22152","2378","35081","2548","14.8","(X)","71.1","1.3","59.0","2.0","72.0","3.1","82.4","2.2","75.9","4.3","88.3","3.3","(X)","(X)","3.7","0.4","4.5","0.9","3.0","1.1","3.7","1.0","4.5","2.0","1.6","0.8","(X)","(X)","10.6","0.8","18.1","1.4","6.6","1.8","5.2","1.1","2.4","1.6","4.3","1.9","(X)","(X)","10.4","0.9","15.0","1.4","12.0","2.3","5.9","1.4","4.9","2.4","3.8","1.8","(X)","(X)","4.2","0.5","3.4","0.8","6.5","1.6","2.8","0.9","12.3","3.3","2.0","1.1","(X)","(X)"
"0500000US31109","Lancaster County, Nebraska","175910","3232","72894","3295","31706","3403","37175","2540","13658","1742","20477","2165","21.9","(X)","63.5","1.8","51.8","3.0","62.0","4.4","68.6","3.1","75.6","5.5","90.4","3.2","(X)","(X)","2.7","0.6","3.1","1.0","2.4","1.2","2.4","1.0","4.3","1.9","1.3","0.8","(X)","(X)","9.9","1.1","15.4","2.3","7.4","2.4","8.6","2.0","0.6","0.8","2.2","1.3","(X)","(X)","17.7","1.2","24.1","1.9","16.2","3.5","17.7","2.4","8.2","3.3","4.1","1.9","(X)","(X)","6.2","1.0","5.6","1.5","12.0","3.4","2.7","1.5","11.3","4.1","2.0","2.0","(X)","(X)"
"0500000US31153","Sarpy County, Nebraska","94037","2452","40615","2304","15143","1727","20820","2207","7282","1292","10177","1417","10.4","(X)","70.5","2.2","59.2","2.9","68.0","5.2","77.8","4.6","83.9","5.8","94.5","2.8","(X)","(X)","3.2","0.8","3.3","1.5","3.4","2.0","4.1","1.9","3.5","2.6","0.6","0.8","(X)","(X)","8.4","1.3","13.3","2.3","6.2","2.7","7.3","3.8","0.0","1.5","0.6","0.7","(X)","(X)","14.1","1.8","20.6","2.7","14.7","4.2","8.8","2.5","6.2","3.9","4.3","2.5","(X)","(X)","3.7","0.9","3.6","1.4","7.7","3.7","2.1","1.2","6.5","3.5","0.0","1.0","(X)","(X)"
"0500000US32003","Clark County, Nevada","1058400","10198","311418","7644","286578","9894","252294","7946","86608","6052","121502","5864","16.0","(X)","78.0","0.7","63.0","1.7","84.9","1.2","82.7","1.3","83.7","2.4","86.5","1.7","(X)","(X)","3.4","0.3","5.8","0.7","1.4","0.3","3.9","0.6","2.2","0.8","2.1","0.7","(X)","(X)","2.7","0.3","5.1","0.8","1.6","0.4","2.2","0.6","0.8","0.5","1.7","0.8","(X)","(X)","10.2","0.6","20.3","1.2","7.2","0.9","5.9","0.9","4.6","1.4","4.6","1.0","(X)","(X)","5.6","0.4","5.9","0.6","5.0","0.8","5.3","0.9","8.7","1.8","5.0","1.2","(X)","(X)"
