"GEO_ID","NAME","S2406_C01_001E","S2406_C01_001M","S2406_C01_002E","S2406_C01_002M","S2406_C01_003E","S2406_C01_003M","S2406_C01_004E","S2406_C01_004M","S2406_C01_005E","S2406_C01_005M","S2406_C01_006E","S2406_C01_006M","S2406_C01_007E","S2406_C01_007M","S2406_C02_001E","S2406_C02_001M","S2406_C02_002E","S2406_C02_002M","S2406_C02_003E","S2406_C02_003M","S2406_C02_004E","S2406_C02_004M","S2406_C02_005E","S2406_C02_005M","S2406_C02_006E","S2406_C02_006M","S2406_C02_007E","S2406_C02_007M","S2406_C03_001E","S2406_C03_001M","S2406_C03_002E","S2406_C03_002M","S2406_C03_003E","S2406_C03_003M","S2406_C03_004E","S2406_C03_004M","S2406_C03_005E","S2406_C03_005M","S2406_C03_006E","S2406_C03_006M","S2406_C03_007E","S2406_C03_007M","S2406_C04_001E","S2406_C04_001M","S2406_C04_002E","S2406_C04_002M","S2406_C04_003E","S2406_C04_003M","S2406_C04_004E","S2406_C04_004M","S2406_C04_005E","S2406_C04_005M","S2406_C04_006E","S2406_C04_006M","S2406_C04_007E","S2406_C04_007M","S2406_C05_001E","S2406_C05_001M","S2406_C05_002E","S2406_C05_002M","S2406_C05_003E","S2406_C05_003M","S2406_C05_004E","S2406_C05_004M","S2406_C05_005E","S2406_C05_005M","S2406_C05_006E","S2406_C05_006M","S2406_C05_007E","S2406_C05_007M","S2406_C06_001E","S2406_C06_001M","S2406_C06_002E","S2406_C06_002M","S2406_C06_003E","S2406_C06_003M","S2406_C06_004E","S2406_C06_004M","S2406_C06_005E","S2406_C06_005M","S2406_C06_006E","S2406_C06_006M","S2406_C06_007E","S2406_C06_007M"
"0500000US18059","Hancock County, Indiana","39021","2213","17899","2030","5935","1368","7002","1703","3733","957","4452","1123","10.8","(X)","70.7","4.7","53.7","8.6","73.7","9.9","88.0","6.3","82.5","10.0","98.1","2.6","(X)","(X)","2.7","1.6","3.5","2.4","4.4","4.4","0.0","2.4","5.1","8.5","0.0","3.7","(X)","(X)","10.5","3.2","21.8","6.7","2.2","3.4","0.9","1.1","0.0","4.4","0.0","3.7","(X)","(X)","12.9","3.6","19.5","6.7","16.1","8.5","7.6","5.0","2.1","3.7","0.0","3.7","(X)","(X)","3.1","1.3","1.5","1.5","3.7","3.5","3.5","3.3","10.3","8.8","1.9","2.6","(X)","(X)"
"0500000US18063","Hendricks County, Indiana","91090","2950","35311","3294","14096","3155","21560","2997","7083","1570","13040","2556","19.3","(X)","72.3","3.0","60.0","4.7","63.1","8.4","85.4","4.2","78.0","8.1","91.1","4.3","(X)","(X)","1.8","0.7","2.1","1.2","1.3","1.0","2.7","1.9","1.7","2.1","0.1","0.2","(X)","(X)","8.1","1.6","13.2","3.5","3.1","2.8","7.6","2.9","2.4","2.7","3.4","2.5","(X)","(X)","13.4","2.3","21.0","4.4","23.7","7.8","3.7","2.5","3.2","2.4","3.5","3.2","(X)","(X)","4.4","1.4","3.7","2.5","8.9","5.5","0.6","0.7","14.7","7.7","1.9","2.4","(X)","(X)"
"0500000US18067","Howard County, Indiana","37008","1969","9413","1709","6269","1238","5685","1126","3120","876","12521","2095","15.3","(X)","75.9","3.8","54.8","8.4","67.4","9.0","78.2","9.2","82.7","11.5","93.2","5.6","(X)","(X)","1.9","1.4","0.9","1.2","0.7","1.2","5.4","5.3","1.3","2.3","1.7","2.2","(X)","(X)","7.7","2.4","20.0","7.6","8.6","6.2","7.0","4.5","0.0","5.2","0.1","0.2","(X)","(X)","9.1","2.6","19.0","6.4","16.1","6.9","6.4","4.3","5.1","5.4","0.5","0.4","(X)","(X)","5.5","2.8","5.3","3.8","7.2","5.8","3.0","3.3","10.9","9.5","4.5","5.5","(X)","(X)"
"0500000US18081","Johnson County, Indiana","83474","2847","33363","3170","13415","2409","19991","2502","5673","1550","11032","2356","15.5","(X)","68.6","2.9","54.9","4.8","65.8","8.9","77.7","5.9","84.0","9.1","88.9","5.1","(X)","(X)","3.6","1.7","5.8","3.2","1.4","1.4","3.3","2.7","1.7","2.9","1.5","1.9","(X)","(X)","8.6","1.8","16.5","3.9","7.1","4.0","3.7","2.8","0.0","2.9","0.0","1.5","(X)","(X)","12.7","1.9","18.1","3.5","15.5","5.9","8.2","3.5","4.7","5.1","5.2","3.2","(X)","(X)","6.5","1.7","4.7","2.5","10.3","4.9","7.1","3.6","9.7","7.7","4.4","3.6","(X)","(X)"
"0500000US18085","Kosciusko County, Indiana","39417","2089","14060","1802","4411","1019","6575","1138","3038","952","11333","1409","8.6","(X)","75.3","4.4","61.6","8.0","71.5","12.8","75.7","7.0","76.2","11.1","93.4","5.6","(X)","(X)","3.1","1.4","4.7","3.0","1.5","2.5","2.7","2.5","5.2","7.1","1.5","1.8","(X)","(X)","5.6","2.1","11.8","4.6","4.5","4.1","5.1","4.9","0.0","5.4","0.1","0.2","(X)","(X)","8.7","2.1","16.7","5.5","5.6","3.8","8.5","5.0","5.4","5.1","0.9","0.8","(X)","(X)","7.3","3.0","5.1","3.4","16.9","10.9","8.1","6.1","13.2","9.6","4.1","5.4","(X)","(X)"
"0500000US18089","Lake County, Indiana","225008","4707","71635","3780","42414","3236","48260","3481","22042","2362","40657","3265","15.2","(X)","74.5","1.5","60.1","3.2","75.9","3.4","77.4","3.3","81.9","4.5","90.7","2.2","(X)","(X)","3.5","0.7","5.3","1.6","1.8","1.1","4.2","1.3","4.5","1.9","1.2","0.8","(X)","(X)","7.6","0.9","15.7","2.3","5.2","1.5","5.7","1.6","2.6","1.6","1.0","0.5","(X)","(X)","10.1","1.1","14.7","2.5","12.5","2.8","9.4","2.2","4.8","2.3","3.3","1.6","(X)","(X)","4.2","0.8","4.2","1.4","4.7","1.7","3.3","1.5","6.2","3.5","3.8","1.7","(X)","(X)"
"0500000US18091","LaPorte County, Indiana","50522","2754","14002","1809","10107","1486","12232","1807","5531","1135","8650","1485","12.6","(X)","73.0","3.4","54.4","6.5","68.7","8.3","80.8","6.4","84.7","9.4","89.5","4.6","(X)","(X)","2.3","1.2","4.0","2.3","1.0","1.2","3.0","3.5","0.5","0.7","1.0","1.2","(X)","(X)","5.2","1.5","10.3","4.5","4.5","2.6","5.0","2.4","0.0","3.0","1.5","1.5","(X)","(X)","14.0","2.9","24.8","6.0","15.4","6.4","7.7","4.6","9.5","9.5","6.6","4.4","(X)","(X)","5.5","1.7","6.5","3.4","10.4","4.6","3.5","2.4","5.3","4.2","1.3","1.4","(X)","(X)"
"0500000US18095","Madison County, Indiana","58522","2439","17671","1700","11958","1499","12055","1894","5143","1045","11695","1560","11.0","(X)","73.5","2.8","59.9","5.9","72.6","6.2","74.8","7.7","83.1","6.6","89.4","4.3","(X)","(X)","2.9","1.3","3.0","2.2","0.6","0.6","5.8","5.0","4.4","3.3","1.3","1.4","(X)","(X)","7.7","1.5","17.0","4.6","4.5","2.2","4.0","2.3","1.4","2.5","3.6","2.4","(X)","(X)","11.9","2.5","15.1","3.7","15.0","5.3","13.3","7.9","7.2","4.1","4.7","3.5","(X)","(X)","4.0","1.1","5.0","2.0","7.3","3.5","2.0","2.3","3.9","3.4","1.0","1.0","(X)","(X)"
"0500000US18097","Marion County, Indiana","474339","8402","176244","6820","79902","5246","99559","6748","35578","3861","83056","6130","13.7","(X)","73.6","1.2","60.4","1.9","72.8","3.0","80.0","2.5","78.8","4.4","92.4","1.9","(X)","(X)","2.2","0.4","2.8","0.6","1.8","0.8","2.1","0.7","3.3","1.9","0.9","0.6","(X)","(X)","9.5","0.8","16.3","1.5","8.5","2.0","7.5","1.7","2.3","1.5","1.7","0.6","(X)","(X)","9.5","0.7","16.4","1.5","7.7","1.6","7.5","1.5","3.3","1.8","2.0","0.8","(X)","(X)","5.1","0.7","4.0","0.9","9.2","2.4","3.0","1.0","12.3","3.6","3.0","1.6","(X)","(X)"
"0500000US18105","Monroe County, Indiana","74681","3563","33335","2776","13650","2296","13303","2232","4550","1413","9843","2360","13.4","(X)","55.9","3.4","34.1","4.3","66.5","8.3","67.8","7.4","71.2","12.7","92.3","5.0","(X)","(X)","1.9","0.8","2.2","1.2","3.3","2.1","0.0","1.2","4.4","4.5","0.0","1.7","(X)","(X)","13.5","3.1","20.4","4.5","10.7","5.4","9.2","5.5","5.3","6.6","3.4","2.9","(X)","(X)","24.5","2.9","39.4","4.8","11.3","5.6","21.0","6.1","10.3","7.3","3.8","3.7","(X)","(X)","4.2","1.3","3.9","2.0","8.1","3.9","2.0","1.6","8.7","6.2","0.5","0.8","(X)","(X)"
"0500000US18109","Morgan County, Indiana","34834","2003","9437","1595","5088","1173","7881","1336","5548","1293","6880","1311","11.1","(X)","71.2","4.5","56.0","7.9","67.5","14.3","71.6","8.8","78.8","11.8","88.4","6.2","(X)","(X)","5.6","2.3","6.1","4.0","2.1","3.6","9.2","6.7","5.8","5.8","3.3","3.0","(X)","(X)","8.3","2.0","17.5","5.6","8.6","7.8","6.8","5.0","1.2","1.9","2.8","3.2","(X)","(X)","11.1","3.1","18.0","5.2","17.3","10.9","9.8","6.1","2.9","3.6","5.0","4.6","(X)","(X)","3.8","1.8","2.3","2.0","4.6","3.7","2.7","2.3","11.3","9.0","0.6","1.0","(X)","(X)"
"0500000US18127","Porter County, Indiana","80286","2627","28376","2808","12939","1683","13857","1751","11989","1688","13125","1745","7.7","(X)","73.2","2.8","58.7","5.0","75.4","6.3","76.9","5.4","83.4","5.7","89.2","4.0","(X)","(X)","3.9","1.1","5.5","2.1","2.3","3.0","4.9","2.7","4.7","4.3","0.4","0.7","(X)","(X)","8.5","1.7","13.4","3.5","9.1","3.5","9.2","3.5","3.8","3.5","1.3","1.4","(X)","(X)","10.8","2.1","19.1","4.2","7.7","4.2","7.7","3.2","2.9","1.9","6.4","3.1","(X)","(X)","3.5","1.1","3.4","2.0","5.4","3.1","1.2","1.1","5.2","3.4","2.8","1.9","(X)","(X)"
"0500000US18141","St. Joseph County, Indiana","128512","3342","48951","3216","23380","2762","25928","2006","7870","1174","22383","2267","14.2","(X)","67.9","2.3","52.6","3.5","58.6","6.2","82.1","3.4","85.3","5.9","88.4","3.5","(X)","(X)","2.2","0.6","3.4","1.3","1.1","0.7","1.3","1.0","2.7","2.2","1.4","1.0","(X)","(X)","16.6","1.8","26.7","3.1","19.8","5.3","10.3","2.8","1.8","1.7","3.6","2.3","(X)","(X)","10.1","1.6","14.3","2.6","13.8","4.8","4.9","1.5","4.0","3.0","5.1","2.3","(X)","(X)","3.2","0.7","2.9","1.2","6.7","2.3","1.4","0.8","6.1","4.7","1.5","1.3","(X)","(X)"
"0500000US18157","Tippecanoe County, Indiana","99284","3235","39666","2990","18305","1953","18886","2606","5545","1470","16882","2604","9.5","(X)","63.0","2.9","43.3","5.0","63.4","6.0","71.1","7.1","78.6","7.5","94.8","2.5","(X)","(X)","2.5","0.7","2.8","1.3","2.7","1.6","2.5","1.4","4.5","4.4","1.2","1.0","(X)","(X)","9.2","1.9","18.0","3.8","4.2","1.8","5.7","2.9","1.0","1.5","0.5","0.5","(X)","(X)","20.8","2.5","33.9","4.7","15.9","4.4","18.4","7.3","7.8","5.0","2.2","1.7","(X)","(X)","4.4","1.2","2.0","0.9","13.8","5.1","2.4","1.6","8.2","5.2","1.2","1.1","(X)","(X)"
"0500000US18163","Vanderburgh County, Indiana","89863","2589","30687","2811","20428","2685","17583","1913","6741","1359","14424","1787","8.0","(X)","72.8","2.2","60.5","4.6","77.6","5.1","74.8","6.6","77.4","8.6","87.6","4.2","(X)","(X)","2.8","0.9","4.3","1.7","1.6","1.2","3.0","2.5","1.7","2.0","1.8","2.3","(X)","(X)","11.6","1.8","22.7","4.1","9.1","3.0","6.4","3.0","0.0","2.5","3.1","2.1","(X)","(X)","8.6","1.5","9.9","2.6","8.0","3.1","11.0","4.4","4.8","3.8","5.9","3.6","(X)","(X)","4.1","1.1","2.5","1.5","3.7","2.3","4.8","4.2","16.1","8.9","1.6","1.4","(X)","(X)"
"0500000US18167","Vigo County, Indiana","47903","2234","14866","1571","9509","1129","9078","1458","3305","920","11145","1838","16.9","(X)","66.5","3.2","46.2","6.1","54.8","7.9","83.0","5.7","65.2","16.9","90.6","4.3","(X)","(X)","3.3","1.3","5.9","2.6","2.7","2.2","3.0","2.5","3.0","4.7","0.9","1.2","(X)","(X)","12.8","2.2","21.4","4.7","20.1","5.7","4.2","2.7","0.0","4.9","5.8","3.9","(X)","(X)","14.1","2.4","25.4","5.7","17.6","5.5","7.7","4.3","12.5","10.2","1.8","1.9","(X)","(X)","3.3","1.4","1.1","1.2","4.7","3.1","2.1","1.7","19.3","15.1","1.0","1.0","(X)","(X)"
"0500000US18177","Wayne County, Indiana","31770","1830","9531","1502","5170","1157","6915","1411","3157","893","6997","1146","12.4","(X)","67.7","4.1","48.5","7.4","58.5","11.9","72.7","8.8","69.9","12.5","94.6","3.8","(X)","(X)","2.3","1.3","5.8","3.6","0.0","3.2","2.2","2.0","0.0","5.2","0.4","0.5","(X)","(X)","12.5","2.9","23.6","6.3","17.7","9.6","9.2","6.4","4.3","4.2","0.4","0.7","(X)","(X)","12.0","2.7","18.4","5.6","15.3","7.7","10.3","5.4","13.3","8.9","1.9","2.9","(X)","(X)","5.5","1.9","3.7","2.1","8.4","3.9","5.7","3.8","12.5","10.2","2.7","2.4","(X)","(X)"
"0500000US19013","Black Hawk County, Iowa","68573","1945","23780","2079","12055","1798","13579","2149","5010","1103","14149","1787","11.2","(X)","66.0","3.0","49.0","4.8","60.2","7.1","68.8","7.6","74.9","9.8","93.6","2.6","(X)","(X)","2.9","1.1","4.2","2.6","3.4","2.8","1.7","1.3","4.1","4.0","0.9","0.7","(X)","(X)","10.6","1.8","14.7","3.4","12.1","4.3","15.0","5.9","0.0","2.2","2.0","1.5","(X)","(X)","15.8","2.2","27.3","4.9","19.1","5.9","9.9","4.1","10.3","6.2","1.5","1.2","(X)","(X)","4.7","1.2","4.9","2.1","5.2","2.9","4.6","2.6","10.7","7.9","2.0","1.7","(X)","(X)"
"0500000US19049","Dallas County, Iowa","52757","2016","31851","2520","5196","1436","8727","1413","3649","1245","3334","1080","13.0","(X)","67.8","4.0","65.3","4.5","55.2","14.2","80.3","5.8","62.5","20.0","84.3","8.8","(X)","(X)","5.2","2.1","3.2","1.9","5.0","4.6","2.6","2.5","27.1","23.1","7.3","5.9","(X)","(X)","11.3","2.6","14.2","3.5","13.8","10.1","7.4","3.8","0.1","0.3","1.3","1.8","(X)","(X)","11.9","2.2","15.1","3.2","9.9","6.0","5.5","2.6","6.8","6.1","6.8","6.1","(X)","(X)","3.9","1.6","2.3","1.3","16.1","12.7","4.1","3.0","3.5","4.2","0.3","0.6","(X)","(X)"
"0500000US19061","Dubuque County, Iowa","52342","1582","20567","1909","9521","1485","9082","1556","4483","1070","8689","1224","8.6","(X)","67.4","3.0","54.6","4.3","67.7","8.1","74.9","7.0","68.7","10.3","88.5","5.0","(X)","(X)","2.9","0.9","3.0","1.7","0.9","1.4","3.6","2.3","9.9","5.1","0.6","0.9","(X)","(X)","13.9","2.3","22.6","4.3","11.1","4.1","12.2","4.3","1.8","2.2","4.3","4.0","(X)","(X)","9.9","1.7","14.9","3.2","10.1","4.9","5.7","4.4","7.3","4.9","3.4","2.8","(X)","(X)","6.0","1.6","4.9","1.8","10.2","4.3","3.5","3.4","12.3","6.3","3.1","1.9","(X)","(X)"
"0500000US19103","Johnson County, Iowa","84995","2881","43380","2914","15285","1909","12064","1512","4370","1374","9896","2453","10.6","(X)","50.5","3.3","35.2","4.3","57.3","7.5","69.0","6.2","55.5","17.9","82.6","8.2","(X)","(X)","3.7","1.3","4.7","1.9","0.1","0.1","6.0","3.5","7.0","7.2","0.6","0.9","(X)","(X)","9.4","1.6","12.9","2.6","12.2","4.4","3.8","2.5","0.0","2.5","1.1","2.2","(X)","(X)","30.4","2.7","42.6","4.3","24.9","6.6","18.3","6.5","1.3","1.3","13.2","6.4","(X)","(X)","5.9","2.3","4.7","2.3","5.4","2.8","2.9","1.8","36.2","18.9","2.5","2.5","(X)","(X)"
"0500000US19113","Linn County, Iowa","120018","3276","45994","3396","17748","2129","26280","2461","10514","1591","19482","2456","10.7","(X)","72.9","2.1","62.2","3.4","68.7","5.9","79.5","3.7","81.0","6.7","88.4","4.1","(X)","(X)","2.4","0.7","2.4","1.0","1.4","0.8","2.5","1.4","3.7","3.3","2.6","1.5","(X)","(X)","8.8","1.3","14.9","2.4","9.2","3.3","6.1","2.7","1.0","0.8","2.0","1.7","(X)","(X)","12.2","1.6","17.1","2.8","16.1","5.2","9.8","3.3","6.9","3.6","3.4","2.6","(X)","(X)","3.7","1.0","3.4","1.2","4.6","2.0","2.1","1.2","7.4","4.6","3.6","3.4","(X)","(X)"
"0500000US19153","Polk County, Iowa","259751","5468","111371","4543","37804","2959","57334","3325","17993","2208","35249","3624","10.8","(X)","71.8","1.7","62.0","2.7","65.7","4.5","80.5","2.9","80.2","4.9","91.0","2.9","(X)","(X)","2.5","0.5","3.1","0.8","2.2","1.3","2.2","0.9","2.3","2.0","1.6","1.2","(X)","(X)","8.9","0.8","13.4","1.4","9.1","2.9","7.0","1.9","0.5","0.8","2.0","1.1","(X)","(X)","12.2","1.1","17.0","1.8","14.8","2.7","8.5","2.3","7.3","3.1","2.6","1.3","(X)","(X)","4.6","0.6","4.5","1.0","8.1","1.8","1.8","0.7","9.8","3.9","2.9","1.9","(X)","(X)"
"0500000US19155","Pottawattamie County, Iowa","46586","1816","16744","1690","8170","1468","9234","1208","5068","991","7370","1247","11.7","(X)","71.2","3.0","57.6","5.7","67.5","9.2","84.4","4.4","77.0","8.6","85.7","6.3","(X)","(X)","4.4","1.3","4.9","1.9","4.8","4.1","3.6","2.3","5.0","3.6","3.4","2.9","(X)","(X)","8.2","1.9","14.3","4.0","7.6","4.6","3.2","1.7","3.8","4.7","4.6","3.9","(X)","(X)","11.1","1.5","18.5","3.9","14.0","5.1","6.1","2.7","2.6","1.4","3.4","2.4","(X)","(X)","5.1","1.5","4.7","2.5","6.0","4.7","2.8","2.5","11.6","5.8","3.0","3.4","(X)","(X)"
"0500000US19163","Scott County, Iowa","85653","2668","32536","2966","13954","2038","17613","2033","6953","1191","14597","1900","9.7","(X)","72.1","2.9","57.2","4.8","68.0","5.9","82.3","5.2","85.1","6.0","90.9","3.4","(X)","(X)","3.0","0.8","5.3","1.8","1.3","1.2","1.4","1.2","4.4","2.5","0.9","0.7","(X)","(X)","7.9","1.5","11.8","2.8","9.4","4.6","7.5","3.1","1.2","1.9","1.9","1.6","(X)","(X)","12.7","2.0","21.4","3.6","14.6","4.9","6.2","3.3","3.5","2.4","3.9","2.4","(X)","(X)","4.1","1.0","4.3","1.6","6.7","3.4","2.5","1.3","5.8","4.4","2.5","1.9","(X)","(X)"
"0500000US19169","Story County, Iowa","50917","2395","24062","2246","8198","1538","9595","1632","4482","1404","4580","1116","12.7","(X)","54.7","3.9","40.0","5.7","52.8","9.1","64.6","9.1","82.5","8.9","87.1","6.7","(X)","(X)","4.2","1.9","4.6","2.8","2.8","2.8","4.7","3.9","2.0","2.5","5.5","5.7","(X)","(X)","7.7","1.9","9.7","3.0","8.9","6.8","8.4","4.6","1.5","2.0","0.3","0.7","(X)","(X)","31.1","3.8","43.8","5.9","31.1","8.7","20.5","7.7","10.6","6.7","6.6","4.8","(X)","(X)","2.3","0.9","1.9","1.4","4.5","2.6","1.8","1.8","3.5","3.5","0.5","0.9","(X)","(X)"
"0500000US19193","Woodbury County, Iowa","53362","2093","16198","1477","9872","1844","11667","1835","5472","1241","10153","1392","11.5","(X)","72.5","3.0","51.7","5.4","69.3","8.4","85.0","4.9","70.2","9.7","95.4","2.1","(X)","(X)","3.9","1.6","7.1","4.0","4.7","4.3","1.3","1.0","6.0","5.6","0.1","0.2","(X)","(X)","8.3","1.8","16.8","4.1","5.8","3.0","5.5","2.9","7.2","6.2","1.2","1.0","(X)","(X)","10.4","2.2","18.9","4.6","12.2","5.7","5.6","3.4","6.4","5.0","2.6","1.7","(X)","(X)","4.9","1.6","5.6","2.4","8.0","5.2","2.7","2.7","10.2","6.7","0.6","0.7","(X)","(X)"
"0500000US20015","Butler County, Kansas","29272","1602","10983","1605","4328","1002","6286","1033","2796","761","4879","976","12.3","(X)","65.4","4.1","52.1","8.3","41.2","10.8","77.5","8.0","76.9","11.0","94.8","4.0","(X)","(X)","3.8","2.2","5.7","3.6","4.5","5.8","3.3","3.4","1.9","2.3","0.9","1.5","(X)","(X)","6.6","2.3","9.8","5.0","10.1","10.2","2.8","2.6","6.7","7.3","1.0","1.0","(X)","(X)","19.1","3.2","28.6","6.7","32.9","10.8","14.5","7.1","3.4","3.8","0.4","0.6","(X)","(X)","5.1","2.2","3.9","2.8","11.3","9.4","1.9","2.1","11.2","6.7","2.9","3.6","(X)","(X)"
"0500000US20045","Douglas County, Kansas","70700","3276","30697","2744","11386","2339","13864","2093","4572","1293","10181","2141","6.7","(X)","63.9","3.5","45.9","5.0","62.8","11.7","76.1","7.4","93.7","5.1","89.6","6.3","(X)","(X)","2.7","1.1","3.2","1.7","2.6","2.9","1.9","1.8","2.9","3.4","2.5","2.0","(X)","(X)","10.0","2.3","16.2","4.0","7.2","6.3","7.2","4.4","0.0","2.9","2.7","3.0","(X)","(X)","19.6","2.8","30.9","5.0","19.5","7.5","14.1","5.4","2.4","3.1","1.1","1.2","(X)","(X)","3.7","1.1","3.8","1.6","8.0","4.1","0.8","1.0","1.0","1.5","4.1","4.5","(X)","(X)"
"0500000US20091","Johnson County, Kansas","332024","4178","178525","4853","46003","3755","67054","3659","16181","2367","24261","2697","7.5","(X)","70.2","1.2","62.9","2.0","68.2","3.1","80.8","2.3","81.1","5.4","90.4","2.7","(X)","(X)","4.0","0.6","4.4","0.8","2.8","1.2","5.0","1.3","4.4","2.5","1.2","1.0","(X)","(X)","8.1","0.8","12.0","1.3","6.1","1.9","3.5","0.8","1.7","1.6","0.4","0.4","(X)","(X)","12.1","0.9","16.2","1.4","12.3","2.3","6.1","1.5","3.4","1.9","3.8","1.8","(X)","(X)","5.6","0.7","4.5","0.8","10.6","2.4","4.6","1.2","9.3","4.1","4.1","1.9","(X)","(X)"
"0500000US20103","Leavenworth County, Kansas","36567","1424","15620","1833","5113","1233","6793","1247","2650","792","6391","1660","10.9","(X)","66.1","4.1","52.5","6.6","65.4","11.8","77.8","7.2","66.6","16.0","87.2","7.4","(X)","(X)","3.7","1.5","4.2","2.9","1.0","1.4","4.3","3.5","4.0","5.6","4.1","4.0","(X)","(X)","4.2","1.7","6.5","3.0","3.6","3.4","2.2","2.3","1.8","3.3","2.3","3.8","(X)","(X)","21.1","3.6","32.9","6.5","20.8","8.8","12.9","6.1","8.4","8.2","6.4","5.1","(X)","(X)","4.8","1.9","3.8","2.3","9.2","7.8","2.8","2.6","19.2","14.2","0.0","2.1","(X)","(X)"
"0500000US20161","Riley County, Kansas","36546","1955","15004","2026","6723","1474","9326","2025","2312","972","3181","1128","10.0","(X)","59.6","4.9","40.1","6.9","75.0","9.5","64.9","10.2","86.4","11.3","84.4","13.0","(X)","(X)","3.2","1.5","2.7","2.2","3.1","3.7","5.4","3.9","3.1","5.4","0.0","4.2","(X)","(X)","4.1","1.9","6.8","3.8","3.2","2.9","2.7","2.4","0.0","5.7","0.9","1.3","(X)","(X)","27.8","4.3","46.3","7.2","13.5","6.7","22.5","8.5","7.7","7.3","1.6","3.1","(X)","(X)","5.1","1.9","4.1","2.5","5.3","4.9","4.5","3.4","2.9","5.4","13.0","12.5","(X)","(X)"
"0500000US20173","Sedgwick County, Kansas","253334","5437","93242","4054","40704","3465","52713","3823","30281","2928","36394","3285","11.9","(X)","72.0","1.5","58.2","2.5","72.1","3.9","80.3","2.5","81.0","4.2","87.7","3.0","(X)","(X)","2.5","0.7","2.7","0.9","1.2","1.1","3.0","1.1","4.8","2.5","1.2","0.7","(X)","(X)","7.9","0.9","13.5","2.0","8.0","1.8","4.6","1.4","0.5","0.8","4.7","2.1","(X)","(X)","12.5","0.9","21.9","2.0","10.9","2.4","8.5","2.1","3.6","2.2","3.3","1.1","(X)","(X)","5.0","0.7","3.7","0.9","7.7","2.4","3.6","1.5","10.0","3.4","3.2","1.7","(X)","(X)"
"0500000US20177","Shawnee County, Kansas","89706","2456","33959","3031","14311","2059","20574","2613","7640","1637","13222","1939","14.4","(X)","63.9","2.7","45.5","4.4","60.0","6.3","73.0","5.4","80.7","8.2","91.8","3.4","(X)","(X)","2.3","0.8","2.8","1.1","1.5","1.5","2.4","2.0","1.4","1.8","1.9","2.0","(X)","(X)","10.0","1.7","16.7","3.3","10.5","4.3","7.1","3.0","1.8","1.8","1.5","1.4","(X)","(X)","20.0","2.3","31.1","4.0","21.3","5.7","15.7","4.0","7.2","4.3","4.1","2.2","(X)","(X)","3.8","0.8","3.9","1.3","6.7","2.5","1.8","1.2","8.9","6.3","0.7","0.9","(X)","(X)"
"0500000US20209","Wyandotte County, Kansas","76582","2569","21414","1972","14227","1676","12709","1560","9839","1399","18393","2024","12.9","(X)","78.1","2.3","61.2","5.3","80.4","4.5","82.4","4.7","88.4","4.8","87.7","5.1","(X)","(X)","1.0","0.5","0.9","0.9","0.0","0.9","1.6","1.3","2.1","2.2","1.0","0.7","(X)","(X)","5.2","1.2","11.8","3.1","2.7","2.2","3.9","2.6","1.4","1.3","2.3","2.8","(X)","(X)","12.5","2.0","24.7","4.5","11.9","3.7","8.2","3.3","2.5","2.4","7.1","4.3","(X)","(X)","3.1","0.9","1.4","1.0","4.9","2.6","4.0","2.6","5.5","3.9","1.9","1.0","(X)","(X)"
"0500000US21015","Boone County, Kentucky","72238","2290","26819","3121","10497","2065","16173","2319","4266","1219","14483","2443","10.3","(X)","75.9","3.2","63.1","5.4","67.0","9.1","81.7","5.9","90.8","6.7","95.4","3.9","(X)","(X)","2.4","1.1","3.1","2.1","0.0","1.6","4.8","2.9","0.0","3.8","0.6","0.8","(X)","(X)","5.8","1.7","8.6","3.1","8.2","4.7","5.5","2.9","1.3","2.3","0.4","0.6","(X)","(X)","14.1","2.5","22.9","4.8","22.0","9.2","6.9","3.9","2.4","4.1","3.6","3.8","(X)","(X)","1.8","0.9","2.2","1.6","2.8","2.5","1.1","1.1","5.4","5.5","0.0","1.1","(X)","(X)"
"0500000US21029","Bullitt County, Kentucky","42579","1599","12479","1861","4975","1229","10230","1366","4831","1289","10064","1599","6.6","(X)","76.8","3.4","62.1","7.0","70.0","10.2","86.0","6.1","79.0","10.9","88.2","5.7","(X)","(X)","3.5","1.5","4.7","2.9","6.4","4.7","1.5","1.2","0.8","1.1","3.8","3.0","(X)","(X)","4.7","1.7","10.0","4.7","0.1","0.2","2.2","1.9","2.3","3.0","4.3","4.0","(X)","(X)","11.0","2.8","19.0","5.8","11.6","6.8","8.9","5.8","10.0","10.0","3.4","3.0","(X)","(X)","3.9","1.8","4.2","4.1","11.9","7.2","1.4","1.4","7.9","6.0","0.4","0.6","(X)","(X)"
"0500000US21037","Campbell County, Kentucky","48359","2085","22839","1725","6732","1227","8773","1653","3373","849","6642","1202","8.1","(X)","69.2","2.9","54.9","4.5","74.3","7.3","83.1","6.4","73.4","10.5","93.0","5.4","(X)","(X)","2.7","1.0","4.6","1.9","0.9","1.7","0.0","1.9","0.0","4.8","3.0","4.1","(X)","(X)","10.2","2.1","18.4","4.1","4.5","3.6","4.1","2.5","0.0","4.8","1.2","1.9","(X)","(X)","12.7","2.2","16.5","3.4","17.2","6.7","10.1","4.9","6.6","5.6","1.5","1.6","(X)","(X)","5.1","1.7","5.6","2.5","3.1","2.4","2.6","2.7","20.0","10.0","1.4","2.3","(X)","(X)"
