County,Agency_Name,Offense_Description,Min_months_submitted,Year,Offense_Count
Menominee,Menominee Co SO,Motor Vehicle Theft,12,2020,0
Menominee,Menominee Co SO,Larceny Theft,12,2020,10
Menominee,Menominee Co SO,Burglary,12,2020,1
Menominee,Menominee Co SO,Aggravated Assault,12,2020,0
Menominee,Menominee Co SO,Robbery,12,2020,0
Menominee,Menominee Co SO,Rape - revised 2017,12,2020,1
Menominee,Menominee Co SO,Homicide,12,2020,0
Milwaukee,Whitefish Bay PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,West Milwaukee PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,West Allis PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Wauwatosa PD,Human Trafficking - Involuntary Servitude,12,2020,1
Milwaukee,UW-Milwaukee PD,Human Trafficking - Involuntary Servitude,2,2020,0
Milwaukee,St. Francis PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,South Milwaukee PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Shorewood PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,River Hills PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Oak Creek PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Milwaukee PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Milwaukee Co SO,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Marquette University PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Hales Corners PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Greenfield PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Greendale PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Glendale PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Franklin PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Fox Point PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Cudahy PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Brown Deer PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Bayside PD,Human Trafficking - Involuntary Servitude,12,2020,0
Milwaukee,Whitefish Bay PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,West Milwaukee PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,West Allis PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,Wauwatosa PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,UW-Milwaukee PD,Human Trafficking - Commercial Sex,2,2020,0
Milwaukee,St. Francis PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,South Milwaukee PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,Shorewood PD,Human Trafficking - Commercial Sex,12,2020,1
Milwaukee,River Hills PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,Oak Creek PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,Milwaukee PD,Human Trafficking - Commercial Sex,12,2020,29
Milwaukee,Milwaukee Co SO,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,Marquette University PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,Hales Corners PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,Greenfield PD,Human Trafficking - Commercial Sex,12,2020,1
Milwaukee,Greendale PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,Glendale PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,Franklin PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,Fox Point PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,Cudahy PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,Brown Deer PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,Bayside PD,Human Trafficking - Commercial Sex,12,2020,0
Milwaukee,Whitefish Bay PD,Simple Assault,12,2020,8
Milwaukee,West Milwaukee PD,Simple Assault,12,2020,107
Milwaukee,West Allis PD,Simple Assault,12,2020,700
Milwaukee,Wauwatosa PD,Simple Assault,12,2020,64
Milwaukee,UW-Milwaukee PD,Simple Assault,2,2020,2
Milwaukee,St. Francis PD,Simple Assault,12,2020,27
Milwaukee,South Milwaukee PD,Simple Assault,12,2020,79
Milwaukee,Shorewood PD,Simple Assault,12,2020,18
Milwaukee,River Hills PD,Simple Assault,12,2020,2
Milwaukee,Oak Creek PD,Simple Assault,12,2020,197
Milwaukee,Milwaukee PD,Simple Assault,12,2020,"7,781"
Milwaukee,Milwaukee Co SO,Simple Assault,12,2020,115
Milwaukee,Marquette University PD,Simple Assault,12,2020,27
Milwaukee,Hales Corners PD,Simple Assault,12,2020,10
Milwaukee,Greenfield PD,Simple Assault,12,2020,73
Milwaukee,Greendale PD,Simple Assault,12,2020,23
Milwaukee,Glendale PD,Simple Assault,12,2020,74
Milwaukee,Franklin PD,Simple Assault,12,2020,96
Milwaukee,Fox Point PD,Simple Assault,12,2020,4
Milwaukee,Cudahy PD,Simple Assault,12,2020,99
Milwaukee,Brown Deer PD,Simple Assault,12,2020,73
Milwaukee,Bayside PD,Simple Assault,12,2020,6
Milwaukee,Whitefish Bay PD,Arson,12,2020,0
Milwaukee,West Milwaukee PD,Arson,12,2020,0
Milwaukee,West Allis PD,Arson,12,2020,10
Milwaukee,Wauwatosa PD,Arson,12,2020,1
Milwaukee,UW-Milwaukee PD,Arson,2,2020,0
Milwaukee,St. Francis PD,Arson,12,2020,0
Milwaukee,South Milwaukee PD,Arson,12,2020,0
Milwaukee,Shorewood PD,Arson,12,2020,0
Milwaukee,River Hills PD,Arson,12,2020,0
Milwaukee,Oak Creek PD,Arson,12,2020,2
Milwaukee,Milwaukee PD,Arson,12,2020,288
Milwaukee,Milwaukee Co SO,Arson,12,2020,1
Milwaukee,Marquette University PD,Arson,12,2020,0
Milwaukee,Hales Corners PD,Arson,12,2020,0
Milwaukee,Greenfield PD,Arson,12,2020,3
Milwaukee,Greendale PD,Arson,12,2020,1
Milwaukee,Glendale PD,Arson,12,2020,4
Milwaukee,Franklin PD,Arson,12,2020,2
Milwaukee,Fox Point PD,Arson,12,2020,0
Milwaukee,Cudahy PD,Arson,12,2020,0
Milwaukee,Brown Deer PD,Arson,12,2020,3
Milwaukee,Bayside PD,Arson,12,2020,0
Milwaukee,Whitefish Bay PD,Motor Vehicle Theft,12,2020,19
Milwaukee,West Milwaukee PD,Motor Vehicle Theft,12,2020,37
Milwaukee,West Allis PD,Motor Vehicle Theft,12,2020,178
Milwaukee,Wauwatosa PD,Motor Vehicle Theft,12,2020,106
Milwaukee,UW-Milwaukee PD,Motor Vehicle Theft,2,2020,0
Milwaukee,St. Francis PD,Motor Vehicle Theft,12,2020,11
Milwaukee,South Milwaukee PD,Motor Vehicle Theft,12,2020,15
Milwaukee,Shorewood PD,Motor Vehicle Theft,12,2020,27
Milwaukee,River Hills PD,Motor Vehicle Theft,12,2020,6
Milwaukee,Oak Creek PD,Motor Vehicle Theft,12,2020,52
Milwaukee,Milwaukee PD,Motor Vehicle Theft,12,2020,"4,519"
Milwaukee,Milwaukee Co SO,Motor Vehicle Theft,12,2020,72
Milwaukee,Marquette University PD,Motor Vehicle Theft,12,2020,42
Milwaukee,Hales Corners PD,Motor Vehicle Theft,12,2020,1
Milwaukee,Greenfield PD,Motor Vehicle Theft,12,2020,66
Milwaukee,Greendale PD,Motor Vehicle Theft,12,2020,6
Milwaukee,Glendale PD,Motor Vehicle Theft,12,2020,63
Milwaukee,Franklin PD,Motor Vehicle Theft,12,2020,23
Milwaukee,Fox Point PD,Motor Vehicle Theft,12,2020,12
Milwaukee,Cudahy PD,Motor Vehicle Theft,12,2020,42
Milwaukee,Brown Deer PD,Motor Vehicle Theft,12,2020,34
Milwaukee,Bayside PD,Motor Vehicle Theft,12,2020,3
Milwaukee,Whitefish Bay PD,Larceny Theft,12,2020,136
Milwaukee,West Milwaukee PD,Larceny Theft,12,2020,843
Milwaukee,West Allis PD,Larceny Theft,12,2020,"1,318"
Milwaukee,Wauwatosa PD,Larceny Theft,12,2020,984
Milwaukee,UW-Milwaukee PD,Larceny Theft,2,2020,16
Milwaukee,St. Francis PD,Larceny Theft,12,2020,87
Milwaukee,South Milwaukee PD,Larceny Theft,12,2020,262
Milwaukee,Shorewood PD,Larceny Theft,12,2020,210
Milwaukee,River Hills PD,Larceny Theft,12,2020,10
Milwaukee,Oak Creek PD,Larceny Theft,12,2020,636
Milwaukee,Milwaukee PD,Larceny Theft,12,2020,"8,344"
Milwaukee,Milwaukee Co SO,Larceny Theft,12,2020,71
Milwaukee,Marquette University PD,Larceny Theft,12,2020,346
Milwaukee,Hales Corners PD,Larceny Theft,12,2020,111
Milwaukee,Greenfield PD,Larceny Theft,12,2020,850
Milwaukee,Greendale PD,Larceny Theft,12,2020,148
Milwaukee,Glendale PD,Larceny Theft,12,2020,450
Milwaukee,Franklin PD,Larceny Theft,12,2020,589
Milwaukee,Fox Point PD,Larceny Theft,12,2020,72
Milwaukee,Cudahy PD,Larceny Theft,12,2020,132
Milwaukee,Brown Deer PD,Larceny Theft,12,2020,391
Milwaukee,Bayside PD,Larceny Theft,12,2020,23
Milwaukee,Whitefish Bay PD,Burglary,12,2020,6
Milwaukee,West Milwaukee PD,Burglary,12,2020,40
Milwaukee,West Allis PD,Burglary,12,2020,238
Milwaukee,Wauwatosa PD,Burglary,12,2020,76
Milwaukee,UW-Milwaukee PD,Burglary,2,2020,1
Milwaukee,St. Francis PD,Burglary,12,2020,40
Milwaukee,South Milwaukee PD,Burglary,12,2020,13
Milwaukee,Shorewood PD,Burglary,12,2020,24
Milwaukee,River Hills PD,Burglary,12,2020,0
Milwaukee,Oak Creek PD,Burglary,12,2020,69
Milwaukee,Milwaukee PD,Burglary,12,2020,"3,442"
Milwaukee,Milwaukee Co SO,Burglary,12,2020,7
Milwaukee,Marquette University PD,Burglary,12,2020,35
Milwaukee,Hales Corners PD,Burglary,12,2020,5
Milwaukee,Greenfield PD,Burglary,12,2020,53
Milwaukee,Greendale PD,Burglary,12,2020,10
Milwaukee,Glendale PD,Burglary,12,2020,17
Milwaukee,Franklin PD,Burglary,12,2020,40
Milwaukee,Fox Point PD,Burglary,12,2020,3
Milwaukee,Cudahy PD,Burglary,12,2020,26
Milwaukee,Brown Deer PD,Burglary,12,2020,19
Milwaukee,Bayside PD,Burglary,12,2020,2
Milwaukee,Whitefish Bay PD,Aggravated Assault,12,2020,3
Milwaukee,West Milwaukee PD,Aggravated Assault,12,2020,25
Milwaukee,West Allis PD,Aggravated Assault,12,2020,93
Milwaukee,Wauwatosa PD,Aggravated Assault,12,2020,35
Milwaukee,UW-Milwaukee PD,Aggravated Assault,2,2020,0
Milwaukee,St. Francis PD,Aggravated Assault,12,2020,4
Milwaukee,South Milwaukee PD,Aggravated Assault,12,2020,13
Milwaukee,Shorewood PD,Aggravated Assault,12,2020,8
Milwaukee,River Hills PD,Aggravated Assault,12,2020,1
Milwaukee,Oak Creek PD,Aggravated Assault,12,2020,28
Milwaukee,Milwaukee PD,Aggravated Assault,12,2020,"6,935"
Milwaukee,Milwaukee Co SO,Aggravated Assault,12,2020,98
Milwaukee,Marquette University PD,Aggravated Assault,12,2020,17
Milwaukee,Hales Corners PD,Aggravated Assault,12,2020,3
Milwaukee,Greenfield PD,Aggravated Assault,12,2020,39
Milwaukee,Greendale PD,Aggravated Assault,12,2020,18
Milwaukee,Glendale PD,Aggravated Assault,12,2020,9
Milwaukee,Franklin PD,Aggravated Assault,12,2020,16
Milwaukee,Fox Point PD,Aggravated Assault,12,2020,1
Milwaukee,Cudahy PD,Aggravated Assault,12,2020,22
Milwaukee,Brown Deer PD,Aggravated Assault,12,2020,26
Milwaukee,Bayside PD,Aggravated Assault,12,2020,1
Milwaukee,Whitefish Bay PD,Robbery,12,2020,2
Milwaukee,West Milwaukee PD,Robbery,12,2020,17
Milwaukee,West Allis PD,Robbery,12,2020,72
Milwaukee,Wauwatosa PD,Robbery,12,2020,32
Milwaukee,UW-Milwaukee PD,Robbery,2,2020,0
Milwaukee,St. Francis PD,Robbery,12,2020,1
Milwaukee,South Milwaukee PD,Robbery,12,2020,4
Milwaukee,Shorewood PD,Robbery,12,2020,8
Milwaukee,River Hills PD,Robbery,12,2020,0
Milwaukee,Oak Creek PD,Robbery,12,2020,12
Milwaukee,Milwaukee PD,Robbery,12,2020,"1,945"
Milwaukee,Milwaukee Co SO,Robbery,12,2020,11
Milwaukee,Marquette University PD,Robbery,12,2020,16
Milwaukee,Hales Corners PD,Robbery,12,2020,1
Milwaukee,Greenfield PD,Robbery,12,2020,14
Milwaukee,Greendale PD,Robbery,12,2020,0
Milwaukee,Glendale PD,Robbery,12,2020,13
Milwaukee,Franklin PD,Robbery,12,2020,6
Milwaukee,Fox Point PD,Robbery,12,2020,0
Milwaukee,Cudahy PD,Robbery,12,2020,3
Milwaukee,Brown Deer PD,Robbery,12,2020,13
Milwaukee,Bayside PD,Robbery,12,2020,1
Milwaukee,Whitefish Bay PD,Rape - revised 2017,12,2020,0
Milwaukee,West Milwaukee PD,Rape - revised 2017,12,2020,2
Milwaukee,West Allis PD,Rape - revised 2017,12,2020,36
Milwaukee,Wauwatosa PD,Rape - revised 2017,12,2020,2
Milwaukee,UW-Milwaukee PD,Rape - revised 2017,2,2020,0
Milwaukee,St. Francis PD,Rape - revised 2017,12,2020,3
Milwaukee,South Milwaukee PD,Rape - revised 2017,12,2020,5
Milwaukee,Shorewood PD,Rape - revised 2017,12,2020,1
Milwaukee,River Hills PD,Rape - revised 2017,12,2020,0
Milwaukee,Oak Creek PD,Rape - revised 2017,12,2020,10
Milwaukee,Milwaukee PD,Rape - revised 2017,12,2020,480
Milwaukee,Milwaukee Co SO,Rape - revised 2017,12,2020,6
Milwaukee,Marquette University PD,Rape - revised 2017,12,2020,1
Milwaukee,Hales Corners PD,Rape - revised 2017,12,2020,2
Milwaukee,Greenfield PD,Rape - revised 2017,12,2020,3
Milwaukee,Greendale PD,Rape - revised 2017,12,2020,2
Milwaukee,Glendale PD,Rape - revised 2017,12,2020,2
Milwaukee,Franklin PD,Rape - revised 2017,12,2020,9
Milwaukee,Fox Point PD,Rape - revised 2017,12,2020,0
Milwaukee,Cudahy PD,Rape - revised 2017,12,2020,6
Milwaukee,Brown Deer PD,Rape - revised 2017,12,2020,4
Milwaukee,Bayside PD,Rape - revised 2017,12,2020,1
Milwaukee,Whitefish Bay PD,Homicide,12,2020,0
Milwaukee,West Milwaukee PD,Homicide,12,2020,0
Milwaukee,West Allis PD,Homicide,12,2020,0
Milwaukee,Wauwatosa PD,Homicide,12,2020,0
Milwaukee,UW-Milwaukee PD,Homicide,2,2020,0
Milwaukee,St. Francis PD,Homicide,12,2020,0
Milwaukee,South Milwaukee PD,Homicide,12,2020,1
Milwaukee,Shorewood PD,Homicide,12,2020,0
Milwaukee,River Hills PD,Homicide,12,2020,0
Milwaukee,Oak Creek PD,Homicide,12,2020,0
Milwaukee,Milwaukee PD,Homicide,12,2020,191
Milwaukee,Milwaukee Co SO,Homicide,12,2020,3
Milwaukee,Marquette University PD,Homicide,12,2020,0
Milwaukee,Hales Corners PD,Homicide,12,2020,0
Milwaukee,Greenfield PD,Homicide,12,2020,0
Milwaukee,Greendale PD,Homicide,12,2020,0
Milwaukee,Glendale PD,Homicide,12,2020,1
Milwaukee,Franklin PD,Homicide,12,2020,0
Milwaukee,Fox Point PD,Homicide,12,2020,0
Milwaukee,Cudahy PD,Homicide,12,2020,1
Milwaukee,Brown Deer PD,Homicide,12,2020,1
Milwaukee,Bayside PD,Homicide,12,2020,0
Monroe,Wilton PD,Human Trafficking - Involuntary Servitude,12,2020,0
Monroe,Tomah PD,Human Trafficking - Involuntary Servitude,12,2020,0
Monroe,Sparta PD,Human Trafficking - Involuntary Servitude,12,2020,0
Monroe,Norwalk PD,Human Trafficking - Involuntary Servitude,12,2020,0
Monroe,Monroe Co SO,Human Trafficking - Involuntary Servitude,12,2020,0
Monroe,Cashton PD,Human Trafficking - Involuntary Servitude,12,2020,0
Monroe,Wilton PD,Human Trafficking - Commercial Sex,12,2020,0
Monroe,Tomah PD,Human Trafficking - Commercial Sex,12,2020,0
Monroe,Sparta PD,Human Trafficking - Commercial Sex,12,2020,0
Monroe,Norwalk PD,Human Trafficking - Commercial Sex,12,2020,0
Monroe,Monroe Co SO,Human Trafficking - Commercial Sex,12,2020,0
Monroe,Cashton PD,Human Trafficking - Commercial Sex,12,2020,0
Monroe,Wilton PD,Simple Assault,12,2020,0
Monroe,Tomah PD,Simple Assault,12,2020,49
Monroe,Sparta PD,Simple Assault,12,2020,72
Monroe,Norwalk PD,Simple Assault,12,2020,0
Monroe,Monroe Co SO,Simple Assault,12,2020,64
Monroe,Cashton PD,Simple Assault,12,2020,5
Monroe,Wilton PD,Arson,12,2020,0
Monroe,Tomah PD,Arson,12,2020,0
Monroe,Sparta PD,Arson,12,2020,0
Monroe,Norwalk PD,Arson,12,2020,0
Monroe,Monroe Co SO,Arson,12,2020,1
Monroe,Cashton PD,Arson,12,2020,0
Monroe,Wilton PD,Motor Vehicle Theft,12,2020,1
Monroe,Tomah PD,Motor Vehicle Theft,12,2020,2
Monroe,Sparta PD,Motor Vehicle Theft,12,2020,0
Monroe,Norwalk PD,Motor Vehicle Theft,12,2020,0
Monroe,Monroe Co SO,Motor Vehicle Theft,12,2020,8
Monroe,Cashton PD,Motor Vehicle Theft,12,2020,0
Monroe,Wilton PD,Larceny Theft,12,2020,1
Monroe,Tomah PD,Larceny Theft,12,2020,172
Monroe,Sparta PD,Larceny Theft,12,2020,70
Monroe,Norwalk PD,Larceny Theft,12,2020,0
Monroe,Monroe Co SO,Larceny Theft,12,2020,50
Monroe,Cashton PD,Larceny Theft,12,2020,3
Monroe,Wilton PD,Burglary,12,2020,0
Monroe,Tomah PD,Burglary,12,2020,18
Monroe,Sparta PD,Burglary,12,2020,11
Monroe,Norwalk PD,Burglary,12,2020,0
Monroe,Monroe Co SO,Burglary,12,2020,196
Monroe,Cashton PD,Burglary,12,2020,0
Monroe,Wilton PD,Aggravated Assault,12,2020,0
Monroe,Tomah PD,Aggravated Assault,12,2020,15
Monroe,Sparta PD,Aggravated Assault,12,2020,33
Monroe,Norwalk PD,Aggravated Assault,12,2020,0
Monroe,Monroe Co SO,Aggravated Assault,12,2020,43
Monroe,Cashton PD,Aggravated Assault,12,2020,0
Monroe,Wilton PD,Robbery,12,2020,0
Monroe,Tomah PD,Robbery,12,2020,0
Monroe,Sparta PD,Robbery,12,2020,1
Monroe,Norwalk PD,Robbery,12,2020,0
Monroe,Monroe Co SO,Robbery,12,2020,0
Monroe,Cashton PD,Robbery,12,2020,0
Monroe,Wilton PD,Rape - revised 2017,12,2020,0
Monroe,Tomah PD,Rape - revised 2017,12,2020,4
Monroe,Sparta PD,Rape - revised 2017,12,2020,6
Monroe,Norwalk PD,Rape - revised 2017,12,2020,0
Monroe,Monroe Co SO,Rape - revised 2017,12,2020,7
Monroe,Cashton PD,Rape - revised 2017,12,2020,0
Monroe,Wilton PD,Homicide,12,2020,0
Monroe,Tomah PD,Homicide,12,2020,0
Monroe,Sparta PD,Homicide,12,2020,0
Monroe,Norwalk PD,Homicide,12,2020,0
Monroe,Monroe Co SO,Homicide,12,2020,0
Monroe,Cashton PD,Homicide,12,2020,0
Oconto,Oconto PD,Human Trafficking - Involuntary Servitude,12,2020,0
Oconto,Oconto Falls PD,Human Trafficking - Involuntary Servitude,12,2020,0
Oconto,Oconto Co SO,Human Trafficking - Involuntary Servitude,12,2020,0
Oconto,Lena PD,Human Trafficking - Involuntary Servitude,12,2020,0
Oconto,Gillett PD,Human Trafficking - Involuntary Servitude,12,2020,0
Oconto,Oconto PD,Human Trafficking - Commercial Sex,12,2020,0
Oconto,Oconto Falls PD,Human Trafficking - Commercial Sex,12,2020,0
Oconto,Oconto Co SO,Human Trafficking - Commercial Sex,12,2020,0
Oconto,Lena PD,Human Trafficking - Commercial Sex,12,2020,0
Oconto,Gillett PD,Human Trafficking - Commercial Sex,12,2020,0
Oconto,Oconto PD,Simple Assault,12,2020,16
Oconto,Oconto Falls PD,Simple Assault,12,2020,8
Oconto,Oconto Co SO,Simple Assault,12,2020,91
Oconto,Lena PD,Simple Assault,12,2020,0
Oconto,Gillett PD,Simple Assault,12,2020,5
Oconto,Oconto PD,Arson,12,2020,1
Oconto,Oconto Falls PD,Arson,12,2020,0
Oconto,Oconto Co SO,Arson,12,2020,0
Oconto,Lena PD,Arson,12,2020,0
Oconto,Gillett PD,Arson,12,2020,0
Oconto,Oconto PD,Motor Vehicle Theft,12,2020,2
Oconto,Oconto Falls PD,Motor Vehicle Theft,12,2020,1
Oconto,Oconto Co SO,Motor Vehicle Theft,12,2020,12
Oconto,Lena PD,Motor Vehicle Theft,12,2020,0
Oconto,Gillett PD,Motor Vehicle Theft,12,2020,0
Oconto,Oconto PD,Larceny Theft,12,2020,50
Oconto,Oconto Falls PD,Larceny Theft,12,2020,18
Oconto,Oconto Co SO,Larceny Theft,12,2020,122
Oconto,Lena PD,Larceny Theft,12,2020,5
Oconto,Gillett PD,Larceny Theft,12,2020,15
Oconto,Oconto PD,Burglary,12,2020,5
Oconto,Oconto Falls PD,Burglary,12,2020,4
Oconto,Oconto Co SO,Burglary,12,2020,121
Oconto,Lena PD,Burglary,12,2020,0
Oconto,Gillett PD,Burglary,12,2020,4
Oconto,Oconto PD,Aggravated Assault,12,2020,23
Oconto,Oconto Falls PD,Aggravated Assault,12,2020,2
Oconto,Oconto Co SO,Aggravated Assault,12,2020,5
Oconto,Lena PD,Aggravated Assault,12,2020,0
Oconto,Gillett PD,Aggravated Assault,12,2020,1
Oconto,Oconto PD,Robbery,12,2020,1
Oconto,Oconto Falls PD,Robbery,12,2020,0
Oconto,Oconto Co SO,Robbery,12,2020,0
Oconto,Lena PD,Robbery,12,2020,0
Oconto,Gillett PD,Robbery,12,2020,0
Oconto,Oconto PD,Rape - revised 2017,12,2020,2
Oconto,Oconto Falls PD,Rape - revised 2017,12,2020,1
Oconto,Oconto Co SO,Rape - revised 2017,12,2020,7
Oconto,Lena PD,Rape - revised 2017,12,2020,0
Oconto,Gillett PD,Rape - revised 2017,12,2020,0
Oconto,Oconto PD,Homicide,12,2020,0
Oconto,Oconto Falls PD,Homicide,12,2020,0
Oconto,Oconto Co SO,Homicide,12,2020,0
Oconto,Lena PD,Homicide,12,2020,0
Oconto,Gillett PD,Homicide,12,2020,0
Oneida,Woodruff PD,Human Trafficking - Involuntary Servitude,12,2020,0
Oneida,Three Lakes PD,Human Trafficking - Involuntary Servitude,12,2020,0
Oneida,Rhinelander PD,Human Trafficking - Involuntary Servitude,12,2020,0
Oneida,Oneida Co SO,Human Trafficking - Involuntary Servitude,12,2020,0
Oneida,Minocqua PD,Human Trafficking - Involuntary Servitude,12,2020,0
Oneida,Woodruff PD,Human Trafficking - Commercial Sex,12,2020,0
Oneida,Three Lakes PD,Human Trafficking - Commercial Sex,12,2020,0
Oneida,Rhinelander PD,Human Trafficking - Commercial Sex,12,2020,1
Oneida,Oneida Co SO,Human Trafficking - Commercial Sex,12,2020,0
Oneida,Minocqua PD,Human Trafficking - Commercial Sex,12,2020,0
Oneida,Woodruff PD,Simple Assault,12,2020,3
Oneida,Three Lakes PD,Simple Assault,12,2020,4
Oneida,Rhinelander PD,Simple Assault,12,2020,35
Oneida,Oneida Co SO,Simple Assault,12,2020,96
Oneida,Minocqua PD,Simple Assault,12,2020,16
Oneida,Woodruff PD,Arson,12,2020,0
Oneida,Three Lakes PD,Arson,12,2020,0
Oneida,Rhinelander PD,Arson,12,2020,1
Oneida,Oneida Co SO,Arson,12,2020,2
Oneida,Minocqua PD,Arson,12,2020,0
Oneida,Woodruff PD,Motor Vehicle Theft,12,2020,0
Oneida,Three Lakes PD,Motor Vehicle Theft,12,2020,0
Oneida,Rhinelander PD,Motor Vehicle Theft,12,2020,4
Oneida,Oneida Co SO,Motor Vehicle Theft,12,2020,4
Oneida,Minocqua PD,Motor Vehicle Theft,12,2020,2
Oneida,Woodruff PD,Larceny Theft,12,2020,6
Oneida,Three Lakes PD,Larceny Theft,12,2020,7
Oneida,Rhinelander PD,Larceny Theft,12,2020,100
Oneida,Oneida Co SO,Larceny Theft,12,2020,60
Oneida,Minocqua PD,Larceny Theft,12,2020,29
Oneida,Woodruff PD,Burglary,12,2020,1
Oneida,Three Lakes PD,Burglary,12,2020,2
Oneida,Rhinelander PD,Burglary,12,2020,6
Oneida,Oneida Co SO,Burglary,12,2020,18
Oneida,Minocqua PD,Burglary,12,2020,3
Oneida,Woodruff PD,Aggravated Assault,12,2020,0
Oneida,Three Lakes PD,Aggravated Assault,12,2020,1
Oneida,Rhinelander PD,Aggravated Assault,12,2020,11
Oneida,Oneida Co SO,Aggravated Assault,12,2020,18
Oneida,Minocqua PD,Aggravated Assault,12,2020,4
Oneida,Woodruff PD,Robbery,12,2020,0
Oneida,Three Lakes PD,Robbery,12,2020,0
Oneida,Rhinelander PD,Robbery,12,2020,0
Oneida,Oneida Co SO,Robbery,12,2020,0
Oneida,Minocqua PD,Robbery,12,2020,0
Oneida,Woodruff PD,Rape - revised 2017,12,2020,0
Oneida,Three Lakes PD,Rape - revised 2017,12,2020,0
Oneida,Rhinelander PD,Rape - revised 2017,12,2020,4
Oneida,Oneida Co SO,Rape - revised 2017,12,2020,6
Oneida,Minocqua PD,Rape - revised 2017,12,2020,2
Oneida,Woodruff PD,Homicide,12,2020,0
Oneida,Three Lakes PD,Homicide,12,2020,0
Oneida,Rhinelander PD,Homicide,12,2020,0
Oneida,Oneida Co SO,Homicide,12,2020,0
Oneida,Minocqua PD,Homicide,12,2020,0
Outagamie,Shiocton PD,Human Trafficking - Involuntary Servitude,12,2020,0
Outagamie,Seymour,Human Trafficking - Involuntary Servitude,12,2020,0
Outagamie,Outagamie Co SO,Human Trafficking - Involuntary Servitude,12,2020,0
Outagamie,Kaukauna PD,Human Trafficking - Involuntary Servitude,12,2020,0
Outagamie,Hortonville PD,Human Trafficking - Involuntary Servitude,12,2020,0
Outagamie,Grand Chute PD,Human Trafficking - Involuntary Servitude,12,2020,0
Outagamie,Fox Valley Metro PD,Human Trafficking - Involuntary Servitude,12,2020,0
Outagamie,Appleton PD,Human Trafficking - Involuntary Servitude,12,2020,0
Outagamie,Shiocton PD,Human Trafficking - Commercial Sex,12,2020,0
Outagamie,Seymour,Human Trafficking - Commercial Sex,12,2020,0
Outagamie,Outagamie Co SO,Human Trafficking - Commercial Sex,12,2020,2
Outagamie,Kaukauna PD,Human Trafficking - Commercial Sex,12,2020,0
Outagamie,Hortonville PD,Human Trafficking - Commercial Sex,12,2020,0
Outagamie,Grand Chute PD,Human Trafficking - Commercial Sex,12,2020,3
Outagamie,Fox Valley Metro PD,Human Trafficking - Commercial Sex,12,2020,0
Outagamie,Appleton PD,Human Trafficking - Commercial Sex,12,2020,5
Outagamie,Shiocton PD,Simple Assault,12,2020,0
Outagamie,Seymour,Simple Assault,12,2020,21
Outagamie,Outagamie Co SO,Simple Assault,12,2020,97
Outagamie,Kaukauna PD,Simple Assault,12,2020,29
Outagamie,Hortonville PD,Simple Assault,12,2020,5
Outagamie,Grand Chute PD,Simple Assault,12,2020,60
Outagamie,Fox Valley Metro PD,Simple Assault,12,2020,43
Outagamie,Appleton PD,Simple Assault,12,2020,762
Outagamie,Shiocton PD,Arson,12,2020,0
Outagamie,Seymour,Arson,12,2020,0
Outagamie,Outagamie Co SO,Arson,12,2020,0
Outagamie,Kaukauna PD,Arson,12,2020,1
Outagamie,Hortonville PD,Arson,12,2020,0
