County,Agency_Name,Offense_Description,Min_months_submitted,Year,Offense_Count
Milwaukee,Wauwatosa PD,Arson,12,2019,1
Milwaukee,UW-Milwaukee PD,Arson,12,2019,0
Milwaukee,St. Francis PD,Arson,12,2019,0
Milwaukee,South Milwaukee PD,Arson,12,2019,0
Milwaukee,Shorewood PD,Arson,12,2019,0
Milwaukee,River Hills PD,Arson,12,2019,0
Milwaukee,Oak Creek PD,Arson,12,2019,1
Milwaukee,Milwaukee PD,Arson,12,2019,198
Milwaukee,Milwaukee Co SO,Arson,12,2019,2
Milwaukee,Marquette University PD,Arson,12,2019,0
Milwaukee,Hales Corners PD,Arson,12,2019,0
Milwaukee,Greenfield PD,Arson,12,2019,3
Milwaukee,Greendale PD,Arson,12,2019,0
Milwaukee,Glendale PD,Arson,12,2019,1
Milwaukee,Franklin PD,Arson,12,2019,0
Milwaukee,Fox Point PD,Arson,12,2019,0
Milwaukee,Cudahy PD,Arson,12,2019,3
Milwaukee,Brown Deer PD,Arson,12,2019,1
Milwaukee,Bayside PD,Arson,12,2019,0
Milwaukee,Whitefish Bay PD,Motor Vehicle Theft,12,2019,9
Milwaukee,West Milwaukee PD,Motor Vehicle Theft,12,2019,28
Milwaukee,West Allis PD,Motor Vehicle Theft,12,2019,147
Milwaukee,Wauwatosa PD,Motor Vehicle Theft,12,2019,69
Milwaukee,UW-Milwaukee PD,Motor Vehicle Theft,12,2019,2
Milwaukee,St. Francis PD,Motor Vehicle Theft,12,2019,9
Milwaukee,South Milwaukee PD,Motor Vehicle Theft,12,2019,18
Milwaukee,Shorewood PD,Motor Vehicle Theft,12,2019,10
Milwaukee,River Hills PD,Motor Vehicle Theft,12,2019,0
Milwaukee,Oak Creek PD,Motor Vehicle Theft,12,2019,36
Milwaukee,Milwaukee PD,Motor Vehicle Theft,12,2019,"3,467"
Milwaukee,Milwaukee Co SO,Motor Vehicle Theft,12,2019,39
Milwaukee,Marquette University PD,Motor Vehicle Theft,12,2019,25
Milwaukee,Hales Corners PD,Motor Vehicle Theft,12,2019,2
Milwaukee,Greenfield PD,Motor Vehicle Theft,12,2019,39
Milwaukee,Greendale PD,Motor Vehicle Theft,12,2019,2
Milwaukee,Glendale PD,Motor Vehicle Theft,12,2019,43
Milwaukee,Franklin PD,Motor Vehicle Theft,12,2019,23
Milwaukee,Fox Point PD,Motor Vehicle Theft,12,2019,6
Milwaukee,Cudahy PD,Motor Vehicle Theft,12,2019,26
Milwaukee,Brown Deer PD,Motor Vehicle Theft,12,2019,26
Milwaukee,Bayside PD,Motor Vehicle Theft,12,2019,1
Milwaukee,Whitefish Bay PD,Larceny Theft,12,2019,127
Milwaukee,West Milwaukee PD,Larceny Theft,12,2019,"1,431"
Milwaukee,West Allis PD,Larceny Theft,12,2019,"1,292"
Milwaukee,Wauwatosa PD,Larceny Theft,12,2019,"1,197"
Milwaukee,UW-Milwaukee PD,Larceny Theft,12,2019,93
Milwaukee,St. Francis PD,Larceny Theft,12,2019,83
Milwaukee,South Milwaukee PD,Larceny Theft,12,2019,309
Milwaukee,Shorewood PD,Larceny Theft,12,2019,188
Milwaukee,River Hills PD,Larceny Theft,12,2019,6
Milwaukee,Oak Creek PD,Larceny Theft,12,2019,692
Milwaukee,Milwaukee PD,Larceny Theft,12,2019,"8,122"
Milwaukee,Milwaukee Co SO,Larceny Theft,12,2019,73
Milwaukee,Marquette University PD,Larceny Theft,12,2019,215
Milwaukee,Hales Corners PD,Larceny Theft,12,2019,81
Milwaukee,Greenfield PD,Larceny Theft,12,2019,849
Milwaukee,Greendale PD,Larceny Theft,12,2019,149
Milwaukee,Glendale PD,Larceny Theft,12,2019,593
Milwaukee,Franklin PD,Larceny Theft,12,2019,532
Milwaukee,Fox Point PD,Larceny Theft,12,2019,52
Milwaukee,Cudahy PD,Larceny Theft,12,2019,131
Milwaukee,Brown Deer PD,Larceny Theft,12,2019,394
Milwaukee,Bayside PD,Larceny Theft,12,2019,15
Milwaukee,Whitefish Bay PD,Burglary,12,2019,6
Milwaukee,West Milwaukee PD,Burglary,12,2019,31
Milwaukee,West Allis PD,Burglary,12,2019,266
Milwaukee,Wauwatosa PD,Burglary,12,2019,90
Milwaukee,UW-Milwaukee PD,Burglary,12,2019,12
Milwaukee,St. Francis PD,Burglary,12,2019,26
Milwaukee,South Milwaukee PD,Burglary,12,2019,22
Milwaukee,Shorewood PD,Burglary,12,2019,28
Milwaukee,River Hills PD,Burglary,12,2019,2
Milwaukee,Oak Creek PD,Burglary,12,2019,78
Milwaukee,Milwaukee PD,Burglary,12,2019,"3,613"
Milwaukee,Milwaukee Co SO,Burglary,12,2019,0
Milwaukee,Marquette University PD,Burglary,12,2019,23
Milwaukee,Hales Corners PD,Burglary,12,2019,11
Milwaukee,Greenfield PD,Burglary,12,2019,64
Milwaukee,Greendale PD,Burglary,12,2019,9
Milwaukee,Glendale PD,Burglary,12,2019,21
Milwaukee,Franklin PD,Burglary,12,2019,24
Milwaukee,Fox Point PD,Burglary,12,2019,4
Milwaukee,Cudahy PD,Burglary,12,2019,41
Milwaukee,Brown Deer PD,Burglary,12,2019,24
Milwaukee,Bayside PD,Burglary,12,2019,4
Milwaukee,Whitefish Bay PD,Aggravated Assault,12,2019,1
Milwaukee,West Milwaukee PD,Aggravated Assault,12,2019,18
Milwaukee,West Allis PD,Aggravated Assault,12,2019,111
Milwaukee,Wauwatosa PD,Aggravated Assault,12,2019,29
Milwaukee,UW-Milwaukee PD,Aggravated Assault,12,2019,1
Milwaukee,St. Francis PD,Aggravated Assault,12,2019,7
Milwaukee,South Milwaukee PD,Aggravated Assault,12,2019,21
Milwaukee,Shorewood PD,Aggravated Assault,12,2019,16
Milwaukee,River Hills PD,Aggravated Assault,12,2019,1
Milwaukee,Oak Creek PD,Aggravated Assault,12,2019,25
Milwaukee,Milwaukee PD,Aggravated Assault,12,2019,"5,496"
Milwaukee,Milwaukee Co SO,Aggravated Assault,12,2019,103
Milwaukee,Marquette University PD,Aggravated Assault,12,2019,23
Milwaukee,Hales Corners PD,Aggravated Assault,12,2019,4
Milwaukee,Greenfield PD,Aggravated Assault,12,2019,33
Milwaukee,Greendale PD,Aggravated Assault,12,2019,9
Milwaukee,Glendale PD,Aggravated Assault,12,2019,20
Milwaukee,Franklin PD,Aggravated Assault,12,2019,16
Milwaukee,Fox Point PD,Aggravated Assault,12,2019,0
Milwaukee,Cudahy PD,Aggravated Assault,12,2019,22
Milwaukee,Brown Deer PD,Aggravated Assault,12,2019,20
Milwaukee,Bayside PD,Aggravated Assault,12,2019,3
Milwaukee,Whitefish Bay PD,Robbery,12,2019,1
Milwaukee,West Milwaukee PD,Robbery,12,2019,12
Milwaukee,West Allis PD,Robbery,12,2019,68
Milwaukee,Wauwatosa PD,Robbery,12,2019,28
Milwaukee,UW-Milwaukee PD,Robbery,12,2019,1
Milwaukee,St. Francis PD,Robbery,12,2019,4
Milwaukee,South Milwaukee PD,Robbery,12,2019,0
Milwaukee,Shorewood PD,Robbery,12,2019,7
Milwaukee,River Hills PD,Robbery,12,2019,0
Milwaukee,Oak Creek PD,Robbery,12,2019,5
Milwaukee,Milwaukee PD,Robbery,12,2019,"1,920"
Milwaukee,Milwaukee Co SO,Robbery,12,2019,5
Milwaukee,Marquette University PD,Robbery,12,2019,13
Milwaukee,Hales Corners PD,Robbery,12,2019,0
Milwaukee,Greenfield PD,Robbery,12,2019,19
Milwaukee,Greendale PD,Robbery,12,2019,0
Milwaukee,Glendale PD,Robbery,12,2019,10
Milwaukee,Franklin PD,Robbery,12,2019,3
Milwaukee,Fox Point PD,Robbery,12,2019,3
Milwaukee,Cudahy PD,Robbery,12,2019,5
Milwaukee,Brown Deer PD,Robbery,12,2019,14
Milwaukee,Bayside PD,Robbery,12,2019,0
Milwaukee,Whitefish Bay PD,Rape - revised 2017,12,2019,1
Milwaukee,West Milwaukee PD,Rape - revised 2017,12,2019,1
Milwaukee,West Allis PD,Rape - revised 2017,12,2019,31
Milwaukee,Wauwatosa PD,Rape - revised 2017,12,2019,8
Milwaukee,UW-Milwaukee PD,Rape - revised 2017,12,2019,2
Milwaukee,St. Francis PD,Rape - revised 2017,12,2019,3
Milwaukee,South Milwaukee PD,Rape - revised 2017,12,2019,7
Milwaukee,Shorewood PD,Rape - revised 2017,12,2019,1
Milwaukee,River Hills PD,Rape - revised 2017,12,2019,0
Milwaukee,Oak Creek PD,Rape - revised 2017,12,2019,11
Milwaukee,Milwaukee PD,Rape - revised 2017,12,2019,453
Milwaukee,Milwaukee Co SO,Rape - revised 2017,12,2019,7
Milwaukee,Marquette University PD,Rape - revised 2017,12,2019,6
Milwaukee,Hales Corners PD,Rape - revised 2017,12,2019,2
Milwaukee,Greenfield PD,Rape - revised 2017,12,2019,3
Milwaukee,Greendale PD,Rape - revised 2017,12,2019,4
Milwaukee,Glendale PD,Rape - revised 2017,12,2019,2
Milwaukee,Franklin PD,Rape - revised 2017,12,2019,4
Milwaukee,Fox Point PD,Rape - revised 2017,12,2019,0
Milwaukee,Cudahy PD,Rape - revised 2017,12,2019,2
Milwaukee,Brown Deer PD,Rape - revised 2017,12,2019,4
Milwaukee,Bayside PD,Rape - revised 2017,12,2019,0
Milwaukee,Whitefish Bay PD,Homicide,12,2019,0
Milwaukee,West Milwaukee PD,Homicide,12,2019,1
Milwaukee,West Allis PD,Homicide,12,2019,2
Milwaukee,Wauwatosa PD,Homicide,12,2019,0
Milwaukee,UW-Milwaukee PD,Homicide,12,2019,0
Milwaukee,St. Francis PD,Homicide,12,2019,0
Milwaukee,South Milwaukee PD,Homicide,12,2019,1
Milwaukee,Shorewood PD,Homicide,12,2019,0
Milwaukee,River Hills PD,Homicide,12,2019,0
Milwaukee,Oak Creek PD,Homicide,12,2019,0
Milwaukee,Milwaukee PD,Homicide,12,2019,97
Milwaukee,Milwaukee Co SO,Homicide,12,2019,1
Milwaukee,Marquette University PD,Homicide,12,2019,0
Milwaukee,Hales Corners PD,Homicide,12,2019,0
Milwaukee,Greenfield PD,Homicide,12,2019,1
Milwaukee,Greendale PD,Homicide,12,2019,0
Milwaukee,Glendale PD,Homicide,12,2019,1
Milwaukee,Franklin PD,Homicide,12,2019,2
Milwaukee,Fox Point PD,Homicide,12,2019,0
Milwaukee,Cudahy PD,Homicide,12,2019,0
Milwaukee,Brown Deer PD,Homicide,12,2019,0
Milwaukee,Bayside PD,Homicide,12,2019,0
Monroe,Wilton PD,Human Trafficking - Involuntary Servitude,12,2019,0
Monroe,Tomah PD,Human Trafficking - Involuntary Servitude,12,2019,0
Monroe,Sparta PD,Human Trafficking - Involuntary Servitude,12,2019,0
Monroe,Norwalk PD,Human Trafficking - Involuntary Servitude,12,2019,0
Monroe,Monroe Co SO,Human Trafficking - Involuntary Servitude,12,2019,0
Monroe,Cashton PD,Human Trafficking - Involuntary Servitude,12,2019,0
Monroe,Wilton PD,Human Trafficking - Commercial Sex,12,2019,0
Monroe,Tomah PD,Human Trafficking - Commercial Sex,12,2019,0
Monroe,Sparta PD,Human Trafficking - Commercial Sex,12,2019,0
Monroe,Norwalk PD,Human Trafficking - Commercial Sex,12,2019,0
Monroe,Monroe Co SO,Human Trafficking - Commercial Sex,12,2019,0
Monroe,Cashton PD,Human Trafficking - Commercial Sex,12,2019,0
Monroe,Wilton PD,Simple Assault,12,2019,0
Monroe,Tomah PD,Simple Assault,12,2019,53
Monroe,Sparta PD,Simple Assault,12,2019,8
Monroe,Norwalk PD,Simple Assault,12,2019,0
Monroe,Monroe Co SO,Simple Assault,12,2019,39
Monroe,Cashton PD,Simple Assault,12,2019,1
Monroe,Wilton PD,Arson,12,2019,0
Monroe,Tomah PD,Arson,12,2019,0
Monroe,Sparta PD,Arson,12,2019,0
Monroe,Norwalk PD,Arson,12,2019,0
Monroe,Monroe Co SO,Arson,12,2019,1
Monroe,Cashton PD,Arson,12,2019,0
Monroe,Wilton PD,Motor Vehicle Theft,12,2019,0
Monroe,Tomah PD,Motor Vehicle Theft,12,2019,5
Monroe,Sparta PD,Motor Vehicle Theft,12,2019,3
Monroe,Norwalk PD,Motor Vehicle Theft,12,2019,0
Monroe,Monroe Co SO,Motor Vehicle Theft,12,2019,16
Monroe,Cashton PD,Motor Vehicle Theft,12,2019,0
Monroe,Wilton PD,Larceny Theft,12,2019,0
Monroe,Tomah PD,Larceny Theft,12,2019,171
Monroe,Sparta PD,Larceny Theft,12,2019,79
Monroe,Norwalk PD,Larceny Theft,12,2019,0
Monroe,Monroe Co SO,Larceny Theft,12,2019,60
Monroe,Cashton PD,Larceny Theft,12,2019,2
Monroe,Wilton PD,Burglary,12,2019,0
Monroe,Tomah PD,Burglary,12,2019,15
Monroe,Sparta PD,Burglary,12,2019,5
Monroe,Norwalk PD,Burglary,12,2019,0
Monroe,Monroe Co SO,Burglary,12,2019,26
Monroe,Cashton PD,Burglary,12,2019,0
Monroe,Wilton PD,Aggravated Assault,12,2019,0
Monroe,Tomah PD,Aggravated Assault,12,2019,19
Monroe,Sparta PD,Aggravated Assault,12,2019,7
Monroe,Norwalk PD,Aggravated Assault,12,2019,0
Monroe,Monroe Co SO,Aggravated Assault,12,2019,30
Monroe,Cashton PD,Aggravated Assault,12,2019,2
Monroe,Wilton PD,Robbery,12,2019,0
Monroe,Tomah PD,Robbery,12,2019,1
Monroe,Sparta PD,Robbery,12,2019,1
Monroe,Norwalk PD,Robbery,12,2019,0
Monroe,Monroe Co SO,Robbery,12,2019,0
Monroe,Cashton PD,Robbery,12,2019,0
Monroe,Wilton PD,Rape - revised 2017,12,2019,0
Monroe,Tomah PD,Rape - revised 2017,12,2019,6
Monroe,Sparta PD,Rape - revised 2017,12,2019,7
Monroe,Norwalk PD,Rape - revised 2017,12,2019,0
Monroe,Monroe Co SO,Rape - revised 2017,12,2019,0
Monroe,Cashton PD,Rape - revised 2017,12,2019,0
Monroe,Wilton PD,Homicide,12,2019,0
Monroe,Tomah PD,Homicide,12,2019,1
Monroe,Sparta PD,Homicide,12,2019,0
Monroe,Norwalk PD,Homicide,12,2019,0
Monroe,Monroe Co SO,Homicide,12,2019,0
Monroe,Cashton PD,Homicide,12,2019,0
Oconto,Oconto PD,Human Trafficking - Involuntary Servitude,12,2019,0
Oconto,Oconto Falls PD,Human Trafficking - Involuntary Servitude,12,2019,0
Oconto,Oconto Co SO,Human Trafficking - Involuntary Servitude,12,2019,0
Oconto,Lena PD,Human Trafficking - Involuntary Servitude,12,2019,0
Oconto,Gillett PD,Human Trafficking - Involuntary Servitude,12,2019,0
Oconto,Oconto PD,Human Trafficking - Commercial Sex,12,2019,0
Oconto,Oconto Falls PD,Human Trafficking - Commercial Sex,12,2019,0
Oconto,Oconto Co SO,Human Trafficking - Commercial Sex,12,2019,0
Oconto,Lena PD,Human Trafficking - Commercial Sex,12,2019,0
Oconto,Gillett PD,Human Trafficking - Commercial Sex,12,2019,0
Oconto,Oconto PD,Simple Assault,12,2019,6
Oconto,Oconto Falls PD,Simple Assault,12,2019,15
Oconto,Oconto Co SO,Simple Assault,12,2019,42
Oconto,Lena PD,Simple Assault,12,2019,0
Oconto,Gillett PD,Simple Assault,12,2019,4
Oconto,Oconto PD,Arson,12,2019,0
Oconto,Oconto Falls PD,Arson,12,2019,2
Oconto,Oconto Co SO,Arson,12,2019,0
Oconto,Lena PD,Arson,12,2019,0
Oconto,Gillett PD,Arson,12,2019,0
Oconto,Oconto PD,Motor Vehicle Theft,12,2019,2
Oconto,Oconto Falls PD,Motor Vehicle Theft,12,2019,2
Oconto,Oconto Co SO,Motor Vehicle Theft,12,2019,9
Oconto,Lena PD,Motor Vehicle Theft,12,2019,0
Oconto,Gillett PD,Motor Vehicle Theft,12,2019,1
Oconto,Oconto PD,Larceny Theft,12,2019,65
Oconto,Oconto Falls PD,Larceny Theft,12,2019,39
Oconto,Oconto Co SO,Larceny Theft,12,2019,126
Oconto,Lena PD,Larceny Theft,12,2019,5
Oconto,Gillett PD,Larceny Theft,12,2019,12
Oconto,Oconto PD,Burglary,12,2019,5
Oconto,Oconto Falls PD,Burglary,12,2019,2
Oconto,Oconto Co SO,Burglary,12,2019,81
Oconto,Lena PD,Burglary,12,2019,0
Oconto,Gillett PD,Burglary,12,2019,1
Oconto,Oconto PD,Aggravated Assault,12,2019,13
Oconto,Oconto Falls PD,Aggravated Assault,12,2019,2
Oconto,Oconto Co SO,Aggravated Assault,12,2019,14
Oconto,Lena PD,Aggravated Assault,12,2019,0
Oconto,Gillett PD,Aggravated Assault,12,2019,0
Oconto,Oconto PD,Robbery,12,2019,0
Oconto,Oconto Falls PD,Robbery,12,2019,0
Oconto,Oconto Co SO,Robbery,12,2019,1
Oconto,Lena PD,Robbery,12,2019,0
Oconto,Gillett PD,Robbery,12,2019,0
Oconto,Oconto PD,Rape - revised 2017,12,2019,1
Oconto,Oconto Falls PD,Rape - revised 2017,12,2019,2
Oconto,Oconto Co SO,Rape - revised 2017,12,2019,4
Oconto,Lena PD,Rape - revised 2017,12,2019,0
Oconto,Gillett PD,Rape - revised 2017,12,2019,0
Oconto,Oconto PD,Homicide,12,2019,0
Oconto,Oconto Falls PD,Homicide,12,2019,0
Oconto,Oconto Co SO,Homicide,12,2019,0
Oconto,Lena PD,Homicide,12,2019,0
Oconto,Gillett PD,Homicide,12,2019,0
Oneida,Woodruff PD,Human Trafficking - Involuntary Servitude,12,2019,0
Oneida,Three Lakes PD,Human Trafficking - Involuntary Servitude,12,2019,0
Oneida,Rhinelander PD,Human Trafficking - Involuntary Servitude,12,2019,0
Oneida,Oneida Co SO,Human Trafficking - Involuntary Servitude,12,2019,1
Oneida,Minocqua PD,Human Trafficking - Involuntary Servitude,12,2019,0
Oneida,Woodruff PD,Human Trafficking - Commercial Sex,12,2019,0
Oneida,Three Lakes PD,Human Trafficking - Commercial Sex,12,2019,0
Oneida,Rhinelander PD,Human Trafficking - Commercial Sex,12,2019,2
Oneida,Oneida Co SO,Human Trafficking - Commercial Sex,12,2019,1
Oneida,Minocqua PD,Human Trafficking - Commercial Sex,12,2019,0
Oneida,Woodruff PD,Simple Assault,12,2019,2
Oneida,Three Lakes PD,Simple Assault,12,2019,5
Oneida,Rhinelander PD,Simple Assault,12,2019,61
Oneida,Oneida Co SO,Simple Assault,12,2019,167
Oneida,Minocqua PD,Simple Assault,12,2019,36
Oneida,Woodruff PD,Arson,12,2019,0
Oneida,Three Lakes PD,Arson,12,2019,0
Oneida,Rhinelander PD,Arson,12,2019,1
Oneida,Oneida Co SO,Arson,12,2019,0
Oneida,Minocqua PD,Arson,12,2019,0
Oneida,Woodruff PD,Motor Vehicle Theft,12,2019,1
Oneida,Three Lakes PD,Motor Vehicle Theft,12,2019,0
Oneida,Rhinelander PD,Motor Vehicle Theft,12,2019,2
Oneida,Oneida Co SO,Motor Vehicle Theft,12,2019,6
Oneida,Minocqua PD,Motor Vehicle Theft,12,2019,1
Oneida,Woodruff PD,Larceny Theft,12,2019,7
Oneida,Three Lakes PD,Larceny Theft,12,2019,8
Oneida,Rhinelander PD,Larceny Theft,12,2019,124
Oneida,Oneida Co SO,Larceny Theft,12,2019,107
Oneida,Minocqua PD,Larceny Theft,12,2019,39
Oneida,Woodruff PD,Burglary,12,2019,0
Oneida,Three Lakes PD,Burglary,12,2019,4
Oneida,Rhinelander PD,Burglary,12,2019,5
Oneida,Oneida Co SO,Burglary,12,2019,37
Oneida,Minocqua PD,Burglary,12,2019,1
Oneida,Woodruff PD,Aggravated Assault,12,2019,5
Oneida,Three Lakes PD,Aggravated Assault,12,2019,1
Oneida,Rhinelander PD,Aggravated Assault,12,2019,13
Oneida,Oneida Co SO,Aggravated Assault,12,2019,21
Oneida,Minocqua PD,Aggravated Assault,12,2019,5
Oneida,Woodruff PD,Robbery,12,2019,0
Oneida,Three Lakes PD,Robbery,12,2019,0
Oneida,Rhinelander PD,Robbery,12,2019,0
Oneida,Oneida Co SO,Robbery,12,2019,0
Oneida,Minocqua PD,Robbery,12,2019,0
Oneida,Woodruff PD,Rape - revised 2017,12,2019,0
Oneida,Three Lakes PD,Rape - revised 2017,12,2019,0
Oneida,Rhinelander PD,Rape - revised 2017,12,2019,0
Oneida,Oneida Co SO,Rape - revised 2017,12,2019,7
Oneida,Minocqua PD,Rape - revised 2017,12,2019,4
Oneida,Woodruff PD,Homicide,12,2019,0
Oneida,Three Lakes PD,Homicide,12,2019,0
Oneida,Rhinelander PD,Homicide,12,2019,0
Oneida,Oneida Co SO,Homicide,12,2019,0
Oneida,Minocqua PD,Homicide,12,2019,0
Outagamie,Shiocton PD,Human Trafficking - Involuntary Servitude,12,2019,0
Outagamie,Seymour,Human Trafficking - Involuntary Servitude,12,2019,0
Outagamie,Outagamie Co SO,Human Trafficking - Involuntary Servitude,12,2019,0
Outagamie,Kaukauna PD,Human Trafficking - Involuntary Servitude,12,2019,0
Outagamie,Hortonville PD,Human Trafficking - Involuntary Servitude,12,2019,0
Outagamie,Grand Chute PD,Human Trafficking - Involuntary Servitude,12,2019,0
Outagamie,Fox Valley Metro PD,Human Trafficking - Involuntary Servitude,12,2019,0
Outagamie,Appleton PD,Human Trafficking - Involuntary Servitude,12,2019,0
Outagamie,Shiocton PD,Human Trafficking - Commercial Sex,12,2019,0
Outagamie,Seymour,Human Trafficking - Commercial Sex,12,2019,1
Outagamie,Outagamie Co SO,Human Trafficking - Commercial Sex,12,2019,1
Outagamie,Kaukauna PD,Human Trafficking - Commercial Sex,12,2019,0
Outagamie,Hortonville PD,Human Trafficking - Commercial Sex,12,2019,0
Outagamie,Grand Chute PD,Human Trafficking - Commercial Sex,12,2019,2
Outagamie,Fox Valley Metro PD,Human Trafficking - Commercial Sex,12,2019,2
Outagamie,Appleton PD,Human Trafficking - Commercial Sex,12,2019,1
Outagamie,Shiocton PD,Simple Assault,12,2019,1
Outagamie,Seymour,Simple Assault,12,2019,19
Outagamie,Outagamie Co SO,Simple Assault,12,2019,90
Outagamie,Kaukauna PD,Simple Assault,12,2019,39
Outagamie,Hortonville PD,Simple Assault,12,2019,6
Outagamie,Grand Chute PD,Simple Assault,12,2019,63
Outagamie,Fox Valley Metro PD,Simple Assault,12,2019,55
Outagamie,Appleton PD,Simple Assault,12,2019,769
Outagamie,Shiocton PD,Arson,12,2019,0
Outagamie,Seymour,Arson,12,2019,0
Outagamie,Outagamie Co SO,Arson,12,2019,3
Outagamie,Kaukauna PD,Arson,12,2019,0
Outagamie,Hortonville PD,Arson,12,2019,0
Outagamie,Grand Chute PD,Arson,12,2019,2
Outagamie,Fox Valley Metro PD,Arson,12,2019,0
Outagamie,Appleton PD,Arson,12,2019,10
Outagamie,Shiocton PD,Motor Vehicle Theft,12,2019,0
Outagamie,Seymour,Motor Vehicle Theft,12,2019,0
Outagamie,Outagamie Co SO,Motor Vehicle Theft,12,2019,20
Outagamie,Kaukauna PD,Motor Vehicle Theft,12,2019,9
Outagamie,Hortonville PD,Motor Vehicle Theft,12,2019,1
Outagamie,Grand Chute PD,Motor Vehicle Theft,12,2019,32
Outagamie,Fox Valley Metro PD,Motor Vehicle Theft,12,2019,7
Outagamie,Appleton PD,Motor Vehicle Theft,12,2019,55
Outagamie,Shiocton PD,Larceny Theft,12,2019,0
Outagamie,Seymour,Larceny Theft,12,2019,35
Outagamie,Outagamie Co SO,Larceny Theft,12,2019,164
Outagamie,Kaukauna PD,Larceny Theft,12,2019,89
Outagamie,Hortonville PD,Larceny Theft,12,2019,27
Outagamie,Grand Chute PD,Larceny Theft,12,2019,664
Outagamie,Fox Valley Metro PD,Larceny Theft,12,2019,76
Outagamie,Appleton PD,Larceny Theft,12,2019,925
Outagamie,Shiocton PD,Burglary,12,2019,0
Outagamie,Seymour,Burglary,12,2019,1
Outagamie,Outagamie Co SO,Burglary,12,2019,87
Outagamie,Kaukauna PD,Burglary,12,2019,13
Outagamie,Hortonville PD,Burglary,12,2019,1
Outagamie,Grand Chute PD,Burglary,12,2019,29
Outagamie,Fox Valley Metro PD,Burglary,12,2019,6
Outagamie,Appleton PD,Burglary,12,2019,108
Outagamie,Shiocton PD,Aggravated Assault,12,2019,0
Outagamie,Seymour,Aggravated Assault,12,2019,5
Outagamie,Outagamie Co SO,Aggravated Assault,12,2019,29
Outagamie,Kaukauna PD,Aggravated Assault,12,2019,9
Outagamie,Hortonville PD,Aggravated Assault,12,2019,1
Outagamie,Grand Chute PD,Aggravated Assault,12,2019,53
Outagamie,Fox Valley Metro PD,Aggravated Assault,12,2019,16
Outagamie,Appleton PD,Aggravated Assault,12,2019,156
Outagamie,Shiocton PD,Robbery,12,2019,0
Outagamie,Seymour,Robbery,12,2019,0
Outagamie,Outagamie Co SO,Robbery,12,2019,0
Outagamie,Kaukauna PD,Robbery,12,2019,1
Outagamie,Hortonville PD,Robbery,12,2019,0
Outagamie,Grand Chute PD,Robbery,12,2019,4
Outagamie,Fox Valley Metro PD,Robbery,12,2019,0
Outagamie,Appleton PD,Robbery,12,2019,25
Outagamie,Shiocton PD,Rape - revised 2017,12,2019,0
Outagamie,Seymour,Rape - revised 2017,12,2019,5
Outagamie,Outagamie Co SO,Rape - revised 2017,12,2019,10
Outagamie,Kaukauna PD,Rape - revised 2017,12,2019,5
Outagamie,Hortonville PD,Rape - revised 2017,12,2019,0
Outagamie,Grand Chute PD,Rape - revised 2017,12,2019,12
Outagamie,Fox Valley Metro PD,Rape - revised 2017,12,2019,9
Outagamie,Appleton PD,Rape - revised 2017,12,2019,35
Outagamie,Shiocton PD,Homicide,12,2019,0
Outagamie,Seymour,Homicide,12,2019,2
Outagamie,Outagamie Co SO,Homicide,12,2019,0
Outagamie,Kaukauna PD,Homicide,12,2019,0
Outagamie,Hortonville PD,Homicide,12,2019,0
Outagamie,Grand Chute PD,Homicide,12,2019,3
Outagamie,Fox Valley Metro PD,Homicide,12,2019,0
Outagamie,Appleton PD,Homicide,12,2019,2
Ozaukee,Thiensville PD,Human Trafficking - Involuntary Servitude,12,2019,0
Ozaukee,Saukville PD,Human Trafficking - Involuntary Servitude,12,2019,0
Ozaukee,Port Washington PD,Human Trafficking - Involuntary Servitude,12,2019,0
Ozaukee,Ozaukee Co SO,Human Trafficking - Involuntary Servitude,12,2019,0
Ozaukee,Mequon PD,Human Trafficking - Involuntary Servitude,12,2019,0
Ozaukee,Grafton PD,Human Trafficking - Involuntary Servitude,12,2019,0
Ozaukee,Cedarburg PD,Human Trafficking - Involuntary Servitude,12,2019,0
Ozaukee,Thiensville PD,Human Trafficking - Commercial Sex,12,2019,0
Ozaukee,Saukville PD,Human Trafficking - Commercial Sex,12,2019,0
Ozaukee,Port Washington PD,Human Trafficking - Commercial Sex,12,2019,0
Ozaukee,Ozaukee Co SO,Human Trafficking - Commercial Sex,12,2019,0
Ozaukee,Mequon PD,Human Trafficking - Commercial Sex,12,2019,0
Ozaukee,Grafton PD,Human Trafficking - Commercial Sex,12,2019,0
Ozaukee,Cedarburg PD,Human Trafficking - Commercial Sex,12,2019,0
Ozaukee,Thiensville PD,Simple Assault,12,2019,0
Ozaukee,Saukville PD,Simple Assault,12,2019,6
Ozaukee,Port Washington PD,Simple Assault,12,2019,11
Ozaukee,Ozaukee Co SO,Simple Assault,12,2019,16
Ozaukee,Mequon PD,Simple Assault,12,2019,22
Ozaukee,Grafton PD,Simple Assault,12,2019,4
Ozaukee,Cedarburg PD,Simple Assault,12,2019,5
Ozaukee,Thiensville PD,Arson,12,2019,0
Ozaukee,Saukville PD,Arson,12,2019,0
Ozaukee,Port Washington PD,Arson,12,2019,0
Ozaukee,Ozaukee Co SO,Arson,12,2019,0
Ozaukee,Mequon PD,Arson,12,2019,0
Ozaukee,Grafton PD,Arson,12,2019,0
Ozaukee,Cedarburg PD,Arson,12,2019,0
Ozaukee,Thiensville PD,Motor Vehicle Theft,12,2019,1
