,State,County_x,Agency Name,Offense Description,Min. year of year_x,Offense Count_x,County_y,Min. year of year_y,Offense Count_y,County,Min. year of year,Offense Count
3089,WI,Tribal,Oneida Tribal PD,Rape - revised 2017,2018,9,Tribal,2019,4,Tribal,2020,10
3090,WI,Tribal,Menominee Tribal PD,Rape - revised 2017,2018,0,Tribal,2019,1,Tribal,2020,0
3091,WI,Tribal,Lac Courte Oreilles Tribal PD,Rape - revised 2017,2018,5,Tribal,2019,7,Tribal,2020,2
3092,WI,Tribal,St. Croix Tribal PD,Homicide,2018,0,Tribal,2019,0,Tribal,2020,0
3093,WI,Tribal,Oneida Tribal PD,Homicide,2018,0,Tribal,2019,0,Tribal,2020,0
3094,WI,Tribal,Menominee Tribal PD,Homicide,2018,0,Tribal,2019,0,Tribal,2020,0
3095,WI,Tribal,Lac Courte Oreilles Tribal PD,Homicide,2018,0,Tribal,2019,0,Tribal,2020,0
3096,WI,Vernon,Westby PD,Simple Assault,2018,3,Vernon,2019,1,Vernon,2020,2
3097,WI,Vernon,Viroqua PD,Simple Assault,2018,12,Vernon,2019,4,Vernon,2020,0
3098,WI,Vernon,Vernon Co SO,Simple Assault,2018,9,Vernon,2019,27,Vernon,2020,26
3099,WI,Vernon,Readstown PD,Simple Assault,2018,0,Vernon,2019,0,Vernon,2020,0
3100,WI,Vernon,La Farge PD,Simple Assault,2018,3,Vernon,2019,2,Vernon,2020,2
3101,WI,Vernon,Westby PD,Arson,2018,0,Vernon,2019,1,Vernon,2020,0
3102,WI,Vernon,Viroqua PD,Arson,2018,0,Vernon,2019,0,Vernon,2020,0
3103,WI,Vernon,Vernon Co SO,Arson,2018,3,Vernon,2019,0,Vernon,2020,3
3104,WI,Vernon,Readstown PD,Arson,2018,0,Vernon,2019,0,Vernon,2020,0
3105,WI,Vernon,La Farge PD,Arson,2018,1,Vernon,2019,0,Vernon,2020,0
3106,WI,Vernon,Westby PD,Motor Vehicle Theft,2018,1,Vernon,2019,1,Vernon,2020,1
3107,WI,Vernon,Viroqua PD,Motor Vehicle Theft,2018,2,Vernon,2019,3,Vernon,2020,2
3108,WI,Vernon,Vernon Co SO,Motor Vehicle Theft,2018,4,Vernon,2019,7,Vernon,2020,5
3109,WI,Vernon,Readstown PD,Motor Vehicle Theft,2018,0,Vernon,2019,0,Vernon,2020,0
3110,WI,Vernon,La Farge PD,Motor Vehicle Theft,2018,1,Vernon,2019,0,Vernon,2020,0
3111,WI,Vernon,Westby PD,Larceny Theft,2018,31,Vernon,2019,31,Vernon,2020,29
3112,WI,Vernon,Viroqua PD,Larceny Theft,2018,48,Vernon,2019,52,Vernon,2020,88
3113,WI,Vernon,Vernon Co SO,Larceny Theft,2018,51,Vernon,2019,58,Vernon,2020,80
3114,WI,Vernon,Readstown PD,Larceny Theft,2018,0,Vernon,2019,0,Vernon,2020,0
3115,WI,Vernon,La Farge PD,Larceny Theft,2018,3,Vernon,2019,3,Vernon,2020,1
3116,WI,Vernon,Westby PD,Burglary,2018,2,Vernon,2019,4,Vernon,2020,2
3117,WI,Vernon,Viroqua PD,Burglary,2018,13,Vernon,2019,2,Vernon,2020,2
3118,WI,Vernon,Vernon Co SO,Burglary,2018,11,Vernon,2019,12,Vernon,2020,9
3119,WI,Vernon,Readstown PD,Burglary,2018,1,Vernon,2019,0,Vernon,2020,0
3120,WI,Vernon,La Farge PD,Burglary,2018,1,Vernon,2019,3,Vernon,2020,0
3121,WI,Vernon,Westby PD,Aggravated Assault,2018,4,Vernon,2019,5,Vernon,2020,0
3122,WI,Vernon,Viroqua PD,Aggravated Assault,2018,4,Vernon,2019,2,Vernon,2020,1
3123,WI,Vernon,Vernon Co SO,Aggravated Assault,2018,10,Vernon,2019,2,Vernon,2020,4
3124,WI,Vernon,Readstown PD,Aggravated Assault,2018,0,Vernon,2019,0,Vernon,2020,0
3125,WI,Vernon,La Farge PD,Aggravated Assault,2018,1,Vernon,2019,0,Vernon,2020,0
3126,WI,Vernon,Westby PD,Robbery,2018,0,Vernon,2019,0,Vernon,2020,0
3127,WI,Vernon,Viroqua PD,Robbery,2018,0,Vernon,2019,0,Vernon,2020,0
3128,WI,Vernon,Vernon Co SO,Robbery,2018,0,Vernon,2019,0,Vernon,2020,0
3129,WI,Vernon,Readstown PD,Robbery,2018,0,Vernon,2019,0,Vernon,2020,0
3130,WI,Vernon,La Farge PD,Robbery,2018,0,Vernon,2019,0,Vernon,2020,0
3131,WI,Vernon,Westby PD,Rape - revised 2017,2018,0,Vernon,2019,0,Vernon,2020,0
3132,WI,Vernon,Viroqua PD,Rape - revised 2017,2018,2,Vernon,2019,1,Vernon,2020,1
3133,WI,Vernon,Vernon Co SO,Rape - revised 2017,2018,0,Vernon,2019,0,Vernon,2020,0
3134,WI,Vernon,Readstown PD,Rape - revised 2017,2018,0,Vernon,2019,0,Vernon,2020,0
3135,WI,Vernon,La Farge PD,Rape - revised 2017,2018,0,Vernon,2019,0,Vernon,2020,0
3136,WI,Vernon,Westby PD,Homicide,2018,0,Vernon,2019,0,Vernon,2020,0
3137,WI,Vernon,Viroqua PD,Homicide,2018,0,Vernon,2019,0,Vernon,2020,0
3138,WI,Vernon,Vernon Co SO,Homicide,2018,0,Vernon,2019,1,Vernon,2020,0
3139,WI,Vernon,Readstown PD,Homicide,2018,0,Vernon,2019,0,Vernon,2020,0
3140,WI,Vernon,La Farge PD,Homicide,2018,0,Vernon,2019,0,Vernon,2020,0
3141,WI,Vilas,Vilas Co SO,Simple Assault,2018,24,Vilas,2019,27,Vilas,2020,37
3142,WI,Vilas,Lac du Flambeau PD,Simple Assault,2018,86,Vilas,2019,107,Vilas,2020,81
3143,WI,Vilas,Eagle River PD,Simple Assault,2018,4,Vilas,2019,5,Vilas,2020,0
3144,WI,Vilas,Vilas Co SO,Arson,2018,0,Vilas,2019,0,Vilas,2020,0
3145,WI,Vilas,Lac du Flambeau PD,Arson,2018,0,Vilas,2019,0,Vilas,2020,0
3146,WI,Vilas,Eagle River PD,Arson,2018,0,Vilas,2019,0,Vilas,2020,0
3147,WI,Vilas,Vilas Co SO,Motor Vehicle Theft,2018,3,Vilas,2019,5,Vilas,2020,6
3148,WI,Vilas,Lac du Flambeau PD,Motor Vehicle Theft,2018,6,Vilas,2019,9,Vilas,2020,15
3149,WI,Vilas,Eagle River PD,Motor Vehicle Theft,2018,4,Vilas,2019,6,Vilas,2020,0
3150,WI,Vilas,Vilas Co SO,Larceny Theft,2018,92,Vilas,2019,76,Vilas,2020,67
3151,WI,Vilas,Lac du Flambeau PD,Larceny Theft,2018,152,Vilas,2019,119,Vilas,2020,143
3152,WI,Vilas,Eagle River PD,Larceny Theft,2018,48,Vilas,2019,41,Vilas,2020,4
3153,WI,Vilas,Vilas Co SO,Burglary,2018,24,Vilas,2019,20,Vilas,2020,21
3154,WI,Vilas,Lac du Flambeau PD,Burglary,2018,11,Vilas,2019,8,Vilas,2020,14
3155,WI,Vilas,Eagle River PD,Burglary,2018,5,Vilas,2019,0,Vilas,2020,3
3156,WI,Vilas,Vilas Co SO,Aggravated Assault,2018,5,Vilas,2019,4,Vilas,2020,3
3157,WI,Vilas,Lac du Flambeau PD,Aggravated Assault,2018,15,Vilas,2019,29,Vilas,2020,38
3158,WI,Vilas,Eagle River PD,Aggravated Assault,2018,0,Vilas,2019,1,Vilas,2020,0
3159,WI,Vilas,Vilas Co SO,Robbery,2018,1,Vilas,2019,0,Vilas,2020,1
3160,WI,Vilas,Lac du Flambeau PD,Robbery,2018,1,Vilas,2019,1,Vilas,2020,0
3161,WI,Vilas,Eagle River PD,Robbery,2018,0,Vilas,2019,0,Vilas,2020,0
3162,WI,Vilas,Vilas Co SO,Rape - revised 2017,2018,1,Vilas,2019,0,Vilas,2020,0
3163,WI,Vilas,Lac du Flambeau PD,Rape - revised 2017,2018,5,Vilas,2019,7,Vilas,2020,7
3164,WI,Vilas,Eagle River PD,Rape - revised 2017,2018,1,Vilas,2019,1,Vilas,2020,0
3165,WI,Vilas,Vilas Co SO,Homicide,2018,0,Vilas,2019,1,Vilas,2020,0
3166,WI,Vilas,Lac du Flambeau PD,Homicide,2018,0,Vilas,2019,0,Vilas,2020,0
3167,WI,Vilas,Eagle River PD,Homicide,2018,0,Vilas,2019,0,Vilas,2020,0
3168,WI,Walworth,Whitewater PD,Simple Assault,2018,39,Walworth,2019,45,Walworth,2020,33
3169,WI,Walworth,Walworth PD,Simple Assault,2018,0,Walworth,2019,3,Walworth,2020,4
3170,WI,Walworth,Walworth Co SO,Simple Assault,2018,44,Walworth,2019,65,Walworth,2020,76
3171,WI,Walworth,UW-Whitewater PD,Simple Assault,2018,2,Walworth,2019,7,Walworth,2020,0
3172,WI,Walworth,Sharon PD,Simple Assault,2018,4,Walworth,2019,0,Walworth,2020,1
3173,WI,Walworth,Linn Township PD,Simple Assault,2018,1,Walworth,2019,6,Walworth,2020,4
3174,WI,Walworth,Lake Geneva PD,Simple Assault,2018,34,Walworth,2019,42,Walworth,2020,25
3175,WI,Walworth,Genoa City PD,Simple Assault,2018,0,Walworth,2019,1,Walworth,2020,6
3176,WI,Walworth,Geneva Town PD,Simple Assault,2018,3,Walworth,2019,12,Walworth,2020,10
3177,WI,Walworth,Fontana PD,Simple Assault,2018,0,Walworth,2019,2,Walworth,2020,5
3178,WI,Walworth,Elkhorn PD,Simple Assault,2018,21,Walworth,2019,45,Walworth,2020,30
3179,WI,Walworth,East Troy Village PD,Simple Assault,2018,4,Walworth,2019,8,Walworth,2020,15
3180,WI,Walworth,East Troy Town PD,Simple Assault,2018,4,Walworth,2019,2,Walworth,2020,6
3181,WI,Walworth,Delavan Town PD,Simple Assault,2018,9,Walworth,2019,6,Walworth,2020,10
3182,WI,Walworth,Delavan PD,Simple Assault,2018,43,Walworth,2019,36,Walworth,2020,51
3183,WI,Walworth,Bloomfield PD,Simple Assault,2018,38,Walworth,2019,42,Walworth,2020,18
3184,WI,Walworth,Whitewater PD,Arson,2018,0,Walworth,2019,0,Walworth,2020,0
3185,WI,Walworth,Walworth PD,Arson,2018,0,Walworth,2019,0,Walworth,2020,0
3186,WI,Walworth,Walworth Co SO,Arson,2018,4,Walworth,2019,1,Walworth,2020,2
3187,WI,Walworth,UW-Whitewater PD,Arson,2018,0,Walworth,2019,0,Walworth,2020,0
3188,WI,Walworth,Sharon PD,Arson,2018,0,Walworth,2019,0,Walworth,2020,0
3189,WI,Walworth,Linn Township PD,Arson,2018,0,Walworth,2019,0,Walworth,2020,0
3190,WI,Walworth,Lake Geneva PD,Arson,2018,0,Walworth,2019,0,Walworth,2020,1
3191,WI,Walworth,Genoa City PD,Arson,2018,0,Walworth,2019,0,Walworth,2020,0
3192,WI,Walworth,Geneva Town PD,Arson,2018,0,Walworth,2019,0,Walworth,2020,0
3193,WI,Walworth,Fontana PD,Arson,2018,0,Walworth,2019,0,Walworth,2020,0
3194,WI,Walworth,Elkhorn PD,Arson,2018,0,Walworth,2019,0,Walworth,2020,1
3195,WI,Walworth,East Troy Village PD,Arson,2018,0,Walworth,2019,0,Walworth,2020,0
3196,WI,Walworth,East Troy Town PD,Arson,2018,0,Walworth,2019,0,Walworth,2020,0
3197,WI,Walworth,Delavan Town PD,Arson,2018,5,Walworth,2019,0,Walworth,2020,0
3198,WI,Walworth,Delavan PD,Arson,2018,0,Walworth,2019,1,Walworth,2020,0
3199,WI,Walworth,Bloomfield PD,Arson,2018,1,Walworth,2019,0,Walworth,2020,1
3200,WI,Walworth,Whitewater PD,Motor Vehicle Theft,2018,10,Walworth,2019,8,Walworth,2020,6
3201,WI,Walworth,Walworth PD,Motor Vehicle Theft,2018,0,Walworth,2019,1,Walworth,2020,5
3202,WI,Walworth,Walworth Co SO,Motor Vehicle Theft,2018,14,Walworth,2019,8,Walworth,2020,10
3203,WI,Walworth,UW-Whitewater PD,Motor Vehicle Theft,2018,0,Walworth,2019,0,Walworth,2020,0
3204,WI,Walworth,Sharon PD,Motor Vehicle Theft,2018,0,Walworth,2019,0,Walworth,2020,0
3205,WI,Walworth,Linn Township PD,Motor Vehicle Theft,2018,3,Walworth,2019,0,Walworth,2020,1
3206,WI,Walworth,Lake Geneva PD,Motor Vehicle Theft,2018,0,Walworth,2019,3,Walworth,2020,2
3207,WI,Walworth,Genoa City PD,Motor Vehicle Theft,2018,1,Walworth,2019,1,Walworth,2020,0
3208,WI,Walworth,Geneva Town PD,Motor Vehicle Theft,2018,1,Walworth,2019,0,Walworth,2020,1
3209,WI,Walworth,Fontana PD,Motor Vehicle Theft,2018,0,Walworth,2019,0,Walworth,2020,5
3210,WI,Walworth,Elkhorn PD,Motor Vehicle Theft,2018,4,Walworth,2019,6,Walworth,2020,10
3211,WI,Walworth,East Troy Village PD,Motor Vehicle Theft,2018,0,Walworth,2019,0,Walworth,2020,2
3212,WI,Walworth,East Troy Town PD,Motor Vehicle Theft,2018,0,Walworth,2019,0,Walworth,2020,0
3213,WI,Walworth,Delavan Town PD,Motor Vehicle Theft,2018,4,Walworth,2019,1,Walworth,2020,3
3214,WI,Walworth,Delavan PD,Motor Vehicle Theft,2018,10,Walworth,2019,2,Walworth,2020,5
3215,WI,Walworth,Bloomfield PD,Motor Vehicle Theft,2018,2,Walworth,2019,0,Walworth,2020,5
3216,WI,Walworth,Whitewater PD,Larceny Theft,2018,74,Walworth,2019,141,Walworth,2020,116
3217,WI,Walworth,Walworth PD,Larceny Theft,2018,17,Walworth,2019,14,Walworth,2020,25
3218,WI,Walworth,Walworth Co SO,Larceny Theft,2018,91,Walworth,2019,74,Walworth,2020,65
3219,WI,Walworth,UW-Whitewater PD,Larceny Theft,2018,22,Walworth,2019,31,Walworth,2020,12
3220,WI,Walworth,Sharon PD,Larceny Theft,2018,3,Walworth,2019,0,Walworth,2020,0
3221,WI,Walworth,Linn Township PD,Larceny Theft,2018,3,Walworth,2019,7,Walworth,2020,17
3222,WI,Walworth,Lake Geneva PD,Larceny Theft,2018,172,Walworth,2019,133,Walworth,2020,120
3223,WI,Walworth,Genoa City PD,Larceny Theft,2018,15,Walworth,2019,9,Walworth,2020,9
3224,WI,Walworth,Geneva Town PD,Larceny Theft,2018,18,Walworth,2019,17,Walworth,2020,8
3225,WI,Walworth,Fontana PD,Larceny Theft,2018,10,Walworth,2019,4,Walworth,2020,7
3226,WI,Walworth,Elkhorn PD,Larceny Theft,2018,93,Walworth,2019,79,Walworth,2020,85
3227,WI,Walworth,East Troy Village PD,Larceny Theft,2018,41,Walworth,2019,24,Walworth,2020,14
3228,WI,Walworth,East Troy Town PD,Larceny Theft,2018,7,Walworth,2019,6,Walworth,2020,13
3229,WI,Walworth,Delavan Town PD,Larceny Theft,2018,24,Walworth,2019,20,Walworth,2020,20
3230,WI,Walworth,Delavan PD,Larceny Theft,2018,215,Walworth,2019,197,Walworth,2020,170
3231,WI,Walworth,Bloomfield PD,Larceny Theft,2018,37,Walworth,2019,30,Walworth,2020,35
3232,WI,Walworth,Whitewater PD,Burglary,2018,20,Walworth,2019,11,Walworth,2020,25
3233,WI,Walworth,Walworth PD,Burglary,2018,2,Walworth,2019,1,Walworth,2020,3
3234,WI,Walworth,Walworth Co SO,Burglary,2018,26,Walworth,2019,62,Walworth,2020,19
3235,WI,Walworth,UW-Whitewater PD,Burglary,2018,1,Walworth,2019,0,Walworth,2020,0
3236,WI,Walworth,Sharon PD,Burglary,2018,0,Walworth,2019,0,Walworth,2020,0
3237,WI,Walworth,Linn Township PD,Burglary,2018,0,Walworth,2019,4,Walworth,2020,6
3238,WI,Walworth,Lake Geneva PD,Burglary,2018,5,Walworth,2019,16,Walworth,2020,3
3239,WI,Walworth,Genoa City PD,Burglary,2018,2,Walworth,2019,0,Walworth,2020,2
3240,WI,Walworth,Geneva Town PD,Burglary,2018,4,Walworth,2019,2,Walworth,2020,1
3241,WI,Walworth,Fontana PD,Burglary,2018,4,Walworth,2019,1,Walworth,2020,0
3242,WI,Walworth,Elkhorn PD,Burglary,2018,16,Walworth,2019,10,Walworth,2020,8
3243,WI,Walworth,East Troy Village PD,Burglary,2018,2,Walworth,2019,1,Walworth,2020,0
3244,WI,Walworth,East Troy Town PD,Burglary,2018,4,Walworth,2019,3,Walworth,2020,0
3245,WI,Walworth,Delavan Town PD,Burglary,2018,9,Walworth,2019,1,Walworth,2020,1
3246,WI,Walworth,Delavan PD,Burglary,2018,18,Walworth,2019,4,Walworth,2020,13
3247,WI,Walworth,Bloomfield PD,Burglary,2018,11,Walworth,2019,5,Walworth,2020,4
3248,WI,Walworth,Whitewater PD,Aggravated Assault,2018,13,Walworth,2019,22,Walworth,2020,31
3249,WI,Walworth,Walworth PD,Aggravated Assault,2018,1,Walworth,2019,1,Walworth,2020,3
3250,WI,Walworth,Walworth Co SO,Aggravated Assault,2018,1,Walworth,2019,5,Walworth,2020,15
3251,WI,Walworth,UW-Whitewater PD,Aggravated Assault,2018,0,Walworth,2019,0,Walworth,2020,0
3252,WI,Walworth,Sharon PD,Aggravated Assault,2018,0,Walworth,2019,2,Walworth,2020,0
3253,WI,Walworth,Linn Township PD,Aggravated Assault,2018,1,Walworth,2019,0,Walworth,2020,3
3254,WI,Walworth,Lake Geneva PD,Aggravated Assault,2018,5,Walworth,2019,5,Walworth,2020,6
3255,WI,Walworth,Genoa City PD,Aggravated Assault,2018,0,Walworth,2019,0,Walworth,2020,3
3256,WI,Walworth,Geneva Town PD,Aggravated Assault,2018,0,Walworth,2019,2,Walworth,2020,1
3257,WI,Walworth,Fontana PD,Aggravated Assault,2018,0,Walworth,2019,1,Walworth,2020,0
3258,WI,Walworth,Elkhorn PD,Aggravated Assault,2018,9,Walworth,2019,4,Walworth,2020,8
3259,WI,Walworth,East Troy Village PD,Aggravated Assault,2018,3,Walworth,2019,7,Walworth,2020,8
3260,WI,Walworth,East Troy Town PD,Aggravated Assault,2018,1,Walworth,2019,4,Walworth,2020,0
3261,WI,Walworth,Delavan Town PD,Aggravated Assault,2018,1,Walworth,2019,5,Walworth,2020,2
3262,WI,Walworth,Delavan PD,Aggravated Assault,2018,15,Walworth,2019,12,Walworth,2020,9
3263,WI,Walworth,Bloomfield PD,Aggravated Assault,2018,8,Walworth,2019,7,Walworth,2020,4
3264,WI,Walworth,Whitewater PD,Robbery,2018,3,Walworth,2019,0,Walworth,2020,1
3265,WI,Walworth,Walworth PD,Robbery,2018,0,Walworth,2019,1,Walworth,2020,0
3266,WI,Walworth,Walworth Co SO,Robbery,2018,0,Walworth,2019,2,Walworth,2020,1
3267,WI,Walworth,UW-Whitewater PD,Robbery,2018,0,Walworth,2019,0,Walworth,2020,0
3268,WI,Walworth,Sharon PD,Robbery,2018,0,Walworth,2019,0,Walworth,2020,0
3269,WI,Walworth,Linn Township PD,Robbery,2018,0,Walworth,2019,0,Walworth,2020,0
3270,WI,Walworth,Lake Geneva PD,Robbery,2018,1,Walworth,2019,1,Walworth,2020,1
3271,WI,Walworth,Genoa City PD,Robbery,2018,2,Walworth,2019,0,Walworth,2020,0
3272,WI,Walworth,Geneva Town PD,Robbery,2018,0,Walworth,2019,0,Walworth,2020,0
3273,WI,Walworth,Fontana PD,Robbery,2018,0,Walworth,2019,0,Walworth,2020,0
3274,WI,Walworth,Elkhorn PD,Robbery,2018,1,Walworth,2019,4,Walworth,2020,3
3275,WI,Walworth,East Troy Village PD,Robbery,2018,1,Walworth,2019,0,Walworth,2020,0
3276,WI,Walworth,East Troy Town PD,Robbery,2018,0,Walworth,2019,0,Walworth,2020,0
3277,WI,Walworth,Delavan Town PD,Robbery,2018,0,Walworth,2019,0,Walworth,2020,1
3278,WI,Walworth,Delavan PD,Robbery,2018,1,Walworth,2019,0,Walworth,2020,0
3279,WI,Walworth,Bloomfield PD,Robbery,2018,0,Walworth,2019,1,Walworth,2020,0
3280,WI,Walworth,Whitewater PD,Rape - revised 2017,2018,8,Walworth,2019,13,Walworth,2020,5
3281,WI,Walworth,Walworth PD,Rape - revised 2017,2018,0,Walworth,2019,0,Walworth,2020,0
3282,WI,Walworth,Walworth Co SO,Rape - revised 2017,2018,8,Walworth,2019,3,Walworth,2020,1
3283,WI,Walworth,UW-Whitewater PD,Rape - revised 2017,2018,1,Walworth,2019,1,Walworth,2020,0
3284,WI,Walworth,Sharon PD,Rape - revised 2017,2018,0,Walworth,2019,0,Walworth,2020,0
3285,WI,Walworth,Linn Township PD,Rape - revised 2017,2018,0,Walworth,2019,0,Walworth,2020,0
3286,WI,Walworth,Lake Geneva PD,Rape - revised 2017,2018,7,Walworth,2019,4,Walworth,2020,2
3287,WI,Walworth,Genoa City PD,Rape - revised 2017,2018,0,Walworth,2019,0,Walworth,2020,0
3288,WI,Walworth,Geneva Town PD,Rape - revised 2017,2018,0,Walworth,2019,0,Walworth,2020,0
3289,WI,Walworth,Fontana PD,Rape - revised 2017,2018,0,Walworth,2019,1,Walworth,2020,1
3290,WI,Walworth,Elkhorn PD,Rape - revised 2017,2018,3,Walworth,2019,4,Walworth,2020,6
3291,WI,Walworth,East Troy Village PD,Rape - revised 2017,2018,0,Walworth,2019,0,Walworth,2020,0
3292,WI,Walworth,East Troy Town PD,Rape - revised 2017,2018,1,Walworth,2019,0,Walworth,2020,0
3293,WI,Walworth,Delavan Town PD,Rape - revised 2017,2018,0,Walworth,2019,2,Walworth,2020,0
3294,WI,Walworth,Delavan PD,Rape - revised 2017,2018,6,Walworth,2019,3,Walworth,2020,4
3295,WI,Walworth,Bloomfield PD,Rape - revised 2017,2018,3,Walworth,2019,2,Walworth,2020,2
3296,WI,Walworth,Whitewater PD,Homicide,2018,0,Walworth,2019,0,Walworth,2020,0
3297,WI,Walworth,Walworth PD,Homicide,2018,0,Walworth,2019,0,Walworth,2020,0
3298,WI,Walworth,Walworth Co SO,Homicide,2018,0,Walworth,2019,0,Walworth,2020,0
3299,WI,Walworth,UW-Whitewater PD,Homicide,2018,0,Walworth,2019,0,Walworth,2020,0
3300,WI,Walworth,Sharon PD,Homicide,2018,0,Walworth,2019,0,Walworth,2020,0
3301,WI,Walworth,Linn Township PD,Homicide,2018,0,Walworth,2019,0,Walworth,2020,0
3302,WI,Walworth,Lake Geneva PD,Homicide,2018,0,Walworth,2019,0,Walworth,2020,2
3303,WI,Walworth,Genoa City PD,Homicide,2018,0,Walworth,2019,0,Walworth,2020,0
3304,WI,Walworth,Geneva Town PD,Homicide,2018,0,Walworth,2019,0,Walworth,2020,0
3305,WI,Walworth,Fontana PD,Homicide,2018,0,Walworth,2019,0,Walworth,2020,0
3306,WI,Walworth,Elkhorn PD,Homicide,2018,0,Walworth,2019,0,Walworth,2020,0
3307,WI,Walworth,East Troy Village PD,Homicide,2018,0,Walworth,2019,0,Walworth,2020,0
3308,WI,Walworth,East Troy Town PD,Homicide,2018,0,Walworth,2019,0,Walworth,2020,0
3309,WI,Walworth,Delavan Town PD,Homicide,2018,0,Walworth,2019,1,Walworth,2020,0
3310,WI,Walworth,Delavan PD,Homicide,2018,1,Walworth,2019,2,Walworth,2020,1
3311,WI,Walworth,Bloomfield PD,Homicide,2018,0,Walworth,2019,0,Walworth,2020,0
3312,WI,Washburn,Washburn Co SO,Simple Assault,2018,34,Washburn,2019,48,Washburn,2020,39
3313,WI,Washburn,Spooner PD,Simple Assault,2018,1,Washburn,2019,2,Washburn,2020,7
3314,WI,Washburn,Birchwood PD,Simple Assault,2018,0,Washburn,2019,0,Washburn,2020,0
3315,WI,Washburn,Washburn Co SO,Arson,2018,0,Washburn,2019,0,Washburn,2020,0
3316,WI,Washburn,Spooner PD,Arson,2018,0,Washburn,2019,0,Washburn,2020,0
3317,WI,Washburn,Birchwood PD,Arson,2018,0,Washburn,2019,0,Washburn,2020,0
3318,WI,Washburn,Washburn Co SO,Motor Vehicle Theft,2018,9,Washburn,2019,9,Washburn,2020,6
3319,WI,Washburn,Spooner PD,Motor Vehicle Theft,2018,0,Washburn,2019,0,Washburn,2020,2
3320,WI,Washburn,Birchwood PD,Motor Vehicle Theft,2018,0,Washburn,2019,0,Washburn,2020,0
3321,WI,Washburn,Washburn Co SO,Larceny Theft,2018,49,Washburn,2019,63,Washburn,2020,63
3322,WI,Washburn,Spooner PD,Larceny Theft,2018,27,Washburn,2019,39,Washburn,2020,30
3323,WI,Washburn,Birchwood PD,Larceny Theft,2018,9,Washburn,2019,1,Washburn,2020,0
3324,WI,Washburn,Washburn Co SO,Burglary,2018,28,Washburn,2019,51,Washburn,2020,21
3325,WI,Washburn,Spooner PD,Burglary,2018,3,Washburn,2019,3,Washburn,2020,9
3326,WI,Washburn,Birchwood PD,Burglary,2018,1,Washburn,2019,1,Washburn,2020,0
3327,WI,Washburn,Washburn Co SO,Aggravated Assault,2018,27,Washburn,2019,13,Washburn,2020,14
3328,WI,Washburn,Spooner PD,Aggravated Assault,2018,10,Washburn,2019,8,Washburn,2020,9
3329,WI,Washburn,Birchwood PD,Aggravated Assault,2018,1,Washburn,2019,0,Washburn,2020,0
3330,WI,Washburn,Washburn Co SO,Robbery,2018,0,Washburn,2019,0,Washburn,2020,0
3331,WI,Washburn,Spooner PD,Robbery,2018,0,Washburn,2019,1,Washburn,2020,0
3332,WI,Washburn,Birchwood PD,Robbery,2018,0,Washburn,2019,0,Washburn,2020,0
3333,WI,Washburn,Washburn Co SO,Rape - revised 2017,2018,4,Washburn,2019,6,Washburn,2020,1
3334,WI,Washburn,Spooner PD,Rape - revised 2017,2018,3,Washburn,2019,3,Washburn,2020,2
3335,WI,Washburn,Birchwood PD,Rape - revised 2017,2018,0,Washburn,2019,0,Washburn,2020,0
3336,WI,Washburn,Washburn Co SO,Homicide,2018,0,Washburn,2019,0,Washburn,2020,0
3337,WI,Washburn,Spooner PD,Homicide,2018,0,Washburn,2019,1,Washburn,2020,0
3338,WI,Washburn,Birchwood PD,Homicide,2018,0,Washburn,2019,0,Washburn,2020,0
3339,WI,Washington,West Bend PD,Simple Assault,2018,142,Washington,2019,142,Washington,2020,149
3340,WI,Washington,Washington Co SO,Simple Assault,2018,47,Washington,2019,37,Washington,2020,48
3341,WI,Washington,Slinger PD,Simple Assault,2018,3,Washington,2019,3,Washington,2020,10
3342,WI,Washington,Kewaskum PD,Simple Assault,2018,5,Washington,2019,5,Washington,2020,6
3343,WI,Washington,Jackson PD,Simple Assault,2018,11,Washington,2019,11,Washington,2020,6
3344,WI,Washington,Hartford Township PD,Simple Assault,2018,0,Washington,2019,0,Washington,2020,0
3345,WI,Washington,Hartford PD,Simple Assault,2018,29,Washington,2019,37,Washington,2020,38
3346,WI,Washington,Germantown PD,Simple Assault,2018,38,Washington,2019,28,Washington,2020,30
3347,WI,Washington,West Bend PD,Arson,2018,0,Washington,2019,1,Washington,2020,1
3348,WI,Washington,Washington Co SO,Arson,2018,8,Washington,2019,0,Washington,2020,0
3349,WI,Washington,Slinger PD,Arson,2018,0,Washington,2019,0,Washington,2020,0
3350,WI,Washington,Kewaskum PD,Arson,2018,0,Washington,2019,0,Washington,2020,0
3351,WI,Washington,Jackson PD,Arson,2018,0,Washington,2019,0,Washington,2020,0
3352,WI,Washington,Hartford Township PD,Arson,2018,0,Washington,2019,0,Washington,2020,0
3353,WI,Washington,Hartford PD,Arson,2018,0,Washington,2019,0,Washington,2020,2
3354,WI,Washington,Germantown PD,Arson,2018,1,Washington,2019,0,Washington,2020,0
3355,WI,Washington,West Bend PD,Motor Vehicle Theft,2018,14,Washington,2019,15,Washington,2020,14
3356,WI,Washington,Washington Co SO,Motor Vehicle Theft,2018,25,Washington,2019,7,Washington,2020,15
3357,WI,Washington,Slinger PD,Motor Vehicle Theft,2018,4,Washington,2019,1,Washington,2020,1
3358,WI,Washington,Kewaskum PD,Motor Vehicle Theft,2018,1,Washington,2019,0,Washington,2020,1
