County,Agency_Name,Offense_Description,Min_months_submitted,Year,Offense_Count
Forest,Forest Co SO,Aggravated Assault,12,2018,11
Forest,Crandon PD,Aggravated Assault,12,2018,1
Forest,Forest Co SO,Robbery,12,2018,1
Forest,Crandon PD,Robbery,12,2018,0
Forest,Forest Co SO,Rape - revised 2017,12,2018,9
Forest,Crandon PD,Rape - revised 2017,12,2018,0
Forest,Forest Co SO,Homicide,12,2018,0
Forest,Crandon PD,Homicide,12,2018,0
Grant,UW-Platteville PD,Simple Assault,12,2018,3
Grant,Platteville PD,Simple Assault,12,2018,118
Grant,Muscoda PD,Simple Assault,12,2018,4
Grant,Lancaster PD,Simple Assault,12,2018,20
Grant,Hazel Green PD,Simple Assault,12,2018,0
Grant,Grant Co SO,Simple Assault,12,2018,59
Grant,Fennimore PD,Simple Assault,12,2018,12
Grant,Cuba City PD,Simple Assault,12,2018,1
Grant,Boscobel PD,Simple Assault,12,2018,9
Grant,UW-Platteville PD,Arson,12,2018,0
Grant,Platteville PD,Arson,12,2018,0
Grant,Muscoda PD,Arson,12,2018,0
Grant,Lancaster PD,Arson,12,2018,0
Grant,Hazel Green PD,Arson,12,2018,0
Grant,Grant Co SO,Arson,12,2018,1
Grant,Fennimore PD,Arson,12,2018,0
Grant,Cuba City PD,Arson,12,2018,0
Grant,Boscobel PD,Arson,12,2018,0
Grant,UW-Platteville PD,Motor Vehicle Theft,12,2018,1
Grant,Platteville PD,Motor Vehicle Theft,12,2018,3
Grant,Muscoda PD,Motor Vehicle Theft,12,2018,0
Grant,Lancaster PD,Motor Vehicle Theft,12,2018,1
Grant,Hazel Green PD,Motor Vehicle Theft,12,2018,1
Grant,Grant Co SO,Motor Vehicle Theft,12,2018,8
Grant,Fennimore PD,Motor Vehicle Theft,12,2018,0
Grant,Cuba City PD,Motor Vehicle Theft,12,2018,0
Grant,Boscobel PD,Motor Vehicle Theft,12,2018,0
Grant,UW-Platteville PD,Larceny Theft,12,2018,37
Grant,Platteville PD,Larceny Theft,12,2018,197
Grant,Muscoda PD,Larceny Theft,12,2018,18
Grant,Lancaster PD,Larceny Theft,12,2018,35
Grant,Hazel Green PD,Larceny Theft,12,2018,2
Grant,Grant Co SO,Larceny Theft,12,2018,93
Grant,Fennimore PD,Larceny Theft,12,2018,6
Grant,Cuba City PD,Larceny Theft,12,2018,2
Grant,Boscobel PD,Larceny Theft,12,2018,13
Grant,UW-Platteville PD,Burglary,12,2018,1
Grant,Platteville PD,Burglary,12,2018,11
Grant,Muscoda PD,Burglary,12,2018,2
Grant,Lancaster PD,Burglary,12,2018,4
Grant,Hazel Green PD,Burglary,12,2018,1
Grant,Grant Co SO,Burglary,12,2018,21
Grant,Fennimore PD,Burglary,12,2018,1
Grant,Cuba City PD,Burglary,12,2018,0
Grant,Boscobel PD,Burglary,12,2018,4
Grant,UW-Platteville PD,Aggravated Assault,12,2018,0
Grant,Platteville PD,Aggravated Assault,12,2018,25
Grant,Muscoda PD,Aggravated Assault,12,2018,2
Grant,Lancaster PD,Aggravated Assault,12,2018,11
Grant,Hazel Green PD,Aggravated Assault,12,2018,1
Grant,Grant Co SO,Aggravated Assault,12,2018,20
Grant,Fennimore PD,Aggravated Assault,12,2018,2
Grant,Cuba City PD,Aggravated Assault,12,2018,0
Grant,Boscobel PD,Aggravated Assault,12,2018,8
Grant,UW-Platteville PD,Robbery,12,2018,0
Grant,Platteville PD,Robbery,12,2018,1
Grant,Muscoda PD,Robbery,12,2018,0
Grant,Lancaster PD,Robbery,12,2018,0
Grant,Hazel Green PD,Robbery,12,2018,0
Grant,Grant Co SO,Robbery,12,2018,0
Grant,Fennimore PD,Robbery,12,2018,0
Grant,Cuba City PD,Robbery,12,2018,0
Grant,Boscobel PD,Robbery,12,2018,0
Grant,UW-Platteville PD,Rape - revised 2017,12,2018,3
Grant,Platteville PD,Rape - revised 2017,12,2018,8
Grant,Muscoda PD,Rape - revised 2017,12,2018,0
Grant,Lancaster PD,Rape - revised 2017,12,2018,4
Grant,Hazel Green PD,Rape - revised 2017,12,2018,0
Grant,Grant Co SO,Rape - revised 2017,12,2018,11
Grant,Fennimore PD,Rape - revised 2017,12,2018,5
Grant,Cuba City PD,Rape - revised 2017,12,2018,0
Grant,Boscobel PD,Rape - revised 2017,12,2018,2
Grant,UW-Platteville PD,Homicide,12,2018,0
Grant,Platteville PD,Homicide,12,2018,0
Grant,Muscoda PD,Homicide,12,2018,0
Grant,Lancaster PD,Homicide,12,2018,0
Grant,Hazel Green PD,Homicide,12,2018,0
Grant,Grant Co SO,Homicide,12,2018,1
Grant,Fennimore PD,Homicide,12,2018,0
Grant,Cuba City PD,Homicide,12,2018,0
Grant,Boscobel PD,Homicide,12,2018,0
Green,New Glarus PD,Simple Assault,12,2018,2
Green,Monticello PD,Simple Assault,12,2018,0
Green,Monroe PD,Simple Assault,12,2018,31
Green,Green Co SO,Simple Assault,12,2018,18
Green,Brodhead PD,Simple Assault,12,2018,11
Green,Albany PD,Simple Assault,12,2018,1
Green,New Glarus PD,Arson,12,2018,1
Green,Monticello PD,Arson,12,2018,0
Green,Monroe PD,Arson,12,2018,0
Green,Green Co SO,Arson,12,2018,0
Green,Brodhead PD,Arson,12,2018,0
Green,Albany PD,Arson,12,2018,0
Green,New Glarus PD,Motor Vehicle Theft,12,2018,1
Green,Monticello PD,Motor Vehicle Theft,12,2018,0
Green,Monroe PD,Motor Vehicle Theft,12,2018,8
Green,Green Co SO,Motor Vehicle Theft,12,2018,2
Green,Brodhead PD,Motor Vehicle Theft,12,2018,3
Green,Albany PD,Motor Vehicle Theft,12,2018,0
Green,New Glarus PD,Larceny Theft,12,2018,19
Green,Monticello PD,Larceny Theft,12,2018,1
Green,Monroe PD,Larceny Theft,12,2018,110
Green,Green Co SO,Larceny Theft,12,2018,37
Green,Brodhead PD,Larceny Theft,12,2018,52
Green,Albany PD,Larceny Theft,12,2018,4
Green,New Glarus PD,Burglary,12,2018,1
Green,Monticello PD,Burglary,12,2018,0
Green,Monroe PD,Burglary,12,2018,9
Green,Green Co SO,Burglary,12,2018,11
Green,Brodhead PD,Burglary,12,2018,3
Green,Albany PD,Burglary,12,2018,2
Green,New Glarus PD,Aggravated Assault,12,2018,1
Green,Monticello PD,Aggravated Assault,12,2018,0
Green,Monroe PD,Aggravated Assault,12,2018,8
Green,Green Co SO,Aggravated Assault,12,2018,5
Green,Brodhead PD,Aggravated Assault,12,2018,3
Green,Albany PD,Aggravated Assault,12,2018,2
Green,New Glarus PD,Robbery,12,2018,0
Green,Monticello PD,Robbery,12,2018,0
Green,Monroe PD,Robbery,12,2018,0
Green,Green Co SO,Robbery,12,2018,2
Green,Brodhead PD,Robbery,12,2018,0
Green,Albany PD,Robbery,12,2018,0
Green,New Glarus PD,Rape - revised 2017,12,2018,0
Green,Monticello PD,Rape - revised 2017,12,2018,0
Green,Monroe PD,Rape - revised 2017,12,2018,3
Green,Green Co SO,Rape - revised 2017,12,2018,0
Green,Brodhead PD,Rape - revised 2017,12,2018,0
Green,Albany PD,Rape - revised 2017,12,2018,0
Green,New Glarus PD,Homicide,12,2018,0
Green,Monticello PD,Homicide,12,2018,0
Green,Monroe PD,Homicide,12,2018,0
Green,Green Co SO,Homicide,12,2018,0
Green,Brodhead PD,Homicide,12,2018,0
Green,Albany PD,Homicide,12,2018,0
GreenLake,Princeton PD,Simple Assault,12,2018,4
GreenLake,Markesan PD,Simple Assault,12,2018,1
GreenLake,Green Lake PD,Simple Assault,12,2018,0
GreenLake,Green Lake Co SO,Simple Assault,12,2018,11
GreenLake,Berlin PD,Simple Assault,12,2018,24
GreenLake,Princeton PD,Arson,12,2018,0
GreenLake,Markesan PD,Arson,12,2018,0
GreenLake,Green Lake PD,Arson,12,2018,0
GreenLake,Green Lake Co SO,Arson,12,2018,0
GreenLake,Berlin PD,Arson,12,2018,0
GreenLake,Princeton PD,Motor Vehicle Theft,12,2018,0
GreenLake,Markesan PD,Motor Vehicle Theft,12,2018,2
GreenLake,Green Lake PD,Motor Vehicle Theft,12,2018,0
GreenLake,Green Lake Co SO,Motor Vehicle Theft,12,2018,3
GreenLake,Berlin PD,Motor Vehicle Theft,12,2018,4
GreenLake,Princeton PD,Larceny Theft,12,2018,15
GreenLake,Markesan PD,Larceny Theft,12,2018,12
GreenLake,Green Lake PD,Larceny Theft,12,2018,13
GreenLake,Green Lake Co SO,Larceny Theft,12,2018,23
GreenLake,Berlin PD,Larceny Theft,12,2018,61
GreenLake,Princeton PD,Burglary,12,2018,1
GreenLake,Markesan PD,Burglary,12,2018,0
GreenLake,Green Lake PD,Burglary,12,2018,0
GreenLake,Green Lake Co SO,Burglary,12,2018,16
GreenLake,Berlin PD,Burglary,12,2018,7
GreenLake,Princeton PD,Aggravated Assault,12,2018,0
GreenLake,Markesan PD,Aggravated Assault,12,2018,0
GreenLake,Green Lake PD,Aggravated Assault,12,2018,0
GreenLake,Green Lake Co SO,Aggravated Assault,12,2018,4
GreenLake,Berlin PD,Aggravated Assault,12,2018,3
GreenLake,Princeton PD,Robbery,12,2018,0
GreenLake,Markesan PD,Robbery,12,2018,0
GreenLake,Green Lake PD,Robbery,12,2018,0
GreenLake,Green Lake Co SO,Robbery,12,2018,0
GreenLake,Berlin PD,Robbery,12,2018,0
GreenLake,Princeton PD,Rape - revised 2017,12,2018,1
GreenLake,Markesan PD,Rape - revised 2017,12,2018,0
GreenLake,Green Lake PD,Rape - revised 2017,12,2018,0
GreenLake,Green Lake Co SO,Rape - revised 2017,12,2018,1
GreenLake,Berlin PD,Rape - revised 2017,12,2018,0
GreenLake,Princeton PD,Homicide,12,2018,0
GreenLake,Markesan PD,Homicide,12,2018,0
GreenLake,Green Lake PD,Homicide,12,2018,0
GreenLake,Green Lake Co SO,Homicide,12,2018,0
GreenLake,Berlin PD,Homicide,12,2018,0
Iowa,Mineral Pt PD,Simple Assault,12,2018,13
Iowa,Linden PD,Simple Assault,12,2018,0
Iowa,Iowa Co SO,Simple Assault,12,2018,28
Iowa,Highland PD,Simple Assault,12,2018,0
Iowa,Dodgeville PD,Simple Assault,11,2018,9
Iowa,Barneveld PD,Simple Assault,12,2018,0
Iowa,Avoca PD,Simple Assault,12,2018,1
Iowa,Mineral Pt PD,Arson,12,2018,0
Iowa,Linden PD,Arson,12,2018,0
Iowa,Iowa Co SO,Arson,12,2018,1
Iowa,Highland PD,Arson,12,2018,0
Iowa,Dodgeville PD,Arson,11,2018,0
Iowa,Barneveld PD,Arson,12,2018,0
Iowa,Avoca PD,Arson,12,2018,0
Iowa,Mineral Pt PD,Motor Vehicle Theft,12,2018,0
Iowa,Linden PD,Motor Vehicle Theft,12,2018,0
Iowa,Iowa Co SO,Motor Vehicle Theft,12,2018,4
Iowa,Highland PD,Motor Vehicle Theft,12,2018,0
Iowa,Dodgeville PD,Motor Vehicle Theft,11,2018,2
Iowa,Barneveld PD,Motor Vehicle Theft,12,2018,0
Iowa,Avoca PD,Motor Vehicle Theft,12,2018,0
Iowa,Mineral Pt PD,Larceny Theft,12,2018,22
Iowa,Linden PD,Larceny Theft,12,2018,0
Iowa,Iowa Co SO,Larceny Theft,12,2018,33
Iowa,Highland PD,Larceny Theft,12,2018,2
Iowa,Dodgeville PD,Larceny Theft,11,2018,75
Iowa,Barneveld PD,Larceny Theft,12,2018,5
Iowa,Avoca PD,Larceny Theft,12,2018,0
Iowa,Mineral Pt PD,Burglary,12,2018,6
Iowa,Linden PD,Burglary,12,2018,0
Iowa,Iowa Co SO,Burglary,12,2018,6
Iowa,Highland PD,Burglary,12,2018,1
Iowa,Dodgeville PD,Burglary,11,2018,3
Iowa,Barneveld PD,Burglary,12,2018,6
Iowa,Avoca PD,Burglary,12,2018,0
Iowa,Mineral Pt PD,Aggravated Assault,12,2018,2
Iowa,Linden PD,Aggravated Assault,12,2018,0
Iowa,Iowa Co SO,Aggravated Assault,12,2018,10
Iowa,Highland PD,Aggravated Assault,12,2018,0
Iowa,Dodgeville PD,Aggravated Assault,11,2018,1
Iowa,Barneveld PD,Aggravated Assault,12,2018,0
Iowa,Avoca PD,Aggravated Assault,12,2018,0
Iowa,Mineral Pt PD,Robbery,12,2018,0
Iowa,Linden PD,Robbery,12,2018,0
Iowa,Iowa Co SO,Robbery,12,2018,0
Iowa,Highland PD,Robbery,12,2018,0
Iowa,Dodgeville PD,Robbery,11,2018,1
Iowa,Barneveld PD,Robbery,12,2018,0
Iowa,Avoca PD,Robbery,12,2018,0
Iowa,Mineral Pt PD,Rape - revised 2017,12,2018,0
Iowa,Linden PD,Rape - revised 2017,12,2018,0
Iowa,Iowa Co SO,Rape - revised 2017,12,2018,1
Iowa,Highland PD,Rape - revised 2017,12,2018,0
Iowa,Dodgeville PD,Rape - revised 2017,11,2018,2
Iowa,Barneveld PD,Rape - revised 2017,12,2018,0
Iowa,Avoca PD,Rape - revised 2017,12,2018,0
Iowa,Mineral Pt PD,Homicide,12,2018,0
Iowa,Linden PD,Homicide,12,2018,0
Iowa,Iowa Co SO,Homicide,12,2018,1
Iowa,Highland PD,Homicide,12,2018,0
Iowa,Dodgeville PD,Homicide,11,2018,0
Iowa,Barneveld PD,Homicide,12,2018,0
Iowa,Avoca PD,Homicide,12,2018,0
Iron,Iron Co SO,Simple Assault,12,2018,20
Iron,Hurley PD,Simple Assault,12,2018,0
Iron,Iron Co SO,Arson,12,2018,0
Iron,Hurley PD,Arson,12,2018,0
Iron,Iron Co SO,Motor Vehicle Theft,12,2018,6
Iron,Hurley PD,Motor Vehicle Theft,12,2018,2
Iron,Iron Co SO,Larceny Theft,12,2018,43
Iron,Hurley PD,Larceny Theft,12,2018,9
Iron,Iron Co SO,Burglary,12,2018,16
Iron,Hurley PD,Burglary,12,2018,0
Iron,Iron Co SO,Aggravated Assault,12,2018,5
Iron,Hurley PD,Aggravated Assault,12,2018,1
Iron,Iron Co SO,Robbery,12,2018,0
Iron,Hurley PD,Robbery,12,2018,0
Iron,Iron Co SO,Rape - revised 2017,12,2018,1
Iron,Hurley PD,Rape - revised 2017,12,2018,0
Iron,Iron Co SO,Homicide,12,2018,0
Iron,Hurley PD,Homicide,12,2018,0
Jackson,Jackson Co SO,Simple Assault,12,2018,44
Jackson,Black River Falls PD,Simple Assault,12,2018,10
Jackson,Jackson Co SO,Arson,12,2018,0
Jackson,Black River Falls PD,Arson,12,2018,0
Jackson,Jackson Co SO,Motor Vehicle Theft,12,2018,29
Jackson,Black River Falls PD,Motor Vehicle Theft,12,2018,7
Jackson,Jackson Co SO,Larceny Theft,12,2018,85
Jackson,Black River Falls PD,Larceny Theft,12,2018,97
Jackson,Jackson Co SO,Burglary,12,2018,56
Jackson,Black River Falls PD,Burglary,12,2018,11
Jackson,Jackson Co SO,Aggravated Assault,12,2018,8
Jackson,Black River Falls PD,Aggravated Assault,12,2018,2
Jackson,Jackson Co SO,Robbery,12,2018,1
Jackson,Black River Falls PD,Robbery,12,2018,1
Jackson,Jackson Co SO,Rape - revised 2017,12,2018,2
Jackson,Black River Falls PD,Rape - revised 2017,12,2018,3
Jackson,Jackson Co SO,Homicide,12,2018,0
Jackson,Black River Falls PD,Homicide,12,2018,0
Jefferson,Watertown PD,Simple Assault,12,2018,76
Jefferson,Waterloo PD,Simple Assault,12,2018,1
Jefferson,Palmyra PD,Simple Assault,12,2018,8
Jefferson,Lake Mills PD,Simple Assault,12,2018,6
Jefferson,Jefferson PD,Simple Assault,12,2018,18
Jefferson,Jefferson Co SO,Simple Assault,12,2018,64
Jefferson,Fort Atkinson PD,Simple Assault,12,2018,56
Jefferson,Watertown PD,Arson,12,2018,0
Jefferson,Waterloo PD,Arson,12,2018,0
Jefferson,Palmyra PD,Arson,12,2018,0
Jefferson,Lake Mills PD,Arson,12,2018,0
Jefferson,Jefferson PD,Arson,12,2018,2
Jefferson,Jefferson Co SO,Arson,12,2018,2
Jefferson,Fort Atkinson PD,Arson,12,2018,0
Jefferson,Watertown PD,Motor Vehicle Theft,12,2018,5
Jefferson,Waterloo PD,Motor Vehicle Theft,12,2018,0
Jefferson,Palmyra PD,Motor Vehicle Theft,12,2018,1
Jefferson,Lake Mills PD,Motor Vehicle Theft,12,2018,0
Jefferson,Jefferson PD,Motor Vehicle Theft,12,2018,5
Jefferson,Jefferson Co SO,Motor Vehicle Theft,12,2018,19
Jefferson,Fort Atkinson PD,Motor Vehicle Theft,12,2018,0
Jefferson,Watertown PD,Larceny Theft,12,2018,185
Jefferson,Waterloo PD,Larceny Theft,12,2018,23
Jefferson,Palmyra PD,Larceny Theft,12,2018,12
Jefferson,Lake Mills PD,Larceny Theft,12,2018,13
Jefferson,Jefferson PD,Larceny Theft,12,2018,137
Jefferson,Jefferson Co SO,Larceny Theft,12,2018,207
Jefferson,Fort Atkinson PD,Larceny Theft,12,2018,152
Jefferson,Watertown PD,Burglary,12,2018,30
Jefferson,Waterloo PD,Burglary,12,2018,1
Jefferson,Palmyra PD,Burglary,12,2018,3
Jefferson,Lake Mills PD,Burglary,12,2018,1
Jefferson,Jefferson PD,Burglary,12,2018,4
Jefferson,Jefferson Co SO,Burglary,12,2018,40
Jefferson,Fort Atkinson PD,Burglary,12,2018,17
Jefferson,Watertown PD,Aggravated Assault,12,2018,31
Jefferson,Waterloo PD,Aggravated Assault,12,2018,5
Jefferson,Palmyra PD,Aggravated Assault,12,2018,2
Jefferson,Lake Mills PD,Aggravated Assault,12,2018,9
Jefferson,Jefferson PD,Aggravated Assault,12,2018,7
Jefferson,Jefferson Co SO,Aggravated Assault,12,2018,33
Jefferson,Fort Atkinson PD,Aggravated Assault,12,2018,14
Jefferson,Watertown PD,Robbery,12,2018,4
Jefferson,Waterloo PD,Robbery,12,2018,0
Jefferson,Palmyra PD,Robbery,12,2018,0
Jefferson,Lake Mills PD,Robbery,12,2018,1
Jefferson,Jefferson PD,Robbery,12,2018,1
Jefferson,Jefferson Co SO,Robbery,12,2018,0
Jefferson,Fort Atkinson PD,Robbery,12,2018,3
Jefferson,Watertown PD,Rape - revised 2017,12,2018,11
Jefferson,Waterloo PD,Rape - revised 2017,12,2018,3
Jefferson,Palmyra PD,Rape - revised 2017,12,2018,0
Jefferson,Lake Mills PD,Rape - revised 2017,12,2018,0
Jefferson,Jefferson PD,Rape - revised 2017,12,2018,7
Jefferson,Jefferson Co SO,Rape - revised 2017,12,2018,1
Jefferson,Fort Atkinson PD,Rape - revised 2017,12,2018,7
Jefferson,Watertown PD,Homicide,12,2018,0
Jefferson,Waterloo PD,Homicide,12,2018,0
Jefferson,Palmyra PD,Homicide,12,2018,0
Jefferson,Lake Mills PD,Homicide,12,2018,0
Jefferson,Jefferson PD,Homicide,12,2018,0
Jefferson,Jefferson Co SO,Homicide,12,2018,0
Jefferson,Fort Atkinson PD,Homicide,12,2018,1
Juneau,New Lisbon PD,Simple Assault,12,2018,2
Juneau,Mauston PD,Simple Assault,12,2018,9
Juneau,Lyndon Station PD,Simple Assault,10,2018,0
Juneau,Juneau Co SO,Simple Assault,12,2018,53
Juneau,Elroy PD,Simple Assault,12,2018,2
Juneau,New Lisbon PD,Arson,12,2018,0
Juneau,Mauston PD,Arson,12,2018,0
Juneau,Lyndon Station PD,Arson,10,2018,0
Juneau,Juneau Co SO,Arson,12,2018,0
Juneau,Elroy PD,Arson,12,2018,0
Juneau,New Lisbon PD,Motor Vehicle Theft,12,2018,0
Juneau,Mauston PD,Motor Vehicle Theft,12,2018,3
Juneau,Lyndon Station PD,Motor Vehicle Theft,10,2018,0
Juneau,Juneau Co SO,Motor Vehicle Theft,12,2018,8
Juneau,Elroy PD,Motor Vehicle Theft,12,2018,0
Juneau,New Lisbon PD,Larceny Theft,12,2018,8
Juneau,Mauston PD,Larceny Theft,12,2018,29
Juneau,Lyndon Station PD,Larceny Theft,10,2018,0
Juneau,Juneau Co SO,Larceny Theft,12,2018,112
Juneau,Elroy PD,Larceny Theft,12,2018,5
Juneau,New Lisbon PD,Burglary,12,2018,0
Juneau,Mauston PD,Burglary,12,2018,2
Juneau,Lyndon Station PD,Burglary,10,2018,0
Juneau,Juneau Co SO,Burglary,12,2018,45
Juneau,Elroy PD,Burglary,12,2018,1
Juneau,New Lisbon PD,Aggravated Assault,12,2018,8
Juneau,Mauston PD,Aggravated Assault,12,2018,16
Juneau,Lyndon Station PD,Aggravated Assault,10,2018,0
Juneau,Juneau Co SO,Aggravated Assault,12,2018,16
Juneau,Elroy PD,Aggravated Assault,12,2018,0
Juneau,New Lisbon PD,Robbery,12,2018,0
Juneau,Mauston PD,Robbery,12,2018,0
Juneau,Lyndon Station PD,Robbery,10,2018,0
Juneau,Juneau Co SO,Robbery,12,2018,1
Juneau,Elroy PD,Robbery,12,2018,0
Juneau,New Lisbon PD,Rape - revised 2017,12,2018,0
Juneau,Mauston PD,Rape - revised 2017,12,2018,0
Juneau,Lyndon Station PD,Rape - revised 2017,10,2018,0
Juneau,Juneau Co SO,Rape - revised 2017,12,2018,7
Juneau,Elroy PD,Rape - revised 2017,12,2018,0
Juneau,New Lisbon PD,Homicide,12,2018,0
Juneau,Mauston PD,Homicide,12,2018,0
Juneau,Lyndon Station PD,Homicide,10,2018,0
Juneau,Juneau Co SO,Homicide,12,2018,0
Juneau,Elroy PD,Homicide,12,2018,0
Kenosha,UW-Parkside PD,Simple Assault,12,2018,0
Kenosha,Twin Lakes PD,Simple Assault,12,2018,10
Kenosha,Pleasant Prairie PD,Simple Assault,12,2018,31
Kenosha,Kenosha PD,Simple Assault,12,2018,801
Kenosha,Kenosha Co SO,Simple Assault,12,2018,142
Kenosha,UW-Parkside PD,Arson,12,2018,0
Kenosha,Twin Lakes PD,Arson,12,2018,0
Kenosha,Pleasant Prairie PD,Arson,12,2018,0
Kenosha,Kenosha PD,Arson,12,2018,3
Kenosha,Kenosha Co SO,Arson,12,2018,0
Kenosha,UW-Parkside PD,Motor Vehicle Theft,12,2018,0
Kenosha,Twin Lakes PD,Motor Vehicle Theft,12,2018,2
Kenosha,Pleasant Prairie PD,Motor Vehicle Theft,12,2018,3
Kenosha,Kenosha PD,Motor Vehicle Theft,12,2018,51
Kenosha,Kenosha Co SO,Motor Vehicle Theft,12,2018,19
Kenosha,UW-Parkside PD,Larceny Theft,12,2018,18
Kenosha,Twin Lakes PD,Larceny Theft,12,2018,17
Kenosha,Pleasant Prairie PD,Larceny Theft,12,2018,358
Kenosha,Kenosha PD,Larceny Theft,12,2018,"1,196"
Kenosha,Kenosha Co SO,Larceny Theft,12,2018,271
Kenosha,UW-Parkside PD,Burglary,12,2018,0
Kenosha,Twin Lakes PD,Burglary,12,2018,6
Kenosha,Pleasant Prairie PD,Burglary,12,2018,29
Kenosha,Kenosha PD,Burglary,12,2018,248
Kenosha,Kenosha Co SO,Burglary,12,2018,75
Kenosha,UW-Parkside PD,Aggravated Assault,12,2018,0
Kenosha,Twin Lakes PD,Aggravated Assault,12,2018,5
Kenosha,Pleasant Prairie PD,Aggravated Assault,12,2018,9
Kenosha,Kenosha PD,Aggravated Assault,12,2018,206
Kenosha,Kenosha Co SO,Aggravated Assault,12,2018,27
Kenosha,UW-Parkside PD,Robbery,12,2018,0
Kenosha,Twin Lakes PD,Robbery,12,2018,0
Kenosha,Pleasant Prairie PD,Robbery,12,2018,5
Kenosha,Kenosha PD,Robbery,12,2018,80
Kenosha,Kenosha Co SO,Robbery,12,2018,3
Kenosha,UW-Parkside PD,Rape - revised 2017,12,2018,1
Kenosha,Twin Lakes PD,Rape - revised 2017,12,2018,1
Kenosha,Pleasant Prairie PD,Rape - revised 2017,12,2018,22
Kenosha,Kenosha PD,Rape - revised 2017,12,2018,48
Kenosha,Kenosha Co SO,Rape - revised 2017,12,2018,11
Kenosha,UW-Parkside PD,Homicide,12,2018,0
Kenosha,Twin Lakes PD,Homicide,12,2018,0
Kenosha,Pleasant Prairie PD,Homicide,12,2018,0
Kenosha,Kenosha PD,Homicide,12,2018,4
Kenosha,Kenosha Co SO,Homicide,12,2018,1
Kewaunee,Luxemburg PD,Simple Assault,12,2018,4
Kewaunee,Kewaunee PD,Simple Assault,12,2018,10
Kewaunee,Kewaunee Co SO,Simple Assault,12,2018,32
Kewaunee,Algoma PD,Simple Assault,12,2018,21
Kewaunee,Luxemburg PD,Arson,12,2018,0
Kewaunee,Kewaunee PD,Arson,12,2018,0
Kewaunee,Kewaunee Co SO,Arson,12,2018,0
Kewaunee,Algoma PD,Arson,12,2018,0
Kewaunee,Luxemburg PD,Motor Vehicle Theft,12,2018,0
Kewaunee,Kewaunee PD,Motor Vehicle Theft,12,2018,1
Kewaunee,Kewaunee Co SO,Motor Vehicle Theft,12,2018,7
Kewaunee,Algoma PD,Motor Vehicle Theft,12,2018,0
Kewaunee,Luxemburg PD,Larceny Theft,12,2018,8
Kewaunee,Kewaunee PD,Larceny Theft,12,2018,11
Kewaunee,Kewaunee Co SO,Larceny Theft,12,2018,38
Kewaunee,Algoma PD,Larceny Theft,12,2018,19
Kewaunee,Luxemburg PD,Burglary,12,2018,0
Kewaunee,Kewaunee PD,Burglary,12,2018,0
Kewaunee,Kewaunee Co SO,Burglary,12,2018,4
Kewaunee,Algoma PD,Burglary,12,2018,4
Kewaunee,Luxemburg PD,Aggravated Assault,12,2018,0
Kewaunee,Kewaunee PD,Aggravated Assault,12,2018,0
Kewaunee,Kewaunee Co SO,Aggravated Assault,12,2018,1
Kewaunee,Algoma PD,Aggravated Assault,12,2018,0
Kewaunee,Luxemburg PD,Robbery,12,2018,0
Kewaunee,Kewaunee PD,Robbery,12,2018,0
Kewaunee,Kewaunee Co SO,Robbery,12,2018,1
Kewaunee,Algoma PD,Robbery,12,2018,0
Kewaunee,Luxemburg PD,Rape - revised 2017,12,2018,0
Kewaunee,Kewaunee PD,Rape - revised 2017,12,2018,2
Kewaunee,Kewaunee Co SO,Rape - revised 2017,12,2018,1
Kewaunee,Algoma PD,Rape - revised 2017,12,2018,1
Kewaunee,Luxemburg PD,Homicide,12,2018,0
Kewaunee,Kewaunee PD,Homicide,12,2018,0
Kewaunee,Kewaunee Co SO,Homicide,12,2018,0
Kewaunee,Algoma PD,Homicide,12,2018,0
LaCrosse,West Salem PD,Simple Assault,12,2018,12
LaCrosse,UW-La Crosse PD,Simple Assault,12,2018,0
LaCrosse,Onalaska PD,Simple Assault,12,2018,66
LaCrosse,La Crosse PD,Simple Assault,12,2018,532
LaCrosse,La Crosse Co SO,Simple Assault,12,2018,82
LaCrosse,Holmen PD,Simple Assault,12,2018,23
LaCrosse,Campbell PD,Simple Assault,12,2018,7
LaCrosse,Bangor PD,Simple Assault,12,2018,0
LaCrosse,West Salem PD,Arson,12,2018,0
LaCrosse,UW-La Crosse PD,Arson,12,2018,0
LaCrosse,Onalaska PD,Arson,12,2018,0
LaCrosse,La Crosse PD,Arson,12,2018,3
LaCrosse,La Crosse Co SO,Arson,12,2018,0
LaCrosse,Holmen PD,Arson,12,2018,0
LaCrosse,Campbell PD,Arson,12,2018,0
LaCrosse,Bangor PD,Arson,12,2018,0
LaCrosse,West Salem PD,Motor Vehicle Theft,12,2018,1
LaCrosse,UW-La Crosse PD,Motor Vehicle Theft,12,2018,0
LaCrosse,Onalaska PD,Motor Vehicle Theft,12,2018,7
LaCrosse,La Crosse PD,Motor Vehicle Theft,12,2018,66
LaCrosse,La Crosse Co SO,Motor Vehicle Theft,12,2018,8
LaCrosse,Holmen PD,Motor Vehicle Theft,12,2018,1
LaCrosse,Campbell PD,Motor Vehicle Theft,12,2018,2
LaCrosse,Bangor PD,Motor Vehicle Theft,12,2018,0
LaCrosse,West Salem PD,Larceny Theft,12,2018,17
LaCrosse,UW-La Crosse PD,Larceny Theft,12,2018,50
LaCrosse,Onalaska PD,Larceny Theft,12,2018,390
LaCrosse,La Crosse PD,Larceny Theft,12,2018,"1,601"
